branch_path,variable,units,scale,per
Resources\Secondary\Kerosene,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Kerosene,Import Cost,2020 USD,,Barrel
Resources\Secondary\Kerosene,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Kerosene,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Kerosene,Maximum Imports,Gigajoule,,
Resources\Secondary\Kerosene,Maximum Production,Gigajoule,,
Resources\Secondary\Kerosene,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Kerosene,Minimum Production,Gigajoule,,
Resources\Secondary\Kerosene,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Kerosene,Production Cost,2020 USD,,Barrel
Resources\Secondary\Kerosene,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Kerosene,Unmet Requirements,Percent,,
Resources\Secondary\LNG,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\LNG,Cost of Unmet Requirements,2020 USD,,Liter
Resources\Secondary\LNG,Export Benefit,2020 USD,,Liter
Resources\Secondary\LNG,Export Load Shape,Percent,,
Resources\Secondary\LNG,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\LNG,Import Cost,2020 USD,,Million BTU
Resources\Secondary\LNG,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\LNG,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\LNG,Maximum Imports,Gigajoule,,
Resources\Secondary\LNG,Maximum Production,Gigajoule,,
Resources\Secondary\LNG,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\LNG,Minimum Production,Gigajoule,,
Resources\Secondary\LNG,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\LNG,Production Cost,2020 USD,,Million BTU
Resources\Secondary\LNG,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\LNG,Unmet Requirements,Percent,,
Resources\Secondary\LPG,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\LPG,Cost of Unmet Requirements,U.S. Dollar,,Metric Tonne
Resources\Secondary\LPG,Export Benefit,U.S. Dollar,,Metric Tonne
Resources\Secondary\LPG,Export Load Shape,Percent,,
Resources\Secondary\LPG,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\LPG,Import Cost,2020 USD,,Million BTU
Resources\Secondary\LPG,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\LPG,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\LPG,Maximum Imports,Gigajoule,,
Resources\Secondary\LPG,Maximum Production,Gigajoule,,
Resources\Secondary\LPG,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\LPG,Minimum Production,Gigajoule,,
Resources\Secondary\LPG,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\LPG,Production Cost,U.S. Dollar,,Million BTU
Resources\Secondary\LPG,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\LPG,Unmet Requirements,Percent,,
Resources\Secondary\Lubricants,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Lubricants,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Lubricants,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Lubricants,Export Load Shape,Percent,,
Resources\Secondary\Lubricants,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Lubricants,Import Cost,2020 USD,,Barrel
Resources\Secondary\Lubricants,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Lubricants,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Lubricants,Maximum Imports,Gigajoule,,
Resources\Secondary\Lubricants,Maximum Production,Gigajoule,,
Resources\Secondary\Lubricants,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Lubricants,Minimum Production,Gigajoule,,
Resources\Secondary\Lubricants,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Lubricants,Production Cost,2020 USD,,Barrel
Resources\Secondary\Lubricants,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Lubricants,Unmet Requirements,Percent,,
Resources\Secondary\Metalurgical Coke,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Metalurgical Coke,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Metalurgical Coke,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Metalurgical Coke,Exports,Gigajoule,,
Resources\Secondary\Metalurgical Coke,Import Cost,2020 USD,,Metric Tonne
Resources\Secondary\Metalurgical Coke,Imports,Gigajoule,,
Resources\Secondary\Metalurgical Coke,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Metalurgical Coke,Maximum Imports,Gigajoule,,
Resources\Secondary\Metalurgical Coke,Maximum Production,Gigajoule,,
Resources\Secondary\Metalurgical Coke,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Metalurgical Coke,Minimum Production,Gigajoule,,
Resources\Secondary\Metalurgical Coke,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Metalurgical Coke,Production Cost,2020 USD,,Metric Tonne
Resources\Secondary\Metalurgical Coke,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Metalurgical Coke,Unmet Requirements,Percent,,
Resources\Secondary\Methanol,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Methanol,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Methanol,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Methanol,Export Load Shape,Percent,,
Resources\Secondary\Methanol,Exports,Gigajoule,,
Resources\Secondary\Methanol,Import Cost,2020 USD,,Metric Tonne
Resources\Secondary\Methanol,Imports,Gigajoule,,
Resources\Secondary\Methanol,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Methanol,Maximum Imports,Gigajoule,,
Resources\Secondary\Methanol,Maximum Production,Gigajoule,,
Resources\Secondary\Methanol,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Methanol,Minimum Production,Gigajoule,,
Resources\Secondary\Methanol,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Methanol,Production Cost,2020 USD,,Metric Tonne
Resources\Secondary\Methanol,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Methanol,Unmet Requirements,Percent,,
Resources\Secondary\Naphtha,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Naphtha,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Naphtha,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Naphtha,Export Load Shape,Percent,,
Resources\Secondary\Naphtha,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Naphtha,Import Cost,2020 USD,,Barrel
Resources\Secondary\Naphtha,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Naphtha,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Naphtha,Maximum Imports,Gigajoule,,
Resources\Secondary\Naphtha,Maximum Production,Gigajoule,,
Resources\Secondary\Naphtha,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Naphtha,Minimum Production,Gigajoule,,
Resources\Secondary\Naphtha,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Naphtha,Production Cost,2020 USD,,Barrel
Resources\Secondary\Naphtha,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Naphtha,Unmet Requirements,Percent,,
Resources\Secondary\Oil,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Oil,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Oil,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Oil,Export Load Shape,Percent,,
Resources\Secondary\Oil,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Oil,Import Cost,2020 USD,,Barrel
Resources\Secondary\Oil,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Oil,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Oil,Maximum Imports,Gigajoule,,
Resources\Secondary\Oil,Maximum Production,Gigajoule,,
Resources\Secondary\Oil,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Oil,Minimum Production,Gigajoule,,
Resources\Secondary\Oil,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Oil,Production Cost,2020 USD,,Barrel
Resources\Secondary\Oil,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Oil,Unmet Requirements,Percent,,
Resources\Secondary\Petroleum Coke,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Petroleum Coke,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Petroleum Coke,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Petroleum Coke,Export Load Shape,Percent,,
Resources\Secondary\Petroleum Coke,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Petroleum Coke,Import Cost,2020 USD,,Million BTU
Resources\Secondary\Petroleum Coke,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Petroleum Coke,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Petroleum Coke,Maximum Imports,Gigajoule,,
Resources\Secondary\Petroleum Coke,Maximum Production,Gigajoule,,
Resources\Secondary\Petroleum Coke,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Petroleum Coke,Minimum Production,Gigajoule,,
Resources\Secondary\Petroleum Coke,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Petroleum Coke,Production Cost,2020 USD,,Million BTU
Resources\Secondary\Petroleum Coke,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Petroleum Coke,Unmet Requirements,Percent,,
Resources\Secondary\Refinery Feedstocks,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Refinery Feedstocks,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Refinery Feedstocks,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Refinery Feedstocks,Export Load Shape,Percent,,
Resources\Secondary\Refinery Feedstocks,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Refinery Feedstocks,Import Cost,2020 USD,,Metric Tonne
Resources\Secondary\Refinery Feedstocks,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Refinery Feedstocks,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Refinery Feedstocks,Maximum Imports,Gigajoule,,
Resources\Secondary\Refinery Feedstocks,Maximum Production,Gigajoule,,
Resources\Secondary\Refinery Feedstocks,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Refinery Feedstocks,Minimum Production,Gigajoule,,
Resources\Secondary\Refinery Feedstocks,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Refinery Feedstocks,Production Cost,2020 USD,,Metric Tonne
Resources\Secondary\Refinery Feedstocks,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Refinery Feedstocks,Unmet Requirements,Percent,,
Resources\Secondary\Refinery Gas,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Refinery Gas,Cost of Unmet Requirements,2020 USD,,Liter
Resources\Secondary\Refinery Gas,Export Benefit,2020 USD,,Liter
Resources\Secondary\Refinery Gas,Export Load Shape,Percent,,
Resources\Secondary\Refinery Gas,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Refinery Gas,Import Cost,2020 USD,,Liter
Resources\Secondary\Refinery Gas,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Refinery Gas,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Refinery Gas,Maximum Imports,Gigajoule,,
Resources\Secondary\Refinery Gas,Maximum Production,Gigajoule,,
Resources\Secondary\Refinery Gas,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Refinery Gas,Minimum Production,Gigajoule,,
Resources\Secondary\Refinery Gas,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Refinery Gas,Production Cost,2020 USD,,Liter
Resources\Secondary\Refinery Gas,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Refinery Gas,Unmet Requirements,Percent,,
Resources\Secondary\Renewable Diesel,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Renewable Diesel,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Renewable Diesel,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Renewable Diesel,Export Load Shape,Percent,,
Resources\Secondary\Renewable Diesel,Exports,Gigajoule,,
Resources\Secondary\Renewable Diesel,Import Cost,2020 USD,,Metric Tonne
Resources\Secondary\Renewable Diesel,Imports,Gigajoule,,
Resources\Secondary\Renewable Diesel,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Renewable Diesel,Maximum Imports,Gigajoule,,
Resources\Secondary\Renewable Diesel,Maximum Production,Gigajoule,,
Resources\Secondary\Renewable Diesel,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Renewable Diesel,Minimum Production,Gigajoule,,
Resources\Secondary\Renewable Diesel,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Renewable Diesel,Production Cost,2020 USD,,Metric Tonne
Resources\Secondary\Renewable Diesel,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Renewable Diesel,Unmet Requirements,Percent,,
Resources\Secondary\Residual Fuel Oil,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Residual Fuel Oil,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Residual Fuel Oil,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Residual Fuel Oil,Export Load Shape,Percent,,
Resources\Secondary\Residual Fuel Oil,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Residual Fuel Oil,Import Cost,2020 USD,,Barrel
Resources\Secondary\Residual Fuel Oil,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Residual Fuel Oil,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Residual Fuel Oil,Maximum Imports,Gigajoule,,
Resources\Secondary\Residual Fuel Oil,Maximum Production,Gigajoule,,
Resources\Secondary\Residual Fuel Oil,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Residual Fuel Oil,Minimum Production,Gigajoule,,
Resources\Secondary\Residual Fuel Oil,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Residual Fuel Oil,Production Cost,2020 USD,,Barrel
Resources\Secondary\Residual Fuel Oil,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Residual Fuel Oil,Unmet Requirements,Percent,,
Resources\Secondary\Sustainable Aviation Fuel,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Sustainable Aviation Fuel,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Sustainable Aviation Fuel,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Sustainable Aviation Fuel,Export Load Shape,Percent,,
Resources\Secondary\Sustainable Aviation Fuel,Exports,Gigajoule,,
Resources\Secondary\Sustainable Aviation Fuel,Import Cost,2020 USD,,Metric Tonne
Resources\Secondary\Sustainable Aviation Fuel,Imports,Gigajoule,,
Resources\Secondary\Sustainable Aviation Fuel,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Sustainable Aviation Fuel,Maximum Imports,Gigajoule,,
Resources\Secondary\Sustainable Aviation Fuel,Maximum Production,Gigajoule,,
Resources\Secondary\Sustainable Aviation Fuel,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Sustainable Aviation Fuel,Minimum Production,Gigajoule,,
Resources\Secondary\Sustainable Aviation Fuel,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Sustainable Aviation Fuel,Production Cost,2020 USD,,Metric Tonne
Resources\Secondary\Sustainable Aviation Fuel,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Sustainable Aviation Fuel,Unmet Requirements,Percent,,
