branch_path,variable,units,scale,per
Transformation\Oil Refining\Output Fuels\Residual Fuel Oil,Shortfall Rule,None,,
Transformation\Oil Refining\Output Fuels\Residual Fuel Oil,Surplus Rule,None,,
Transformation\Oil Refining\Output Fuels\Residual Fuel Oil,Usage Rule,None,,
Transformation\Oil Refining\Processes\All Refineries,Capacity Credit,Percent,,
Transformation\Oil Refining\Processes\All Refineries,Capital Cost,2020 USD,,Gigajoules/Year
Transformation\Oil Refining\Processes\All Refineries,Dispatch Rule,None,,
Transformation\Oil Refining\Processes\All Refineries,Dispatchable,Yes/No,,
Transformation\Oil Refining\Processes\All Refineries,Endogenous Capacity,Gigajoules/Year,Thousand,
Transformation\Oil Refining\Processes\All Refineries,Exogenous Capacity,Gigajoules/Year,Thousand,
Transformation\Oil Refining\Processes\All Refineries,First Simulation Year,Years,,
Transformation\Oil Refining\Processes\All Refineries,Fixed OM Cost,2020 USD,,Gigajoules/Year
Transformation\Oil Refining\Processes\All Refineries,Historical Production,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Processes\All Refineries,Interest Rate,Percent,,
Transformation\Oil Refining\Processes\All Refineries,Lifetime,Years,,
Transformation\Oil Refining\Processes\All Refineries,Maximum Availability,Percent,,
Transformation\Oil Refining\Processes\All Refineries,Maximum Capacity,Gigajoules/Year,Thousand,
Transformation\Oil Refining\Processes\All Refineries,Maximum Capacity Addition,Gigajoules/Year,Thousand,
Transformation\Oil Refining\Processes\All Refineries,Maximum Production,Gigajoule,,
Transformation\Oil Refining\Processes\All Refineries,Maximum_Share_of_Production,%,,
Transformation\Oil Refining\Processes\All Refineries,Merit Order,Merit Order,,
Transformation\Oil Refining\Processes\All Refineries,Minimum Capacity,Gigajoules/Year,Thousand,
Transformation\Oil Refining\Processes\All Refineries,Minimum Capacity Addition,Gigajoules/Year,Thousand,
Transformation\Oil Refining\Processes\All Refineries,Minimum Production,Gigajoule,,
Transformation\Oil Refining\Processes\All Refineries,Minimum Share of Production,Percent,,
Transformation\Oil Refining\Processes\All Refineries,Minimum Utilization,Percent,,
Transformation\Oil Refining\Processes\All Refineries,Optimized New Capacity,Gigajoules/Year,Thousand,
Transformation\Oil Refining\Processes\All Refineries,Process Efficiency,Percent,,
Transformation\Oil Refining\Processes\All Refineries,Process Share,Share,%,
Transformation\Oil Refining\Processes\All Refineries,Renewable Qualified,Percent,,
Transformation\Oil Refining\Processes\All Refineries,Salvage Value,2020 USD,,Gigajoules/Year
Transformation\Oil Refining\Processes\All Refineries,Stranded Cost,2020 USD,,
Transformation\Oil Refining\Processes\All Refineries,Variable OM Cost,2020 USD,,Tonnes of Oil Equivalent
Transformation\Oil Refining\Processes\All Refineries\Feedstock Fuels\Crude Oil,Feedstock Fuel Share,U.S. Dollar,,Gigajoule
Transformation\Oil Refining\Processes\All Refineries\Feedstock Fuels\Crude Oil,Fuel Cost,U.S. Dollar,,Gigajoule
Transformation\Oil Refining\Processes\All Refineries\Feedstock Fuels\Crude Oil,Fuel Source,U.S. Dollar,,Gigajoule
Transformation\Oil Refining\Processes\All Refineries\Feedstock Fuels\Crude Oil\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Transformation\Oil Refining\Processes\All Refineries\Feedstock Fuels\Crude Oil\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Metric Tonne
Transformation\Oil Refining\Processes\All Refineries\Feedstock Fuels\Crude Oil\Methane,Avg Environmental Loading,Kilogramme,,Metric Tonne
Transformation\Oil Refining\Processes\All Refineries\Feedstock Fuels\Crude Oil\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Metric Tonne
Transformation\Oil Refining\Processes\All Refineries\Feedstock Fuels\Crude Oil\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Metric Tonne
Transformation\Oil Refining\Processes\All Refineries\Feedstock Fuels\Crude Oil\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Metric Tonne
Transformation\Oil Refining\Processes\All Refineries\Feedstock Fuels\Natural Gas,Feedstock Fuel Share,U.S. Dollar,,Cubic Meter
Transformation\Oil Refining\Processes\All Refineries\Feedstock Fuels\Natural Gas,Fuel Cost,U.S. Dollar,,Cubic Meter
Transformation\Oil Refining\Processes\All Refineries\Feedstock Fuels\Natural Gas,Fuel Source,U.S. Dollar,,Cubic Meter
Transformation\Oil Refining\Processes\All Refineries\Feedstock Fuels\Natural Gas\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Metric Tonne
Transformation\Oil Refining\Processes\All Refineries\Feedstock Fuels\Natural Gas\Methane,Avg Environmental Loading,Kilogramme,,Metric Tonne
Transformation\Oil Refining\Processes\All Refineries\Feedstock Fuels\Natural Gas\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Metric Tonne
Transformation\Oil Refining\Processes\All Refineries\Feedstock Fuels\Natural Gas\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Metric Tonne
Transformation\Oil Refining\Processes\All Refineries\Feedstock Fuels\Natural Gas\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Metric Tonne
Transformation\Sub Bituminous Coal Production,Module Costs,U.S. Dollar,,
Transformation\Sub Bituminous Coal Production,Optimize,None,,
Transformation\Sub Bituminous Coal Production,Use Addition Size,None,,
Transformation\Sub Bituminous Coal Production\Output Fuels\Coal Sub bituminous,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Sub Bituminous Coal Production\Output Fuels\Coal Sub bituminous,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Sub Bituminous Coal Production\Output Fuels\Coal Sub bituminous,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Sub Bituminous Coal Production\Output Fuels\Coal Sub bituminous,Output Share,Share,%,
Transformation\Sub Bituminous Coal Production\Processes\All Mines,Dispatch Rule,None,,
Transformation\Sub Bituminous Coal Production\Processes\All Mines,Lifetime,Years,,
Transformation\Sub Bituminous Coal Production\Processes\All Mines,Losses,Percent,,
Transformation\Sub Bituminous Coal Production\Processes\All Mines,Maximum Production,Gigajoule,,
Transformation\Sub Bituminous Coal Production\Processes\All Mines,Maximum_Share_of_Production,%,,
Transformation\Sub Bituminous Coal Production\Processes\All Mines,Minimum Production,Gigajoule,,
Transformation\Sub Bituminous Coal Production\Processes\All Mines,Minimum Share of Production,Percent,,
Transformation\Sub Bituminous Coal Production\Processes\All Mines,Optimized New Capacity,Tonnes Oil Equiv/Year,Thousand,
Transformation\Sub Bituminous Coal Production\Processes\All Mines,Process Share,Share,%,
Transformation\Sub Bituminous Coal Production\Processes\All Mines,Variable OM Cost,U.S. Dollar,,Gigajoule
Transformation\Sub Bituminous Coal Production\Processes\All Mines\Feedstock Fuels\Coal Sub bituminous,Feedstock Fuel Share,2020 USD,,Metric Tonne
Transformation\Sub Bituminous Coal Production\Processes\All Mines\Feedstock Fuels\Coal Sub bituminous,Fuel Cost,2020 USD,,Metric Tonne
Transformation\Sub Bituminous Coal Production\Processes\All Mines\Feedstock Fuels\Coal Sub bituminous,Fuel Source,2020 USD,,Metric Tonne
Transformation\Sub Bituminous Coal Production\Processes\All Mines\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Unspecified Coal Production,Module Costs,U.S. Dollar,,
Transformation\Unspecified Coal Production,Optimize,None,,
Transformation\Unspecified Coal Production,Use Addition Size,None,,
Transformation\Unspecified Coal Production\Output Fuels\Coal Unspecified,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Unspecified Coal Production\Output Fuels\Coal Unspecified,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Unspecified Coal Production\Output Fuels\Coal Unspecified,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Unspecified Coal Production\Output Fuels\Coal Unspecified,Output Share,Share,%,
Transformation\Unspecified Coal Production\Processes\All Mines,Dispatch Rule,None,,
Transformation\Unspecified Coal Production\Processes\All Mines,Lifetime,Years,,
Transformation\Unspecified Coal Production\Processes\All Mines,Losses,Percent,,
Transformation\Unspecified Coal Production\Processes\All Mines,Maximum Production,Gigajoule,,
Transformation\Unspecified Coal Production\Processes\All Mines,Maximum_Share_of_Production,%,,
Transformation\Unspecified Coal Production\Processes\All Mines,Minimum Production,Gigajoule,,
Transformation\Unspecified Coal Production\Processes\All Mines,Minimum Share of Production,Percent,,
Transformation\Unspecified Coal Production\Processes\All Mines,Optimized New Capacity,Tonnes Oil Equiv/Year,Thousand,
Transformation\Unspecified Coal Production\Processes\All Mines,Process Share,Share,%,
Transformation\Unspecified Coal Production\Processes\All Mines,Variable OM Cost,U.S. Dollar,,Gigajoule
Transformation\Unspecified Coal Production\Processes\All Mines\Feedstock Fuels\Coal Unspecified,Feedstock Fuel Share,U.S. Dollar,,Metric Tonne
Transformation\Unspecified Coal Production\Processes\All Mines\Feedstock Fuels\Coal Unspecified,Fuel Cost,U.S. Dollar,,Metric Tonne
Transformation\Unspecified Coal Production\Processes\All Mines\Feedstock Fuels\Coal Unspecified,Fuel Source,U.S. Dollar,,Metric Tonne
Transformation\Unspecified Coal Production\Processes\All Mines\Feedstock Fuels\Coal Unspecified\Methane,Avg Environmental Loading,Kilogramme,,Tonnes of Coal Equivalent
