domain,variable,scenario,region,year,value,unit,branch_leaf,branch_path
power,Capacity,Baseline Simulation,Malaysia,2060,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Myanmar,2010,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Myanmar,2020,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Myanmar,2030,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Myanmar,2040,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Myanmar,2050,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Myanmar,2060,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Philippines,2010,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Philippines,2020,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Philippines,2030,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Philippines,2040,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Philippines,2050,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Philippines,2060,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Singapore,2010,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Singapore,2020,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Singapore,2030,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Singapore,2040,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Singapore,2050,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Singapore,2060,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Thailand,2010,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Thailand,2020,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Thailand,2030,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Thailand,2040,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Thailand,2050,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Thailand,2060,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Vietnam,2010,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Vietnam,2020,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Vietnam,2030,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Vietnam,2040,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Vietnam,2050,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Vietnam,2060,0.0,GW,Biomass Other_IDJW,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDJW
power,Capacity,Baseline Simulation,Brunei,2010,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Brunei,2020,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Brunei,2030,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Brunei,2040,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Brunei,2050,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Brunei,2060,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Cambodia,2010,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Cambodia,2020,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Cambodia,2030,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Cambodia,2040,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Cambodia,2050,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Cambodia,2060,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Indonesia,2010,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Indonesia,2020,1.5352999999999999,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Indonesia,2030,4.6047090509999995,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Indonesia,2040,14.504709050999999,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Indonesia,2050,28.854709050999997,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Indonesia,2060,43.304709050999996,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Laos,2010,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Laos,2020,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Laos,2030,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Laos,2040,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Laos,2050,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Laos,2060,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Malaysia,2010,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Malaysia,2020,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Malaysia,2030,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Malaysia,2040,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Malaysia,2050,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Malaysia,2060,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Myanmar,2010,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Myanmar,2020,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Myanmar,2030,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Myanmar,2040,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Myanmar,2050,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Myanmar,2060,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Philippines,2010,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Philippines,2020,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Philippines,2030,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Philippines,2040,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Philippines,2050,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Philippines,2060,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Singapore,2010,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Singapore,2020,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Singapore,2030,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Singapore,2040,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Singapore,2050,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Singapore,2060,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Thailand,2010,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Thailand,2020,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Thailand,2030,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Thailand,2040,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Thailand,2050,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Thailand,2060,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Vietnam,2010,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Vietnam,2020,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Vietnam,2030,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Vietnam,2040,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Vietnam,2050,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Vietnam,2060,0.0,GW,Biomass Other_IDSA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDSA
power,Capacity,Baseline Simulation,Brunei,2010,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Brunei,2020,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Brunei,2030,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Brunei,2040,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Brunei,2050,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Brunei,2060,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Cambodia,2010,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Cambodia,2020,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Cambodia,2030,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Cambodia,2040,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Cambodia,2050,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Cambodia,2060,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Indonesia,2010,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Indonesia,2020,0.047,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Indonesia,2030,2.7110367361,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Indonesia,2040,12.6110367361,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Indonesia,2050,26.9610367361,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Indonesia,2060,41.4110367361,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Laos,2010,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Laos,2020,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Laos,2030,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Laos,2040,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Laos,2050,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Laos,2060,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Malaysia,2010,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Malaysia,2020,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Malaysia,2030,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Malaysia,2040,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Malaysia,2050,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Malaysia,2060,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Myanmar,2010,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Myanmar,2020,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Myanmar,2030,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Myanmar,2040,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Myanmar,2050,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Myanmar,2060,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Philippines,2010,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Philippines,2020,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Philippines,2030,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Philippines,2040,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Philippines,2050,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Philippines,2060,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Singapore,2010,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Singapore,2020,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Singapore,2030,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Singapore,2040,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Singapore,2050,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Singapore,2060,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Thailand,2010,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Thailand,2020,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Thailand,2030,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Thailand,2040,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Thailand,2050,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Thailand,2060,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Vietnam,2010,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Vietnam,2020,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Vietnam,2030,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Vietnam,2040,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Vietnam,2050,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Vietnam,2060,0.0,GW,Biomass Other_IDKA,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDKA
power,Capacity,Baseline Simulation,Brunei,2010,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Brunei,2020,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Brunei,2030,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Brunei,2040,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Brunei,2050,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Brunei,2060,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Cambodia,2010,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Cambodia,2020,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Cambodia,2030,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Cambodia,2040,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Cambodia,2050,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Cambodia,2060,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Indonesia,2010,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Indonesia,2020,0.0212,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Indonesia,2030,2.32106453975,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Indonesia,2040,12.22106453975,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Indonesia,2050,26.57106453975,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Indonesia,2060,41.02106453975,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Laos,2010,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Laos,2020,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Laos,2030,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Laos,2040,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Laos,2050,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Laos,2060,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Malaysia,2010,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Malaysia,2020,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Malaysia,2030,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Malaysia,2040,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Malaysia,2050,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Malaysia,2060,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
power,Capacity,Baseline Simulation,Myanmar,2010,0.0,GW,Biomass Other_IDEast,Transformation\Centralized Electricity Generation\Processes\Biomass Other_IDEast
