r,t,e,y,val,solvedtm,region_name,tech_name,emission_name
R6,P2956,E9,2035,322.86863066099454,2026-05-13 13:38:49.789,Cambodia,Biomass Other,Particulates PM10
R17,P3067,E9,2035,602.9030823892333,2026-05-13 13:38:49.789,Malaysia,Coal Ultrasupercritical,Particulates PM10
R1,P16040,E1,2040,31775.29973626898,2026-05-13 13:38:49.789,Indonesia,HVO Renewable Diesel,Carbon Dioxide Biogenic
R11,P16040,E1,2040,9432.438372057228,2026-05-13 13:38:49.789,Thailand,HVO Renewable Diesel,Carbon Dioxide Biogenic
R17,P16040,E1,2040,9987.025856191696,2026-05-13 13:38:49.789,Malaysia,HVO Renewable Diesel,Carbon Dioxide Biogenic
R17,P21563,E1,2040,146141.38508342346,2026-05-13 13:38:49.789,Malaysia,Biomass Other_MYPE,Carbon Dioxide Biogenic
R1,P21809,E1,2040,611194.0610096548,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDEast,Carbon Dioxide Biogenic
R1,P21872,E1,2040,5167987.951007321,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,Carbon Dioxide Biogenic
R1,P21935,E1,2040,337194.1885612906,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,Carbon Dioxide Biogenic
R1,P21998,E1,2040,1135137.5800084418,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDSA,Carbon Dioxide Biogenic
R17,P22388,E1,2040,62990.83673160914,2026-05-13 13:38:49.789,Malaysia,Biomass Other_MYSB,Carbon Dioxide Biogenic
R11,P2731,E1,2040,25181435.667563755,2026-05-13 13:38:49.789,Thailand,Biomass Gasification,Carbon Dioxide Biogenic
R11,P2890,E1,2040,30788520.613536764,2026-05-13 13:38:49.789,Thailand,Waste,Carbon Dioxide Biogenic
R16,P2890,E1,2040,82257.98059984244,2026-05-13 13:38:49.789,Singapore,Waste,Carbon Dioxide Biogenic
R11,P2907,E1,2040,2007492.1189199989,2026-05-13 13:38:49.789,Thailand,Biogas,Carbon Dioxide Biogenic
R6,P2907,E1,2040,97851.89762089413,2026-05-13 13:38:49.789,Cambodia,Biogas,Carbon Dioxide Biogenic
R13,P2956,E1,2040,79873.52503910403,2026-05-13 13:38:49.789,Laos,Biomass Other,Carbon Dioxide Biogenic
R14,P2956,E1,2040,23356920.76918929,2026-05-13 13:38:49.789,Vietnam,Biomass Other,Carbon Dioxide Biogenic
R19,P2956,E1,2040,1213637.0372948726,2026-05-13 13:38:49.789,Philippines,Biomass Other,Carbon Dioxide Biogenic
R6,P2956,E1,2040,290791.81978192535,2026-05-13 13:38:49.789,Cambodia,Biomass Other,Carbon Dioxide Biogenic
R1,P3012,E1,2040,2683390.3014077134,2026-05-13 13:38:49.789,Indonesia,Coal Supercritical,Carbon Dioxide Biogenic
R14,P3012,E1,2040,6793885.175141449,2026-05-13 13:38:49.789,Vietnam,Coal Supercritical,Carbon Dioxide Biogenic
R16,P15321,E13,2040,21.084903634941714,2026-05-13 13:38:49.789,Singapore,Gas Combined Cycle with CCS,Sulfur Dioxide
R1,P16040,E13,2040,90.56890788888094,2026-05-13 13:38:49.789,Indonesia,HVO Renewable Diesel,Sulfur Dioxide
R11,P16040,E13,2040,26.88521112867106,2026-05-13 13:38:49.789,Thailand,HVO Renewable Diesel,Sulfur Dioxide
R17,P16040,E13,2040,28.465947838750594,2026-05-13 13:38:49.789,Malaysia,HVO Renewable Diesel,Sulfur Dioxide
R17,P20955,E13,2040,1983.554144478442,2026-05-13 13:38:49.789,Malaysia,Gas Turbine_MYPE,Sulfur Dioxide
R17,P21096,E13,2040,190036.30482967952,2026-05-13 13:38:49.789,Malaysia,Coal Subcritical_MYPE,Sulfur Dioxide
R17,P21163,E13,2040,21745.22242953267,2026-05-13 13:38:49.789,Malaysia,Coal Subcritical_MYSR,Sulfur Dioxide
R17,P21230,E13,2040,1038.4365647668837,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYPE,Sulfur Dioxide
R17,P21252,E13,2040,112.12572723263487,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYSB,Sulfur Dioxide
R17,P21274,E13,2040,83.77327886224512,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYSR,Sulfur Dioxide
R1,P21809,E13,2040,23517.831624568218,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDEast,Sulfur Dioxide
R1,P21872,E13,2040,198856.43238877534,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,Sulfur Dioxide
R1,P21935,E13,2040,12974.727107569308,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,Sulfur Dioxide
R1,P21998,E13,2040,43678.39313303907,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDSA,Sulfur Dioxide
R1,P22129,E13,2040,64.38918375633799,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDEast,Sulfur Dioxide
R1,P22147,E13,2040,14.887697455148485,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDKA,Sulfur Dioxide
R1,P22165,E13,2040,288.73377900510087,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDSA,Sulfur Dioxide
R1,P22183,E13,2040,374.3977551959084,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDJW,Sulfur Dioxide
R1,P22269,E13,2040,404.0808975047904,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDEast,Sulfur Dioxide
R1,P22286,E13,2040,37.818743035428284,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDKA,Sulfur Dioxide
R1,P22303,E13,2040,150.88880755297302,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDSA,Sulfur Dioxide
R1,P22320,E13,2040,14.769439938582178,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDJW,Sulfur Dioxide
R15,P2544,E13,2040,5425.848259495884,2026-05-13 13:38:49.789,Brunei,All Refineries,Sulfur Dioxide
R16,P2544,E13,2040,15889.356556760378,2026-05-13 13:38:49.789,Singapore,All Refineries,Sulfur Dioxide
R17,P2544,E13,2040,13007.462111913057,2026-05-13 13:38:49.789,Malaysia,All Refineries,Sulfur Dioxide
R1,P2653,E13,2040,3371.830190823155,2026-05-13 13:38:49.789,Indonesia,LNG,Sulfur Dioxide
R11,P2653,E13,2040,251.68600498975536,2026-05-13 13:38:49.789,Thailand,LNG,Sulfur Dioxide
R12,P2653,E13,2040,43.05063616201977,2026-05-13 13:38:49.789,Myanmar,LNG,Sulfur Dioxide
R13,P2653,E13,2040,24.182953400614597,2026-05-13 13:38:49.789,Laos,LNG,Sulfur Dioxide
R14,P2653,E13,2040,684.7414759621362,2026-05-13 13:38:49.789,Vietnam,LNG,Sulfur Dioxide
R15,P2653,E13,2040,961.1198601176944,2026-05-13 13:38:49.789,Brunei,LNG,Sulfur Dioxide
R16,P2653,E13,2040,45.653981819481494,2026-05-13 13:38:49.789,Singapore,LNG,Sulfur Dioxide
R17,P2653,E13,2040,5113.653977227943,2026-05-13 13:38:49.789,Malaysia,LNG,Sulfur Dioxide
R19,P2653,E13,2040,72.56274075270389,2026-05-13 13:38:49.789,Philippines,LNG,Sulfur Dioxide
R20,P2653,E13,2040,0.05824684932977076,2026-05-13 13:38:49.789,Timor Leste,LNG,Sulfur Dioxide
R6,P2653,E13,2040,13.317417348133839,2026-05-13 13:38:49.789,Cambodia,LNG,Sulfur Dioxide
R1,P2668,E13,2040,8808.884887965347,2026-05-13 13:38:49.789,Indonesia,Natural Gas,Sulfur Dioxide
R11,P2668,E13,2040,1566.54785644149,2026-05-13 13:38:49.789,Thailand,Natural Gas,Sulfur Dioxide
R12,P2668,E13,2040,2281.8378362051076,2026-05-13 13:38:49.789,Myanmar,Natural Gas,Sulfur Dioxide
R13,P2668,E13,2040,86.3556574417047,2026-05-13 13:38:49.789,Laos,Natural Gas,Sulfur Dioxide
R14,P2668,E13,2040,2698.020061855145,2026-05-13 13:38:49.789,Vietnam,Natural Gas,Sulfur Dioxide
R15,P2668,E13,2040,132.8384515344165,2026-05-13 13:38:49.789,Brunei,Natural Gas,Sulfur Dioxide
R16,P2668,E13,2040,272.67425773625223,2026-05-13 13:38:49.789,Singapore,Natural Gas,Sulfur Dioxide
R17,P2668,E13,2040,3121.3955142447744,2026-05-13 13:38:49.789,Malaysia,Natural Gas,Sulfur Dioxide
R19,P2668,E13,2040,228.10035992510632,2026-05-13 13:38:49.789,Philippines,Natural Gas,Sulfur Dioxide
R20,P2668,E13,2040,0.1796852019348693,2026-05-13 13:38:49.789,Timor Leste,Natural Gas,Sulfur Dioxide
R6,P2668,E13,2040,47.09327097308583,2026-05-13 13:38:49.789,Cambodia,Natural Gas,Sulfur Dioxide
R1,P2698,E13,2040,16888.696707634783,2026-05-13 13:38:49.789,Indonesia,Crude Oil,Sulfur Dioxide
R11,P2698,E13,2040,88985.19444422812,2026-05-13 13:38:49.789,Thailand,Crude Oil,Sulfur Dioxide
R12,P2698,E13,2040,244.73997751005047,2026-05-13 13:38:49.789,Myanmar,Crude Oil,Sulfur Dioxide
R14,P2698,E13,2040,21185.491604216953,2026-05-13 13:38:49.789,Vietnam,Crude Oil,Sulfur Dioxide
R15,P2698,E13,2040,23314.349811854565,2026-05-13 13:38:49.789,Brunei,Crude Oil,Sulfur Dioxide
R16,P2698,E13,2040,11157.234630251181,2026-05-13 13:38:49.789,Singapore,Crude Oil,Sulfur Dioxide
R17,P2698,E13,2040,75807.58374079365,2026-05-13 13:38:49.789,Malaysia,Crude Oil,Sulfur Dioxide
R19,P2698,E13,2040,2848.199721118841,2026-05-13 13:38:49.789,Philippines,Crude Oil,Sulfur Dioxide
R11,P2720,E13,2040,243937.41344795353,2026-05-13 13:38:49.789,Thailand,Coal Subcritical,Sulfur Dioxide
R12,P2720,E13,2040,8143.575901910802,2026-05-13 13:38:49.789,Myanmar,Coal Subcritical,Sulfur Dioxide
R13,P2720,E13,2040,84516.78800768699,2026-05-13 13:38:49.789,Laos,Coal Subcritical,Sulfur Dioxide
R14,P2720,E13,2040,236630.253026414,2026-05-13 13:38:49.789,Vietnam,Coal Subcritical,Sulfur Dioxide
R19,P2720,E13,2040,199392.06488010485,2026-05-13 13:38:49.789,Philippines,Coal Subcritical,Sulfur Dioxide
R6,P2720,E13,2040,15167.876942441737,2026-05-13 13:38:49.789,Cambodia,Coal Subcritical,Sulfur Dioxide
R12,P2776,E13,2040,633.8725970185922,2026-05-13 13:38:49.789,Myanmar,Diesel,Sulfur Dioxide
R20,P2776,E13,2040,877.6596359845105,2026-05-13 13:38:49.789,Timor Leste,Diesel,Sulfur Dioxide
R12,P2808,E13,2040,98.71228734329402,2026-05-13 13:38:49.789,Myanmar,Gas Turbine,Sulfur Dioxide
R15,P2808,E13,2040,40.89686852568413,2026-05-13 13:38:49.789,Brunei,Gas Turbine,Sulfur Dioxide
R11,P2831,E13,2040,6565.244119596578,2026-05-13 13:38:49.789,Thailand,Gas Combined Cycle,Sulfur Dioxide
R12,P2831,E13,2040,142.85413948790725,2026-05-13 13:38:49.789,Myanmar,Gas Combined Cycle,Sulfur Dioxide
R14,P2831,E13,2040,940.4591156753469,2026-05-13 13:38:49.789,Vietnam,Gas Combined Cycle,Sulfur Dioxide
R15,P2831,E13,2040,69.12362201019057,2026-05-13 13:38:49.789,Brunei,Gas Combined Cycle,Sulfur Dioxide
R16,P2831,E13,2040,1110.6751122374599,2026-05-13 13:38:49.789,Singapore,Gas Combined Cycle,Sulfur Dioxide
R19,P2831,E13,2040,1021.3879802709954,2026-05-13 13:38:49.789,Philippines,Gas Combined Cycle,Sulfur Dioxide
R6,P2831,E13,2040,6.113897043879043,2026-05-13 13:38:49.789,Cambodia,Gas Combined Cycle,Sulfur Dioxide
R12,P2858,E13,2040,117.38503485830675,2026-05-13 13:38:49.789,Myanmar,Gas Engine,Sulfur Dioxide
R11,P2890,E13,2040,268.32988821498304,2026-05-13 13:38:49.789,Thailand,Waste,Sulfur Dioxide
R16,P2890,E13,2040,0.716899490436753,2026-05-13 13:38:49.789,Singapore,Waste,Sulfur Dioxide
R11,P2907,E13,2040,4322.376543019438,2026-05-13 13:38:49.789,Thailand,Biogas,Sulfur Dioxide
R6,P2907,E13,2040,210.68712697812967,2026-05-13 13:38:49.789,Cambodia,Biogas,Sulfur Dioxide
R1,P3012,E13,2040,100232.28763221375,2026-05-13 13:38:49.789,Indonesia,Coal Supercritical,Sulfur Dioxide
R11,P3012,E13,2040,1450.3124356850956,2026-05-13 13:38:49.789,Thailand,Coal Supercritical,Sulfur Dioxide
R17,P3067,E13,2040,65383.267703245016,2026-05-13 13:38:49.789,Malaysia,Coal Ultrasupercritical,Sulfur Dioxide
R15,P3122,E13,2040,2509.8405034694915,2026-05-13 13:38:49.789,Brunei,Coal IGCC,Sulfur Dioxide
R16,P15321,E15,2040,7.07060947194194,2026-05-13 13:38:49.789,Singapore,Gas Combined Cycle with CCS,Ammonia
R17,P20955,E15,2040,665.1648480297991,2026-05-13 13:38:49.789,Malaysia,Gas Turbine_MYPE,Ammonia
R17,P21230,E15,2040,348.2292135631985,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYPE,Ammonia
R17,P21252,E15,2040,37.600230133640736,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYSB,Ammonia
R17,P21274,E15,2040,28.092522938422306,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYSR,Ammonia
R17,P21563,E15,2040,0.9562140790627489,2026-05-13 13:38:49.789,Malaysia,Biomass Other_MYPE,Ammonia
R1,P22129,E15,2040,21.592262428162243,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDEast,Ammonia
R1,P22147,E15,2040,4.992438972655982,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDKA,Ammonia
R1,P22165,E15,2040,96.8239565164463,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDSA,Ammonia
R1,P22183,E15,2040,125.55050570755463,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDJW,Ammonia
R1,P22269,E15,2040,135.50444767475312,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDEast,Ammonia
R1,P22286,E15,2040,12.682133499538601,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDKA,Ammonia
R1,P22303,E15,2040,50.599037603665344,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDSA,Ammonia
R1,P22320,E15,2040,4.952782508901678,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDJW,Ammonia
R17,P22388,E15,2040,0.4121537845034403,2026-05-13 13:38:49.789,Malaysia,Biomass Other_MYSB,Ammonia
R1,P2653,E15,2040,1130.7091982865452,2026-05-13 13:38:49.789,Indonesia,LNG,Ammonia
R11,P2653,E15,2040,84.4003596908405,2026-05-13 13:38:49.789,Thailand,LNG,Ammonia
R12,P2653,E15,2040,14.436596016301632,2026-05-13 13:38:49.789,Myanmar,LNG,Ammonia
R13,P2653,E15,2040,8.109509169895187,2026-05-13 13:38:49.789,Laos,LNG,Ammonia
R14,P2653,E15,2040,229.6211379285618,2026-05-13 13:38:49.789,Vietnam,LNG,Ammonia
R15,P2653,E15,2040,322.3018375743443,2026-05-13 13:38:49.789,Brunei,LNG,Ammonia
R16,P2653,E15,2040,15.309601688183546,2026-05-13 13:38:49.789,Singapore,LNG,Ammonia
R17,P2653,E15,2040,1714.8122122646555,2026-05-13 13:38:49.789,Malaysia,LNG,Ammonia
R19,P2653,E15,2040,24.33318221221996,2026-05-13 13:38:49.789,Philippines,LNG,Ammonia
R20,P2653,E15,2040,0.01953249261710419,2026-05-13 13:38:49.789,Timor Leste,LNG,Ammonia
R6,P2653,E15,2040,4.4658613989335105,2026-05-13 13:38:49.789,Cambodia,LNG,Ammonia
R1,P2668,E15,2040,2953.970575558012,2026-05-13 13:38:49.789,Indonesia,Natural Gas,Ammonia
R11,P2668,E15,2040,525.3260011892942,2026-05-13 13:38:49.789,Thailand,Natural Gas,Ammonia
R12,P2668,E15,2040,765.1912713212614,2026-05-13 13:38:49.789,Myanmar,Natural Gas,Ammonia
R13,P2668,E15,2040,28.958497512468174,2026-05-13 13:38:49.789,Laos,Natural Gas,Ammonia
R14,P2668,E15,2040,904.7537771635211,2026-05-13 13:38:49.789,Vietnam,Natural Gas,Ammonia
R15,P2668,E15,2040,44.54603302529829,2026-05-13 13:38:49.789,Brunei,Natural Gas,Ammonia
R16,P2668,E15,2040,91.43855826353708,2026-05-13 13:38:49.789,Singapore,Natural Gas,Ammonia
R17,P2668,E15,2040,1046.7284589397743,2026-05-13 13:38:49.789,Malaysia,Natural Gas,Ammonia
R19,P2668,E15,2040,76.49115183846943,2026-05-13 13:38:49.789,Philippines,Natural Gas,Ammonia
R20,P2668,E15,2040,0.060255617609892835,2026-05-13 13:38:49.789,Timor Leste,Natural Gas,Ammonia
R6,P2668,E15,2040,15.792252768716514,2026-05-13 13:38:49.789,Cambodia,Natural Gas,Ammonia
R1,P2683,E15,2040,459.0845760111449,2026-05-13 13:38:49.789,Indonesia,LPG,Ammonia
R11,P2683,E15,2040,443.9660515621957,2026-05-13 13:38:49.789,Thailand,LPG,Ammonia
R12,P2683,E15,2040,9.199816888125776,2026-05-13 13:38:49.789,Myanmar,LPG,Ammonia
R13,P2683,E15,2040,45.797628041425945,2026-05-13 13:38:49.789,Laos,LPG,Ammonia
R14,P2683,E15,2040,202.5335363684067,2026-05-13 13:38:49.789,Vietnam,LPG,Ammonia
R15,P2683,E15,2040,36.82656560338937,2026-05-13 13:38:49.789,Brunei,LPG,Ammonia
R16,P2683,E15,2040,37.1049978131323,2026-05-13 13:38:49.789,Singapore,LPG,Ammonia
R17,P2683,E15,2040,271.98202033144787,2026-05-13 13:38:49.789,Malaysia,LPG,Ammonia
R19,P2683,E15,2040,146.6535884418581,2026-05-13 13:38:49.789,Philippines,LPG,Ammonia
R20,P2683,E15,2040,0.07513365213568327,2026-05-13 13:38:49.789,Timor Leste,LPG,Ammonia
R6,P2683,E15,2040,38.344962017038796,2026-05-13 13:38:49.789,Cambodia,LPG,Ammonia
R1,P2698,E15,2040,213.4361343310248,2026-05-13 13:38:49.789,Indonesia,Crude Oil,Ammonia
R11,P2698,E15,2040,1124.57794959896,2026-05-13 13:38:49.789,Thailand,Crude Oil,Ammonia
R12,P2698,E15,2040,3.0929772510150473,2026-05-13 13:38:49.789,Myanmar,Crude Oil,Ammonia
R14,P2698,E15,2040,267.73821036541705,2026-05-13 13:38:49.789,Vietnam,Crude Oil,Ammonia
R15,P2698,E15,2040,294.6423151784094,2026-05-13 13:38:49.789,Brunei,Crude Oil,Ammonia
R16,P2698,E15,2040,141.00300754578208,2026-05-13 13:38:49.789,Singapore,Crude Oil,Ammonia
R17,P2698,E15,2040,958.0418138065088,2026-05-13 13:38:49.789,Malaysia,Crude Oil,Ammonia
R19,P2698,E15,2040,35.99500593811328,2026-05-13 13:38:49.789,Philippines,Crude Oil,Ammonia
R11,P2731,E15,2040,164.76402835919575,2026-05-13 13:38:49.789,Thailand,Biomass Gasification,Ammonia
R12,P2776,E15,2040,8.010761227351269,2026-05-13 13:38:49.789,Myanmar,Diesel,Ammonia
R20,P2776,E15,2040,11.091695422431593,2026-05-13 13:38:49.789,Timor Leste,Diesel,Ammonia
R12,P2808,E15,2040,33.10216854536166,2026-05-13 13:38:49.789,Myanmar,Gas Turbine,Ammonia
R15,P2808,E15,2040,13.714351792970184,2026-05-13 13:38:49.789,Brunei,Gas Turbine,Ammonia
R11,P2831,E15,2040,2201.5883051371134,2026-05-13 13:38:49.789,Thailand,Gas Combined Cycle,Ammonia
R12,P2831,E15,2040,47.90469281991122,2026-05-13 13:38:49.789,Myanmar,Gas Combined Cycle,Ammonia
R14,P2831,E15,2040,315.37346560354007,2026-05-13 13:38:49.789,Vietnam,Gas Combined Cycle,Ammonia
R15,P2831,E15,2040,23.179908477752882,2026-05-13 13:38:49.789,Brunei,Gas Combined Cycle,Ammonia
R16,P2831,E15,2040,372.4536808326784,2026-05-13 13:38:49.789,Singapore,Gas Combined Cycle,Ammonia
R19,P2831,E15,2040,342.51214294685155,2026-05-13 13:38:49.789,Philippines,Gas Combined Cycle,Ammonia
R6,P2831,E15,2040,2.050233621997225,2026-05-13 13:38:49.789,Cambodia,Gas Combined Cycle,Ammonia
R12,P2858,E15,2040,39.36388582577807,2026-05-13 13:38:49.789,Myanmar,Gas Engine,Ammonia
R11,P2890,E15,2040,2.820322498949932,2026-05-13 13:38:49.789,Thailand,Waste,Ammonia
R16,P2890,E15,2040,0.007535082192351979,2026-05-13 13:38:49.789,Singapore,Waste,Ammonia
R11,P2907,E15,2040,13.13517198857142,2026-05-13 13:38:49.789,Thailand,Biogas,Ammonia
R6,P2907,E15,2040,0.6402523290352942,2026-05-13 13:38:49.789,Cambodia,Biogas,Ammonia
R13,P2956,E15,2040,0.5226184844434288,2026-05-13 13:38:49.789,Laos,Biomass Other,Ammonia
R14,P2956,E15,2040,152.82609009284158,2026-05-13 13:38:49.789,Vietnam,Biomass Other,Ammonia
R19,P2956,E15,2040,7.94091845558259,2026-05-13 13:38:49.789,Philippines,Biomass Other,Ammonia
R6,P2956,E15,2040,1.9026727575698497,2026-05-13 13:38:49.789,Cambodia,Biomass Other,Ammonia
R1,P14937,E16,2040,0.14862955961971377,2026-05-13 13:38:49.789,Indonesia,SMR,Particulates PM2pt5
R11,P14937,E16,2040,5.761326738690408,2026-05-13 13:38:49.789,Thailand,SMR,Particulates PM2pt5
R16,P14937,E16,2040,0.032711593230885766,2026-05-13 13:38:49.789,Singapore,SMR,Particulates PM2pt5
R17,P14937,E16,2040,0.22494117201891875,2026-05-13 13:38:49.789,Malaysia,SMR,Particulates PM2pt5
R6,P14937,E16,2040,0.010199417574333458,2026-05-13 13:38:49.789,Cambodia,SMR,Particulates PM2pt5
R16,P15321,E16,2040,4.514577911701533,2026-05-13 13:38:49.789,Singapore,Gas Combined Cycle with CCS,Particulates PM2pt5
R17,P21096,E16,2040,677.0390281830563,2026-05-13 13:38:49.789,Malaysia,Coal Subcritical_MYPE,Particulates PM2pt5
R17,P21163,E16,2040,77.47132462141984,2026-05-13 13:38:49.789,Malaysia,Coal Subcritical_MYSR,Particulates PM2pt5
R17,P21230,E16,2040,222.3440457290357,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYPE,Particulates PM2pt5
R17,P21252,E16,2040,24.007713777693244,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYSB,Particulates PM2pt5
R17,P21274,E16,2040,17.937051119150173,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYSR,Particulates PM2pt5
R17,P21563,E16,2040,211.96078752557597,2026-05-13 13:38:49.789,Malaysia,Biomass Other_MYPE,Particulates PM2pt5
R1,P21809,E16,2040,886.4646686399576,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDEast,Particulates PM2pt5
R1,P21872,E16,2040,7495.555043445734,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,Particulates PM2pt5
R1,P21935,E16,2040,489.06027348584144,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,Particulates PM2pt5
R1,P21998,E16,2040,1646.382749630565,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDSA,Particulates PM2pt5
R1,P22129,E16,2040,13.786640516446363,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDEast,Particulates PM2pt5
R1,P22147,E16,2040,3.1876678808114587,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDKA,Particulates PM2pt5
R1,P22165,E16,2040,61.8220108389954,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDSA,Particulates PM2pt5
R1,P22183,E16,2040,80.16388716128739,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDJW,Particulates PM2pt5
R1,P22269,E16,2040,86.51947032816975,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDEast,Particulates PM2pt5
R1,P22286,E16,2040,8.097531054072219,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDKA,Particulates PM2pt5
R1,P22303,E16,2040,32.30744088262079,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDSA,Particulates PM2pt5
R1,P22320,E16,2040,3.162347263680528,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDJW,Particulates PM2pt5
R17,P22388,E16,2040,91.36075556492926,2026-05-13 13:38:49.789,Malaysia,Biomass Other_MYSB,Particulates PM2pt5
R11,P2668,E16,2040,335.42018843254186,2026-05-13 13:38:49.789,Thailand,Natural Gas,Particulates PM2pt5
R1,P2698,E16,2040,1707.6813784920014,2026-05-13 13:38:49.789,Indonesia,Crude Oil,Particulates PM2pt5
R11,P2698,E16,2040,8997.636830389834,2026-05-13 13:38:49.789,Thailand,Crude Oil,Particulates PM2pt5
R12,P2698,E16,2040,24.746604750000003,2026-05-13 13:38:49.789,Myanmar,Crude Oil,Particulates PM2pt5
R14,P2698,E16,2040,2142.146912400002,2026-05-13 13:38:49.789,Vietnam,Crude Oil,Particulates PM2pt5
R15,P2698,E16,2040,2357.4039912360004,2026-05-13 13:38:49.789,Brunei,Crude Oil,Particulates PM2pt5
R16,P2698,E16,2040,1128.1511026799863,2026-05-13 13:38:49.789,Singapore,Crude Oil,Particulates PM2pt5
R17,P2698,E16,2040,7665.197696640747,2026-05-13 13:38:49.789,Malaysia,Crude Oil,Particulates PM2pt5
R19,P2698,E16,2040,287.99247864887025,2026-05-13 13:38:49.789,Philippines,Crude Oil,Particulates PM2pt5
R19,P2720,E16,2040,220.11955516954762,2026-05-13 13:38:49.789,Philippines,Coal Subcritical,Particulates PM2pt5
R11,P2731,E16,2040,36522.69295295506,2026-05-13 13:38:49.789,Thailand,Biomass Gasification,Particulates PM2pt5
R12,P2776,E16,2040,2.7493567048010337,2026-05-13 13:38:49.789,Myanmar,Diesel,Particulates PM2pt5
R20,P2776,E16,2040,3.8067577239917703,2026-05-13 13:38:49.789,Timor Leste,Diesel,Particulates PM2pt5
R12,P2808,E16,2040,21.13570542077566,2026-05-13 13:38:49.789,Myanmar,Gas Turbine,Particulates PM2pt5
R15,P2808,E16,2040,8.756601524032794,2026-05-13 13:38:49.789,Brunei,Gas Turbine,Particulates PM2pt5
R11,P2831,E16,2040,1405.7121910740486,2026-05-13 13:38:49.789,Thailand,Gas Combined Cycle,Particulates PM2pt5
R12,P2831,E16,2040,30.58710411455094,2026-05-13 13:38:49.789,Myanmar,Gas Combined Cycle,Particulates PM2pt5
R15,P2831,E16,2040,14.800351118838536,2026-05-13 13:38:49.789,Brunei,Gas Combined Cycle,Particulates PM2pt5
R16,P2831,E16,2040,237.8113467151124,2026-05-13 13:38:49.789,Singapore,Gas Combined Cycle,Particulates PM2pt5
R19,P2831,E16,2040,218.69370118283794,2026-05-13 13:38:49.789,Philippines,Gas Combined Cycle,Particulates PM2pt5
R6,P2831,E16,2040,1.3090723593809743,2026-05-13 13:38:49.789,Cambodia,Gas Combined Cycle,Particulates PM2pt5
R12,P2858,E16,2040,25.133806381614566,2026-05-13 13:38:49.789,Myanmar,Gas Engine,Particulates PM2pt5
R11,P2890,E16,2040,625.1714872672351,2026-05-13 13:38:49.789,Thailand,Waste,Particulates PM2pt5
R16,P2890,E16,2040,1.670276552638022,2026-05-13 13:38:49.789,Singapore,Waste,Particulates PM2pt5
R11,P2907,E16,2040,2911.6297907999983,2026-05-13 13:38:49.789,Thailand,Biogas,Particulates PM2pt5
R6,P2907,E16,2040,141.92259960282354,2026-05-13 13:38:49.789,Cambodia,Biogas,Particulates PM2pt5
