r,e,y,val,solvedtm,region_name,emission_name
R14,E1,2045,35059315.82545791,2026-05-13 13:38:49.789,Vietnam,Carbon Dioxide Biogenic
R16,E1,2045,152764.82111399315,2026-05-13 13:38:49.789,Singapore,Carbon Dioxide Biogenic
R17,E1,2045,403825.07666970213,2026-05-13 13:38:49.789,Malaysia,Carbon Dioxide Biogenic
R19,E1,2045,3769426.4345324715,2026-05-13 13:38:49.789,Philippines,Carbon Dioxide Biogenic
R20,E1,2045,13890255.927437792,2026-05-13 13:38:49.789,Timor Leste,Carbon Dioxide Biogenic
R6,E1,2045,546773.1949278262,2026-05-13 13:38:49.789,Cambodia,Carbon Dioxide Biogenic
R1,E13,2045,333638.6485721548,2026-05-13 13:38:49.789,Indonesia,Sulfur Dioxide
R11,E13,2045,535420.0369481033,2026-05-13 13:38:49.789,Thailand,Sulfur Dioxide
R12,E13,2045,13215.171503424077,2026-05-13 13:38:49.789,Myanmar,Sulfur Dioxide
R13,E13,2045,72607.05163619883,2026-05-13 13:38:49.789,Laos,Sulfur Dioxide
R14,E13,2045,338151.2308303064,2026-05-13 13:38:49.789,Vietnam,Sulfur Dioxide
R15,E13,2045,32070.027102634638,2026-05-13 13:38:49.789,Brunei,Sulfur Dioxide
R16,E13,2045,31389.45417597667,2026-05-13 13:38:49.789,Singapore,Sulfur Dioxide
R17,E13,2045,345323.0292533251,2026-05-13 13:38:49.789,Malaysia,Sulfur Dioxide
R19,E13,2045,191180.50619867005,2026-05-13 13:38:49.789,Philippines,Sulfur Dioxide
R20,E13,2045,981.7145606699137,2026-05-13 13:38:49.789,Timor Leste,Sulfur Dioxide
R6,E13,2045,18225.57719538055,2026-05-13 13:38:49.789,Cambodia,Sulfur Dioxide
R1,E15,2045,25148.438005439617,2026-05-13 13:38:49.789,Indonesia,Ammonia
R11,E15,2045,8704.31133887962,2026-05-13 13:38:49.789,Thailand,Ammonia
R12,E15,2045,2169.839878905278,2026-05-13 13:38:49.789,Myanmar,Ammonia
R13,E15,2045,1151.9770096050468,2026-05-13 13:38:49.789,Laos,Ammonia
R14,E15,2045,6764.607461106303,2026-05-13 13:38:49.789,Vietnam,Ammonia
R15,E15,2045,739.6370663508593,2026-05-13 13:38:49.789,Brunei,Ammonia
R16,E15,2045,1160.902381552389,2026-05-13 13:38:49.789,Singapore,Ammonia
R17,E15,2045,7051.792473464169,2026-05-13 13:38:49.789,Malaysia,Ammonia
R19,E15,2045,3541.185119150416,2026-05-13 13:38:49.789,Philippines,Ammonia
R20,E15,2045,516.2278773335289,2026-05-13 13:38:49.789,Timor Leste,Ammonia
R6,E15,2045,90.10535858520791,2026-05-13 13:38:49.789,Cambodia,Ammonia
R1,E16,2045,41890.020607031176,2026-05-13 13:38:49.789,Indonesia,Particulates PM2pt5
R11,E16,2045,76689.39347627432,2026-05-13 13:38:49.789,Thailand,Particulates PM2pt5
R12,E16,2045,4172.8853323091835,2026-05-13 13:38:49.789,Myanmar,Particulates PM2pt5
R13,E16,2045,6570.4178119871485,2026-05-13 13:38:49.789,Laos,Particulates PM2pt5
R14,E16,2045,47077.30420155993,2026-05-13 13:38:49.789,Vietnam,Particulates PM2pt5
R15,E16,2045,2381.4271326901758,2026-05-13 13:38:49.789,Brunei,Particulates PM2pt5
R16,E16,2045,11412.032499205174,2026-05-13 13:38:49.789,Singapore,Particulates PM2pt5
R17,E16,2045,10201.603375972458,2026-05-13 13:38:49.789,Malaysia,Particulates PM2pt5
R19,E16,2045,22189.607379503435,2026-05-13 13:38:49.789,Philippines,Particulates PM2pt5
R20,E16,2045,3850.044106595462,2026-05-13 13:38:49.789,Timor Leste,Particulates PM2pt5
R6,E16,2045,996.3380959546529,2026-05-13 13:38:49.789,Cambodia,Particulates PM2pt5
R1,E18,2045,4867.577480078148,2026-05-13 13:38:49.789,Indonesia,Black Carbon
R11,E18,2045,3258.2720073929872,2026-05-13 13:38:49.789,Thailand,Black Carbon
R12,E18,2045,1150.7737158123946,2026-05-13 13:38:49.789,Myanmar,Black Carbon
R13,E18,2045,1082.700041822988,2026-05-13 13:38:49.789,Laos,Black Carbon
R14,E18,2045,3141.2153831655855,2026-05-13 13:38:49.789,Vietnam,Black Carbon
R15,E18,2045,132.2898690441393,2026-05-13 13:38:49.789,Brunei,Black Carbon
R16,E18,2045,1364.2751558523446,2026-05-13 13:38:49.789,Singapore,Black Carbon
R17,E18,2045,744.6019232168845,2026-05-13 13:38:49.789,Malaysia,Black Carbon
R19,E18,2045,4975.8570794374045,2026-05-13 13:38:49.789,Philippines,Black Carbon
R20,E18,2045,482.2608473661421,2026-05-13 13:38:49.789,Timor Leste,Black Carbon
R6,E18,2045,76.47240497191137,2026-05-13 13:38:49.789,Cambodia,Black Carbon
R1,E19,2045,6708.407909719911,2026-05-13 13:38:49.789,Indonesia,Organic Carbon
R11,E19,2045,7057.148067477048,2026-05-13 13:38:49.789,Thailand,Organic Carbon
R12,E19,2045,2055.1046554649865,2026-05-13 13:38:49.789,Myanmar,Organic Carbon
R13,E19,2045,2801.150339139268,2026-05-13 13:38:49.789,Laos,Organic Carbon
R14,E19,2045,4340.255970484579,2026-05-13 13:38:49.789,Vietnam,Organic Carbon
R15,E19,2045,0.2962057848148537,2026-05-13 13:38:49.789,Brunei,Organic Carbon
R16,E19,2045,3932.8050680155457,2026-05-13 13:38:49.789,Singapore,Organic Carbon
R17,E19,2045,283.21458985318503,2026-05-13 13:38:49.789,Malaysia,Organic Carbon
R19,E19,2045,8300.262032067647,2026-05-13 13:38:49.789,Philippines,Organic Carbon
R20,E19,2045,1673.0515764843908,2026-05-13 13:38:49.789,Timor Leste,Organic Carbon
R6,E19,2045,121.78735374989982,2026-05-13 13:38:49.789,Cambodia,Organic Carbon
R1,E2,2045,350169955.9012082,2026-05-13 13:38:49.789,Indonesia,Carbon Dioxide
R11,E2,2045,282869482.32594436,2026-05-13 13:38:49.789,Thailand,Carbon Dioxide
R12,E2,2045,41357636.41319384,2026-05-13 13:38:49.789,Myanmar,Carbon Dioxide
R13,E2,2045,12402268.508860432,2026-05-13 13:38:49.789,Laos,Carbon Dioxide
R14,E2,2045,168210156.8978883,2026-05-13 13:38:49.789,Vietnam,Carbon Dioxide
R15,E2,2045,29938544.632724963,2026-05-13 13:38:49.789,Brunei,Carbon Dioxide
R16,E2,2045,193148283.18925068,2026-05-13 13:38:49.789,Singapore,Carbon Dioxide
R17,E2,2045,250929275.4333005,2026-05-13 13:38:49.789,Malaysia,Carbon Dioxide
R19,E2,2045,79480396.41816035,2026-05-13 13:38:49.789,Philippines,Carbon Dioxide
R20,E2,2045,423589.43575380347,2026-05-13 13:38:49.789,Timor Leste,Carbon Dioxide
R6,E2,2045,8337959.9195946725,2026-05-13 13:38:49.789,Cambodia,Carbon Dioxide
R1,E3,2045,247726.5351054739,2026-05-13 13:38:49.789,Indonesia,Carbon Monoxide
R11,E3,2045,193879.5073195024,2026-05-13 13:38:49.789,Thailand,Carbon Monoxide
R12,E3,2045,43973.59926807421,2026-05-13 13:38:49.789,Myanmar,Carbon Monoxide
R13,E3,2045,78428.32453768843,2026-05-13 13:38:49.789,Laos,Carbon Monoxide
R14,E3,2045,125852.3173852187,2026-05-13 13:38:49.789,Vietnam,Carbon Monoxide
R15,E3,2045,15014.651014269635,2026-05-13 13:38:49.789,Brunei,Carbon Monoxide
R16,E3,2045,36272.249835244045,2026-05-13 13:38:49.789,Singapore,Carbon Monoxide
R17,E3,2045,136373.89448109214,2026-05-13 13:38:49.789,Malaysia,Carbon Monoxide
R19,E3,2045,307327.06425970234,2026-05-13 13:38:49.789,Philippines,Carbon Monoxide
R20,E3,2045,44670.22296959749,2026-05-13 13:38:49.789,Timor Leste,Carbon Monoxide
R6,E3,2045,4515.012122507456,2026-05-13 13:38:49.789,Cambodia,Carbon Monoxide
R1,E4,2045,510671.75987515063,2026-05-13 13:38:49.789,Indonesia,Methane (Combustion and Biogenic)
R11,E4,2045,175527.30862849648,2026-05-13 13:38:49.789,Thailand,Methane (Combustion and Biogenic)
R12,E4,2045,111914.74615628363,2026-05-13 13:38:49.789,Myanmar,Methane (Combustion and Biogenic)
R13,E4,2045,16384.268876457292,2026-05-13 13:38:49.789,Laos,Methane (Combustion and Biogenic)
R14,E4,2045,152456.5099897583,2026-05-13 13:38:49.789,Vietnam,Methane (Combustion and Biogenic)
R15,E4,2045,38660.246846650094,2026-05-13 13:38:49.789,Brunei,Methane (Combustion and Biogenic)
R16,E4,2045,138194.55573517288,2026-05-13 13:38:49.789,Singapore,Methane (Combustion and Biogenic)
R17,E4,2045,317919.3460730107,2026-05-13 13:38:49.789,Malaysia,Methane (Combustion and Biogenic)
R19,E4,2045,14799.258458306147,2026-05-13 13:38:49.789,Philippines,Methane (Combustion and Biogenic)
R20,E4,2045,2866.1623059662775,2026-05-13 13:38:49.789,Timor Leste,Methane (Combustion and Biogenic)
R6,E4,2045,6428.064956733233,2026-05-13 13:38:49.789,Cambodia,Methane (Combustion and Biogenic)
R16,E407,2045,-264432.93090578896,2026-05-13 13:38:49.789,Singapore,Sequestered Carbon Dioxide
R1,E5,2045,609881.4041099942,2026-05-13 13:38:49.789,Indonesia,Non Methane Volatile Organic Compounds
R11,E5,2045,154788.15839864674,2026-05-13 13:38:49.789,Thailand,Non Methane Volatile Organic Compounds
R12,E5,2045,47575.22884090938,2026-05-13 13:38:49.789,Myanmar,Non Methane Volatile Organic Compounds
R13,E5,2045,28515.23986569009,2026-05-13 13:38:49.789,Laos,Non Methane Volatile Organic Compounds
R14,E5,2045,172834.69017747938,2026-05-13 13:38:49.789,Vietnam,Non Methane Volatile Organic Compounds
R15,E5,2045,32960.88397306088,2026-05-13 13:38:49.789,Brunei,Non Methane Volatile Organic Compounds
R16,E5,2045,250074.92927214553,2026-05-13 13:38:49.789,Singapore,Non Methane Volatile Organic Compounds
R17,E5,2045,207814.6894245863,2026-05-13 13:38:49.789,Malaysia,Non Methane Volatile Organic Compounds
R19,E5,2045,138545.12722468012,2026-05-13 13:38:49.789,Philippines,Non Methane Volatile Organic Compounds
R20,E5,2045,18846.970379964783,2026-05-13 13:38:49.789,Timor Leste,Non Methane Volatile Organic Compounds
R6,E5,2045,18525.085508025073,2026-05-13 13:38:49.789,Cambodia,Non Methane Volatile Organic Compounds
R1,E7,2045,502921.4322262127,2026-05-13 13:38:49.789,Indonesia,Nitrogen Oxides
R11,E7,2045,751545.5806641371,2026-05-13 13:38:49.789,Thailand,Nitrogen Oxides
R12,E7,2045,54344.54907163143,2026-05-13 13:38:49.789,Myanmar,Nitrogen Oxides
R13,E7,2045,32034.764928375866,2026-05-13 13:38:49.789,Laos,Nitrogen Oxides
R14,E7,2045,557216.9337212386,2026-05-13 13:38:49.789,Vietnam,Nitrogen Oxides
R15,E7,2045,41845.987902469984,2026-05-13 13:38:49.789,Brunei,Nitrogen Oxides
R16,E7,2045,215558.71432572903,2026-05-13 13:38:49.789,Singapore,Nitrogen Oxides
R17,E7,2045,353567.25016590167,2026-05-13 13:38:49.789,Malaysia,Nitrogen Oxides
R19,E7,2045,345510.6669810527,2026-05-13 13:38:49.789,Philippines,Nitrogen Oxides
R20,E7,2045,1621.8180728945374,2026-05-13 13:38:49.789,Timor Leste,Nitrogen Oxides
R6,E7,2045,26214.60784524156,2026-05-13 13:38:49.789,Cambodia,Nitrogen Oxides
R1,E8,2045,2898.310351722568,2026-05-13 13:38:49.789,Indonesia,Nitrous Oxide
R11,E8,2045,2746.570407990479,2026-05-13 13:38:49.789,Thailand,Nitrous Oxide
R12,E8,2045,162.84300190652303,2026-05-13 13:38:49.789,Myanmar,Nitrous Oxide
R13,E8,2045,193.31625590420208,2026-05-13 13:38:49.789,Laos,Nitrous Oxide
R14,E8,2045,2826.962961066508,2026-05-13 13:38:49.789,Vietnam,Nitrous Oxide
R15,E8,2045,13.065802399347195,2026-05-13 13:38:49.789,Brunei,Nitrous Oxide
R16,E8,2045,4068.732194999681,2026-05-13 13:38:49.789,Singapore,Nitrous Oxide
R17,E8,2045,666.9677410207809,2026-05-13 13:38:49.789,Malaysia,Nitrous Oxide
R19,E8,2045,1036.7151550009812,2026-05-13 13:38:49.789,Philippines,Nitrous Oxide
R20,E8,2045,39.228474308405396,2026-05-13 13:38:49.789,Timor Leste,Nitrous Oxide
R6,E8,2045,96.89425126924947,2026-05-13 13:38:49.789,Cambodia,Nitrous Oxide
R1,E9,2045,46909.56187391643,2026-05-13 13:38:49.789,Indonesia,Particulates PM10
R11,E9,2045,89293.84655311028,2026-05-13 13:38:49.789,Thailand,Particulates PM10
R12,E9,2045,4275.899163096909,2026-05-13 13:38:49.789,Myanmar,Particulates PM10
R13,E9,2045,7962.902053763413,2026-05-13 13:38:49.789,Laos,Particulates PM10
R14,E9,2045,54321.911579930485,2026-05-13 13:38:49.789,Vietnam,Particulates PM10
R15,E9,2045,3102.0880150254015,2026-05-13 13:38:49.789,Brunei,Particulates PM10
R16,E9,2045,12806.031259256988,2026-05-13 13:38:49.789,Singapore,Particulates PM10
R17,E9,2045,13743.519964914876,2026-05-13 13:38:49.789,Malaysia,Particulates PM10
R19,E9,2045,23435.90564013564,2026-05-13 13:38:49.789,Philippines,Particulates PM10
R20,E9,2045,4823.741995076305,2026-05-13 13:38:49.789,Timor Leste,Particulates PM10
R6,E9,2045,1134.0340851363956,2026-05-13 13:38:49.789,Cambodia,Particulates PM10
R1,E1,2050,28915430.485262316,2026-05-13 13:38:49.789,Indonesia,Carbon Dioxide Biogenic
R11,E1,2050,111120225.4394665,2026-05-13 13:38:49.789,Thailand,Carbon Dioxide Biogenic
R12,E1,2050,1615173.868559781,2026-05-13 13:38:49.789,Myanmar,Carbon Dioxide Biogenic
R13,E1,2050,13207117.879844436,2026-05-13 13:38:49.789,Laos,Carbon Dioxide Biogenic
R14,E1,2050,34740827.83888939,2026-05-13 13:38:49.789,Vietnam,Carbon Dioxide Biogenic
R16,E1,2050,152764.82111399315,2026-05-13 13:38:49.789,Singapore,Carbon Dioxide Biogenic
R17,E1,2050,411900.7904516222,2026-05-13 13:38:49.789,Malaysia,Carbon Dioxide Biogenic
R19,E1,2050,3949221.114488374,2026-05-13 13:38:49.789,Philippines,Carbon Dioxide Biogenic
R20,E1,2050,12286366.442715453,2026-05-13 13:38:49.789,Timor Leste,Carbon Dioxide Biogenic
R6,E1,2050,721821.3674991669,2026-05-13 13:38:49.789,Cambodia,Carbon Dioxide Biogenic
R1,E13,2050,255698.01116105836,2026-05-13 13:38:49.789,Indonesia,Sulfur Dioxide
R11,E13,2050,584015.3457839703,2026-05-13 13:38:49.789,Thailand,Sulfur Dioxide
R12,E13,2050,13306.79899898604,2026-05-13 13:38:49.789,Myanmar,Sulfur Dioxide
R13,E13,2050,60527.808411330145,2026-05-13 13:38:49.789,Laos,Sulfur Dioxide
R14,E13,2050,327348.65883088467,2026-05-13 13:38:49.789,Vietnam,Sulfur Dioxide
R15,E13,2050,31691.45187426762,2026-05-13 13:38:49.789,Brunei,Sulfur Dioxide
R16,E13,2050,32957.37758721483,2026-05-13 13:38:49.789,Singapore,Sulfur Dioxide
R17,E13,2050,310895.3188110428,2026-05-13 13:38:49.789,Malaysia,Sulfur Dioxide
R19,E13,2050,181893.41045000136,2026-05-13 13:38:49.789,Philippines,Sulfur Dioxide
R20,E13,2050,1099.377614852306,2026-05-13 13:38:49.789,Timor Leste,Sulfur Dioxide
R6,E13,2050,23998.71216864577,2026-05-13 13:38:49.789,Cambodia,Sulfur Dioxide
R1,E15,2050,32032.902709604663,2026-05-13 13:38:49.789,Indonesia,Ammonia
R11,E15,2050,10435.29160475103,2026-05-13 13:38:49.789,Thailand,Ammonia
R12,E15,2050,1749.2168314868898,2026-05-13 13:38:49.789,Myanmar,Ammonia
R13,E15,2050,795.2566572204897,2026-05-13 13:38:49.789,Laos,Ammonia
R14,E15,2050,7958.050773043866,2026-05-13 13:38:49.789,Vietnam,Ammonia
R15,E15,2050,738.447622569561,2026-05-13 13:38:49.789,Brunei,Ammonia
R16,E15,2050,1223.5317756525096,2026-05-13 13:38:49.789,Singapore,Ammonia
R17,E15,2050,8085.069929645016,2026-05-13 13:38:49.789,Malaysia,Ammonia
R19,E15,2050,4048.801427994403,2026-05-13 13:38:49.789,Philippines,Ammonia
R20,E15,2050,459.63128202733594,2026-05-13 13:38:49.789,Timor Leste,Ammonia
R6,E15,2050,113.85923568676219,2026-05-13 13:38:49.789,Cambodia,Ammonia
R1,E16,2050,51143.6729454899,2026-05-13 13:38:49.789,Indonesia,Particulates PM2pt5
R11,E16,2050,82013.79731331569,2026-05-13 13:38:49.789,Thailand,Particulates PM2pt5
R12,E16,2050,2321.8853831034353,2026-05-13 13:38:49.789,Myanmar,Particulates PM2pt5
R13,E16,2050,3948.46648049876,2026-05-13 13:38:49.789,Laos,Particulates PM2pt5
R14,E16,2050,49213.86455335446,2026-05-13 13:38:49.789,Vietnam,Particulates PM2pt5
R15,E16,2050,2380.495543931323,2026-05-13 13:38:49.789,Brunei,Particulates PM2pt5
R16,E16,2050,11463.924115674117,2026-05-13 13:38:49.789,Singapore,Particulates PM2pt5
R17,E16,2050,10208.275453741653,2026-05-13 13:38:49.789,Malaysia,Particulates PM2pt5
R19,E16,2050,25363.26313614032,2026-05-13 13:38:49.789,Philippines,Particulates PM2pt5
R20,E16,2050,3406.6336536139693,2026-05-13 13:38:49.789,Timor Leste,Particulates PM2pt5
R6,E16,2050,1320.9340633001702,2026-05-13 13:38:49.789,Cambodia,Particulates PM2pt5
R1,E18,2050,6375.489734639312,2026-05-13 13:38:49.789,Indonesia,Black Carbon
R11,E18,2050,3823.462774217982,2026-05-13 13:38:49.789,Thailand,Black Carbon
R12,E18,2050,627.9524377754044,2026-05-13 13:38:49.789,Myanmar,Black Carbon
R13,E18,2050,729.7588361176925,2026-05-13 13:38:49.789,Laos,Black Carbon
R14,E18,2050,3702.5761648452594,2026-05-13 13:38:49.789,Vietnam,Black Carbon
R15,E18,2050,132.2895105843682,2026-05-13 13:38:49.789,Brunei,Black Carbon
R16,E18,2050,1375.1808583184168,2026-05-13 13:38:49.789,Singapore,Black Carbon
R17,E18,2050,812.8199347659386,2026-05-13 13:38:49.789,Malaysia,Black Carbon
R19,E18,2050,5687.500847997036,2026-05-13 13:38:49.789,Philippines,Black Carbon
R20,E18,2050,426.70761918238895,2026-05-13 13:38:49.789,Timor Leste,Black Carbon
R6,E18,2050,86.59251159424186,2026-05-13 13:38:49.789,Cambodia,Black Carbon
R1,E19,2050,8827.10253288074,2026-05-13 13:38:49.789,Indonesia,Organic Carbon
R11,E19,2050,8287.701589500848,2026-05-13 13:38:49.789,Thailand,Organic Carbon
R12,E19,2050,1085.6064555330627,2026-05-13 13:38:49.789,Myanmar,Organic Carbon
R13,E19,2050,1643.21577104197,2026-05-13 13:38:49.789,Laos,Organic Carbon
R14,E19,2050,5189.0535575724825,2026-05-13 13:38:49.789,Vietnam,Organic Carbon
R15,E19,2050,0.26230988306694447,2026-05-13 13:38:49.789,Brunei,Organic Carbon
R16,E19,2050,3948.7687364665853,2026-05-13 13:38:49.789,Singapore,Organic Carbon
R17,E19,2050,333.4092821432608,2026-05-13 13:38:49.789,Malaysia,Organic Carbon
R19,E19,2050,9643.272577907203,2026-05-13 13:38:49.789,Philippines,Organic Carbon
R20,E19,2050,1479.8692070851043,2026-05-13 13:38:49.789,Timor Leste,Organic Carbon
R6,E19,2050,137.43013597817932,2026-05-13 13:38:49.789,Cambodia,Organic Carbon
R1,E2,2050,376174540.8691357,2026-05-13 13:38:49.789,Indonesia,Carbon Dioxide
R11,E2,2050,336718167.8716226,2026-05-13 13:38:49.789,Thailand,Carbon Dioxide
R12,E2,2050,43667879.19516156,2026-05-13 13:38:49.789,Myanmar,Carbon Dioxide
R13,E2,2050,11369923.510958657,2026-05-13 13:38:49.789,Laos,Carbon Dioxide
R14,E2,2050,180646904.89397985,2026-05-13 13:38:49.789,Vietnam,Carbon Dioxide
R15,E2,2050,29815517.796632677,2026-05-13 13:38:49.789,Brunei,Carbon Dioxide
R16,E2,2050,196536847.64074868,2026-05-13 13:38:49.789,Singapore,Carbon Dioxide
R17,E2,2050,268009159.88997906,2026-05-13 13:38:49.789,Malaysia,Carbon Dioxide
R19,E2,2050,83528685.48797004,2026-05-13 13:38:49.789,Philippines,Carbon Dioxide
R20,E2,2050,473773.1068744374,2026-05-13 13:38:49.789,Timor Leste,Carbon Dioxide
R6,E2,2050,10601280.289310923,2026-05-13 13:38:49.789,Cambodia,Carbon Dioxide
R1,E3,2050,289687.86351235304,2026-05-13 13:38:49.789,Indonesia,Carbon Monoxide
R11,E3,2050,228912.1411787934,2026-05-13 13:38:49.789,Thailand,Carbon Monoxide
R12,E3,2050,37889.82614987242,2026-05-13 13:38:49.789,Myanmar,Carbon Monoxide
R13,E3,2050,46082.866564271906,2026-05-13 13:38:49.789,Laos,Carbon Monoxide
R14,E3,2050,139333.74206346637,2026-05-13 13:38:49.789,Vietnam,Carbon Monoxide
R15,E3,2050,14971.291600600369,2026-05-13 13:38:49.789,Brunei,Carbon Monoxide
R16,E3,2050,37655.56681893694,2026-05-13 13:38:49.789,Singapore,Carbon Monoxide
R17,E3,2050,149970.13312872895,2026-05-13 13:38:49.789,Malaysia,Carbon Monoxide
R19,E3,2050,362503.43446002295,2026-05-13 13:38:49.789,Philippines,Carbon Monoxide
R20,E3,2050,39535.626199025566,2026-05-13 13:38:49.789,Timor Leste,Carbon Monoxide
R6,E3,2050,5554.40430416171,2026-05-13 13:38:49.789,Cambodia,Carbon Monoxide
R1,E4,2050,576083.4212778417,2026-05-13 13:38:49.789,Indonesia,Methane (Combustion and Biogenic)
R11,E4,2050,175614.64579562805,2026-05-13 13:38:49.789,Thailand,Methane (Combustion and Biogenic)
R12,E4,2050,108423.25584403503,2026-05-13 13:38:49.789,Myanmar,Methane (Combustion and Biogenic)
R13,E4,2050,14091.560849679097,2026-05-13 13:38:49.789,Laos,Methane (Combustion and Biogenic)
R14,E4,2050,162198.54752987536,2026-05-13 13:38:49.789,Vietnam,Methane (Combustion and Biogenic)
R15,E4,2050,38677.50379058968,2026-05-13 13:38:49.789,Brunei,Methane (Combustion and Biogenic)
R16,E4,2050,139944.38966346523,2026-05-13 13:38:49.789,Singapore,Methane (Combustion and Biogenic)
R17,E4,2050,339657.81302851584,2026-05-13 13:38:49.789,Malaysia,Methane (Combustion and Biogenic)
R19,E4,2050,14843.828520033785,2026-05-13 13:38:49.789,Philippines,Methane (Combustion and Biogenic)
R20,E4,2050,2552.744016894955,2026-05-13 13:38:49.789,Timor Leste,Methane (Combustion and Biogenic)
R6,E4,2050,5759.916502354059,2026-05-13 13:38:49.789,Cambodia,Methane (Combustion and Biogenic)
R16,E407,2050,-248280.81294925636,2026-05-13 13:38:49.789,Singapore,Sequestered Carbon Dioxide
R1,E5,2050,626433.602476338,2026-05-13 13:38:49.789,Indonesia,Non Methane Volatile Organic Compounds
R11,E5,2050,159351.44369231505,2026-05-13 13:38:49.789,Thailand,Non Methane Volatile Organic Compounds
R12,E5,2050,43700.7554972512,2026-05-13 13:38:49.789,Myanmar,Non Methane Volatile Organic Compounds
R13,E5,2050,18123.278951494878,2026-05-13 13:38:49.789,Laos,Non Methane Volatile Organic Compounds
R14,E5,2050,177776.06520265475,2026-05-13 13:38:49.789,Vietnam,Non Methane Volatile Organic Compounds
R15,E5,2050,32958.497711961114,2026-05-13 13:38:49.789,Brunei,Non Methane Volatile Organic Compounds
R16,E5,2050,253323.27041619332,2026-05-13 13:38:49.789,Singapore,Non Methane Volatile Organic Compounds
R17,E5,2050,211232.26274871087,2026-05-13 13:38:49.789,Malaysia,Non Methane Volatile Organic Compounds
R19,E5,2050,155587.55451270906,2026-05-13 13:38:49.789,Philippines,Non Methane Volatile Organic Compounds
R20,E5,2050,17056.553576611255,2026-05-13 13:38:49.789,Timor Leste,Non Methane Volatile Organic Compounds
R6,E5,2050,18670.076496066074,2026-05-13 13:38:49.789,Cambodia,Non Methane Volatile Organic Compounds
R1,E7,2050,499424.0699646166,2026-05-13 13:38:49.789,Indonesia,Nitrogen Oxides
R11,E7,2050,879450.2275841208,2026-05-13 13:38:49.789,Thailand,Nitrogen Oxides
R12,E7,2050,56607.983305594134,2026-05-13 13:38:49.789,Myanmar,Nitrogen Oxides
R13,E7,2050,27400.0456706082,2026-05-13 13:38:49.789,Laos,Nitrogen Oxides
R14,E7,2050,606772.9004772237,2026-05-13 13:38:49.789,Vietnam,Nitrogen Oxides
R15,E7,2050,41545.35387763857,2026-05-13 13:38:49.789,Brunei,Nitrogen Oxides
R16,E7,2050,219990.59060756577,2026-05-13 13:38:49.789,Singapore,Nitrogen Oxides
R17,E7,2050,375379.9230171175,2026-05-13 13:38:49.789,Malaysia,Nitrogen Oxides
R19,E7,2050,383652.80891704303,2026-05-13 13:38:49.789,Philippines,Nitrogen Oxides
R20,E7,2050,1522.8523888195632,2026-05-13 13:38:49.789,Timor Leste,Nitrogen Oxides
R6,E7,2050,32318.692318081816,2026-05-13 13:38:49.789,Cambodia,Nitrogen Oxides
R1,E8,2050,3094.526526425277,2026-05-13 13:38:49.789,Indonesia,Nitrous Oxide
R11,E8,2050,2904.0453130056776,2026-05-13 13:38:49.789,Thailand,Nitrous Oxide
R12,E8,2050,113.97365515995031,2026-05-13 13:38:49.789,Myanmar,Nitrous Oxide
R13,E8,2050,144.61492301332345,2026-05-13 13:38:49.789,Laos,Nitrous Oxide
R14,E8,2050,2836.4187160395145,2026-05-13 13:38:49.789,Vietnam,Nitrous Oxide
R15,E8,2050,12.072625758989593,2026-05-13 13:38:49.789,Brunei,Nitrous Oxide
R16,E8,2050,4107.48625221392,2026-05-13 13:38:49.789,Singapore,Nitrous Oxide
R17,E8,2050,638.1611825098207,2026-05-13 13:38:49.789,Malaysia,Nitrous Oxide
R19,E8,2050,1103.992286758222,2026-05-13 13:38:49.789,Philippines,Nitrous Oxide
R20,E8,2050,35.45595826338355,2026-05-13 13:38:49.789,Timor Leste,Nitrous Oxide
R6,E8,2050,123.68447156611819,2026-05-13 13:38:49.789,Cambodia,Nitrous Oxide
R1,E9,2050,57038.987789098,2026-05-13 13:38:49.789,Indonesia,Particulates PM10
R11,E9,2050,95443.98314841172,2026-05-13 13:38:49.789,Thailand,Particulates PM10
R12,E9,2050,2384.1648623004844,2026-05-13 13:38:49.789,Myanmar,Particulates PM10
R13,E9,2050,4726.843513445386,2026-05-13 13:38:49.789,Laos,Particulates PM10
R14,E9,2050,56653.984704790615,2026-05-13 13:38:49.789,Vietnam,Particulates PM10
R15,E9,2050,3101.155747323848,2026-05-13 13:38:49.789,Brunei,Particulates PM10
R16,E9,2050,12860.228670616005,2026-05-13 13:38:49.789,Singapore,Particulates PM10
R17,E9,2050,13589.399304893124,2026-05-13 13:38:49.789,Malaysia,Particulates PM10
R19,E9,2050,26708.808519087284,2026-05-13 13:38:49.789,Philippines,Particulates PM10
R20,E9,2050,4270.9043758121215,2026-05-13 13:38:49.789,Timor Leste,Particulates PM10
R6,E9,2050,1504.8748467193632,2026-05-13 13:38:49.789,Cambodia,Particulates PM10
R1,E1,2055,23521992.173825305,2026-05-13 13:38:49.789,Indonesia,Carbon Dioxide Biogenic
R11,E1,2055,149888510.8005801,2026-05-13 13:38:49.789,Thailand,Carbon Dioxide Biogenic
R12,E1,2055,1872581.6158780234,2026-05-13 13:38:49.789,Myanmar,Carbon Dioxide Biogenic
R13,E1,2055,13596420.670772128,2026-05-13 13:38:49.789,Laos,Carbon Dioxide Biogenic
R14,E1,2055,34646453.9532854,2026-05-13 13:38:49.789,Vietnam,Carbon Dioxide Biogenic
R16,E1,2055,152764.82111399315,2026-05-13 13:38:49.789,Singapore,Carbon Dioxide Biogenic
