ams,fuel,year,ceiling_vol_pct,ceiling_energy_pct,canon_floor_vol_pct,canon_floor_energy_pct,inversion_vs_canon_floor_energy_pp,inverted_vs_canon,postdelta_floor_vol_pct,postdelta_floor_energy_pct,inversion_vs_postdelta_floor_energy_pp,inverted_vs_postdelta,wrapped_ceiling_energy_pct
Malaysia,Bioethanol,2040,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2041,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2042,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2043,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2044,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2045,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2046,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2047,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2048,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2049,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2050,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2051,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2052,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2053,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2054,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2055,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2056,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2057,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2058,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2059,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Malaysia,Bioethanol,2060,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2025,0,0,0,0,0,,0,0,0,,0
Myanmar,Bioethanol,2026,3,1.8128,0,0,-1.8128,,0,0,-1.8128,,1.8128
Myanmar,Bioethanol,2027,6,3.6705,0,0,-3.6705,,0,0,-3.6705,,3.6705
Myanmar,Bioethanol,2028,9,5.5749,0,0,-5.5749,,0,0,-5.5749,,5.5749
Myanmar,Bioethanol,2029,12,7.5276,0,0,-7.5276,,0,0,-7.5276,,7.5276
Myanmar,Bioethanol,2030,15,9.5306,0,0,-9.5306,,0,0,-9.5306,,9.5306
Myanmar,Bioethanol,2031,16,10.2098,0,0,-10.2098,,0,0,-10.2098,,10.2098
Myanmar,Bioethanol,2032,17,10.8949,0,0,-10.8949,,0,0,-10.8949,,10.8949
Myanmar,Bioethanol,2033,18,11.5859,0,0,-11.5859,,0,0,-11.5859,,11.5859
Myanmar,Bioethanol,2034,19,12.2829,0,0,-12.2829,,0,0,-12.2829,,12.2829
Myanmar,Bioethanol,2035,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2036,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2037,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2038,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2039,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2040,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2041,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2042,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2043,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2044,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2045,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2046,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2047,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2048,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2049,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2050,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2051,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2052,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2053,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2054,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2055,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2056,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2057,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2058,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2059,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Myanmar,Bioethanol,2060,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Philippines,Bioethanol,2025,10.1,6.2852,5,3.0462,-3.239,,10.1,6.2852,0,,6.2852
Philippines,Bioethanol,2026,11,6.8712,10,6.2203,-0.6509,,10,6.2203,-0.6509,,6.8712
Philippines,Bioethanol,2027,12,7.5276,10,6.2203,-1.3073,,10,6.2203,-1.3073,,7.5276
Philippines,Bioethanol,2028,13,8.1896,10,6.2203,-1.9693,,10,6.2203,-1.9693,,8.1896
Philippines,Bioethanol,2029,14,8.8573,10,6.2203,-2.6369,,10,6.2203,-2.6369,,8.8573
Philippines,Bioethanol,2030,15,9.5306,10,6.2203,-3.3103,,10,6.2203,-3.3103,,9.5306
Philippines,Bioethanol,2031,16,10.2098,10,6.2203,-3.9895,,10,6.2203,-3.9895,,10.2098
Philippines,Bioethanol,2032,17,10.8949,10,6.2203,-4.6745,,10,6.2203,-4.6745,,10.8949
Philippines,Bioethanol,2033,18,11.5859,10,6.2203,-5.3655,,10,6.2203,-5.3655,,11.5859
Philippines,Bioethanol,2034,19,12.2829,10,6.2203,-6.0626,,10,6.2203,-6.0626,,12.2829
Philippines,Bioethanol,2035,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2036,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2037,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2038,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2039,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2040,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2041,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2042,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2043,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2044,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2045,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2046,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2047,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2048,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2049,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2050,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2051,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2052,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2053,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2054,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2055,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2056,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2057,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2058,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2059,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Philippines,Bioethanol,2060,20,12.9861,10,6.2203,-6.7657,,10,6.2203,-6.7657,,12.9861
Singapore,Bioethanol,2025,0,0,0,0,0,,0,0,0,,0
Singapore,Bioethanol,2026,3,1.8128,0,0,-1.8128,,0,0,-1.8128,,1.8128
Singapore,Bioethanol,2027,6,3.6705,0,0,-3.6705,,0,0,-3.6705,,3.6705
Singapore,Bioethanol,2028,9,5.5749,0,0,-5.5749,,0,0,-5.5749,,5.5749
Singapore,Bioethanol,2029,12,7.5276,0,0,-7.5276,,0,0,-7.5276,,7.5276
Singapore,Bioethanol,2030,15,9.5306,0,0,-9.5306,,0,0,-9.5306,,9.5306
Singapore,Bioethanol,2031,16,10.2098,0,0,-10.2098,,0,0,-10.2098,,10.2098
Singapore,Bioethanol,2032,17,10.8949,0,0,-10.8949,,0,0,-10.8949,,10.8949
Singapore,Bioethanol,2033,18,11.5859,0,0,-11.5859,,0,0,-11.5859,,11.5859
Singapore,Bioethanol,2034,19,12.2829,0,0,-12.2829,,0,0,-12.2829,,12.2829
Singapore,Bioethanol,2035,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2036,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2037,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2038,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2039,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2040,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2041,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2042,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2043,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2044,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2045,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2046,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2047,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2048,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2049,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2050,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2051,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2052,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2053,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2054,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2055,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2056,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2057,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2058,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2059,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Singapore,Bioethanol,2060,20,12.9861,0,0,-12.9861,,0,0,-12.9861,,12.9861
Thailand,Bioethanol,2025,13.7,8.6564,0.7692,0.4606,-8.1957,,13.7,8.6564,0,,8.6564
Thailand,Bioethanol,2026,13.7,8.6564,1.5385,0.9241,-7.7322,,13.952,8.8251,0.1687,YES,8.8251
Thailand,Bioethanol,2027,20,12.9861,2.3077,1.3905,-11.5955,,14.204,8.9942,-3.9919,,12.9861
Thailand,Bioethanol,2028,20,12.9861,3.0769,1.8599,-11.1262,,14.456,9.1636,-3.8224,,12.9861
Thailand,Bioethanol,2029,20,12.9861,3.8462,2.3322,-10.6539,,14.708,9.3334,-3.6526,,12.9861
Thailand,Bioethanol,2030,20,12.9861,4.6154,2.8074,-10.1786,,14.96,9.5036,-3.4825,,12.9861
Thailand,Bioethanol,2031,20,12.9861,5.3846,3.2857,-9.7003,,15.212,9.6741,-3.3119,,12.9861
Thailand,Bioethanol,2032,20,12.9861,6.1538,3.7671,-9.219,,15.464,9.8451,-3.141,,12.9861
Thailand,Bioethanol,2033,20,12.9861,6.9231,4.2515,-8.7346,,15.716,10.0163,-2.9697,,12.9861
Thailand,Bioethanol,2034,20,12.9861,7.6923,4.739,-8.2471,,15.968,10.188,-2.7981,,12.9861
Thailand,Bioethanol,2035,20,12.9861,8.4615,5.2296,-7.7565,,16.22,10.36,-2.626,,12.9861
Thailand,Bioethanol,2036,20,12.9861,9.2308,5.7234,-7.2627,,16.472,10.5324,-2.4536,,12.9861
Thailand,Bioethanol,2037,20,12.9861,10,6.2203,-6.7657,,16.724,10.7052,-2.2809,,12.9861
Thailand,Bioethanol,2038,20,12.9861,10.7692,6.7205,-6.2655,,16.976,10.8784,-2.1077,,12.9861
Thailand,Bioethanol,2039,20,12.9861,11.5385,7.224,-5.7621,,17.228,11.0519,-1.9342,,12.9861
Thailand,Bioethanol,2040,20,12.9861,12.3077,7.7307,-5.2553,,17.48,11.2258,-1.7603,,12.9861
Thailand,Bioethanol,2041,20,12.9861,13.0769,8.2408,-4.7453,,17.732,11.4001,-1.586,,12.9861
Thailand,Bioethanol,2042,20,12.9861,13.8462,8.7542,-4.2319,,17.984,11.5748,-1.4113,,12.9861
Thailand,Bioethanol,2043,20,12.9861,14.6154,9.271,-3.7151,,18.236,11.7498,-1.2362,,12.9861
Thailand,Bioethanol,2044,20,12.9861,15.3846,9.7912,-3.1949,,18.488,11.9253,-1.0608,,12.9861
Thailand,Bioethanol,2045,20,12.9861,16.1538,10.3148,-2.6712,,18.74,12.1011,-0.885,,12.9861
Thailand,Bioethanol,2046,20,12.9861,16.9231,10.842,-2.1441,,18.992,12.2773,-0.7087,,12.9861
Thailand,Bioethanol,2047,20,12.9861,17.6923,11.3726,-1.6134,,19.244,12.4539,-0.5321,,12.9861
Thailand,Bioethanol,2048,20,12.9861,18.4615,11.9068,-1.0792,,19.496,12.6309,-0.3552,,12.9861
Thailand,Bioethanol,2049,20,12.9861,19.2308,12.4446,-0.5414,,19.748,12.8083,-0.1778,,12.9861
Thailand,Bioethanol,2050,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Thailand,Bioethanol,2051,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Thailand,Bioethanol,2052,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Thailand,Bioethanol,2053,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Thailand,Bioethanol,2054,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Thailand,Bioethanol,2055,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Thailand,Bioethanol,2056,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Thailand,Bioethanol,2057,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Thailand,Bioethanol,2058,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Thailand,Bioethanol,2059,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Thailand,Bioethanol,2060,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Vietnam,Bioethanol,2025,1.5,0.9009,1.4815,0.8897,-0.0112,,1.5,0.9009,0,,0.9009
Vietnam,Bioethanol,2026,10,6.2203,2.2222,1.3386,-4.8818,,2.24,1.3494,-4.871,,6.2203
Vietnam,Bioethanol,2027,12,7.5276,2.963,1.7902,-5.7375,,2.98,1.8006,-5.7271,,7.5276
Vietnam,Bioethanol,2028,13,8.1896,3.7037,2.2445,-5.9451,,3.72,2.2545,-5.9351,,8.1896
Vietnam,Bioethanol,2029,14,8.8573,4.4444,2.7016,-6.1557,,4.46,2.7112,-6.1461,,8.8573
Vietnam,Bioethanol,2030,15,9.5306,5.1852,3.1614,-6.3692,,5.2,3.1707,-6.36,,9.5306
Vietnam,Bioethanol,2031,16,10.2098,5.9259,3.6241,-6.5857,,5.94,3.6329,-6.5769,,10.2098
Vietnam,Bioethanol,2032,17,10.8949,6.6667,4.0896,-6.8052,,6.68,4.0981,-6.7968,,10.8949
Vietnam,Bioethanol,2033,18,11.5859,7.4074,4.558,-7.0278,,7.42,4.566,-7.0198,,11.5859
Vietnam,Bioethanol,2034,19,12.2829,8.1481,5.0293,-7.2536,,8.16,5.0369,-7.246,,12.2829
Vietnam,Bioethanol,2035,20,12.9861,8.8889,5.5035,-7.4825,,8.9,5.5107,-7.4754,,12.9861
Vietnam,Bioethanol,2036,20,12.9861,9.6296,5.9807,-7.0054,,9.64,5.9874,-6.9987,,12.9861
Vietnam,Bioethanol,2037,20,12.9861,10.3704,6.4608,-6.5253,,10.38,6.467,-6.519,,12.9861
Vietnam,Bioethanol,2038,20,12.9861,11.1111,6.9439,-6.0422,,11.12,6.9497,-6.0363,,12.9861
Vietnam,Bioethanol,2039,20,12.9861,11.8519,7.43,-5.556,,11.86,7.4354,-5.5506,,12.9861
Vietnam,Bioethanol,2040,20,12.9861,12.5926,7.9193,-5.0668,,12.6,7.9242,-5.0619,,12.9861
Vietnam,Bioethanol,2041,20,12.9861,13.3333,8.4115,-4.5745,,13.34,8.416,-4.5701,,12.9861
Vietnam,Bioethanol,2042,20,12.9861,14.0741,8.907,-4.0791,,14.08,8.9109,-4.0751,,12.9861
Vietnam,Bioethanol,2043,20,12.9861,14.8148,9.4055,-3.5805,,14.82,9.409,-3.577,,12.9861
Vietnam,Bioethanol,2044,20,12.9861,15.5556,9.9072,-3.0788,,15.56,9.9103,-3.0758,,12.9861
Vietnam,Bioethanol,2045,20,12.9861,16.2963,10.4122,-2.5739,,16.3,10.4147,-2.5713,,12.9861
Vietnam,Bioethanol,2046,20,12.9861,17.037,10.9204,-2.0657,,17.04,10.9224,-2.0637,,12.9861
Vietnam,Bioethanol,2047,20,12.9861,17.7778,11.4318,-1.5543,,17.78,11.4333,-1.5527,,12.9861
Vietnam,Bioethanol,2048,20,12.9861,18.5185,11.9465,-1.0395,,18.52,11.9476,-1.0385,,12.9861
Vietnam,Bioethanol,2049,20,12.9861,19.2593,12.4646,-0.5214,,19.26,12.4651,-0.5209,,12.9861
Vietnam,Bioethanol,2050,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Vietnam,Bioethanol,2051,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Vietnam,Bioethanol,2052,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Vietnam,Bioethanol,2053,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Vietnam,Bioethanol,2054,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Vietnam,Bioethanol,2055,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Vietnam,Bioethanol,2056,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Vietnam,Bioethanol,2057,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Vietnam,Bioethanol,2058,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Vietnam,Bioethanol,2059,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
Vietnam,Bioethanol,2060,20,12.9861,20,12.9861,0,,20,12.9861,0,,12.9861
