r,t,e,y,val,solvedtm,region_name,tech_name,emission_name
R11,P2668,E4,2045,380.10919426173984,2026-05-13 15:07:40.839,Thailand,Natural Gas,Methane (Combustion and Biogenic)
R12,P2668,E4,2045,552.533937336852,2026-05-13 15:07:40.839,Myanmar,Natural Gas,Methane (Combustion and Biogenic)
R13,P2668,E4,2045,20.293591552795494,2026-05-13 15:07:40.839,Laos,Natural Gas,Methane (Combustion and Biogenic)
R14,P2668,E4,2045,725.6127060859939,2026-05-13 15:07:40.839,Vietnam,Natural Gas,Methane (Combustion and Biogenic)
R15,P2668,E4,2045,32.166543313329775,2026-05-13 15:07:40.839,Brunei,Natural Gas,Methane (Combustion and Biogenic)
R16,P2668,E4,2045,66.0055726076673,2026-05-13 15:07:40.839,Singapore,Natural Gas,Methane (Combustion and Biogenic)
R17,P2668,E4,2045,846.2897173971589,2026-05-13 15:07:40.839,Malaysia,Natural Gas,Methane (Combustion and Biogenic)
R19,P2668,E4,2045,52.01523881479255,2026-05-13 15:07:40.839,Philippines,Natural Gas,Methane (Combustion and Biogenic)
R20,P2668,E4,2045,0.05065514713411948,2026-05-13 15:07:40.839,Timor Leste,Natural Gas,Methane (Combustion and Biogenic)
R6,P2668,E4,2045,10.534134137485639,2026-05-13 15:07:40.839,Cambodia,Natural Gas,Methane (Combustion and Biogenic)
R1,P2683,E4,2045,298.25669049635417,2026-05-13 15:07:40.839,Indonesia,LPG,Methane (Combustion and Biogenic)
R11,P2683,E4,2045,357.44930467581963,2026-05-13 15:07:40.839,Thailand,LPG,Methane (Combustion and Biogenic)
R12,P2683,E4,2045,6.130836542646878,2026-05-13 15:07:40.839,Myanmar,LPG,Methane (Combustion and Biogenic)
R13,P2683,E4,2045,34.897855939931425,2026-05-13 15:07:40.839,Laos,LPG,Methane (Combustion and Biogenic)
R14,P2683,E4,2045,146.70431852494616,2026-05-13 15:07:40.839,Vietnam,LPG,Methane (Combustion and Biogenic)
R15,P2683,E4,2045,25.917635508095206,2026-05-13 15:07:40.839,Brunei,LPG,Methane (Combustion and Biogenic)
R16,P2683,E4,2045,27.125297439459718,2026-05-13 15:07:40.839,Singapore,LPG,Methane (Combustion and Biogenic)
R17,P2683,E4,2045,204.58148263788743,2026-05-13 15:07:40.839,Malaysia,LPG,Methane (Combustion and Biogenic)
R19,P2683,E4,2045,95.78023925783255,2026-05-13 15:07:40.839,Philippines,LPG,Methane (Combustion and Biogenic)
R20,P2683,E4,2045,0.0731107073706911,2026-05-13 15:07:40.839,Timor Leste,LPG,Methane (Combustion and Biogenic)
R6,P2683,E4,2045,25.13636567567162,2026-05-13 15:07:40.839,Cambodia,LPG,Methane (Combustion and Biogenic)
R1,P2698,E4,2045,265.4427013200002,2026-05-13 15:07:40.839,Indonesia,Crude Oil,Methane (Combustion and Biogenic)
R11,P2698,E4,2045,1646.556871969106,2026-05-13 15:07:40.839,Thailand,Crude Oil,Methane (Combustion and Biogenic)
R12,P2698,E4,2045,3.8466225000000005,2026-05-13 15:07:40.839,Myanmar,Crude Oil,Methane (Combustion and Biogenic)
R14,P2698,E4,2045,332.9762040000003,2026-05-13 15:07:40.839,Vietnam,Crude Oil,Methane (Combustion and Biogenic)
R15,P2698,E4,2045,366.43585356000006,2026-05-13 15:07:40.839,Brunei,Crude Oil,Methane (Combustion and Biogenic)
R16,P2698,E4,2045,175.3602750279771,2026-05-13 15:07:40.839,Singapore,Crude Oil,Methane (Combustion and Biogenic)
R17,P2698,E4,2045,1191.481507249857,2026-05-13 15:07:40.839,Malaysia,Crude Oil,Methane (Combustion and Biogenic)
R19,P2698,E4,2045,44.765670256301085,2026-05-13 15:07:40.839,Philippines,Crude Oil,Methane (Combustion and Biogenic)
R11,P2720,E4,2045,286.2641295360003,2026-05-13 15:07:40.839,Thailand,Coal Subcritical,Methane (Combustion and Biogenic)
R12,P2720,E4,2045,9.400531199999993,2026-05-13 15:07:40.839,Myanmar,Coal Subcritical,Methane (Combustion and Biogenic)
R13,P2720,E4,2045,81.94360395592756,2026-05-13 15:07:40.839,Laos,Coal Subcritical,Methane (Combustion and Biogenic)
R14,P2720,E4,2045,425.01307489265736,2026-05-13 15:07:40.839,Vietnam,Coal Subcritical,Methane (Combustion and Biogenic)
R19,P2720,E4,2045,200.42909501721843,2026-05-13 15:07:40.839,Philippines,Coal Subcritical,Methane (Combustion and Biogenic)
R6,P2720,E4,2045,25.70214172587531,2026-05-13 15:07:40.839,Cambodia,Coal Subcritical,Methane (Combustion and Biogenic)
R11,P2731,E4,2045,9329.351461898767,2026-05-13 15:07:40.839,Thailand,Biomass Gasification,Methane (Combustion and Biogenic)
R12,P2776,E4,2045,11.996980839221399,2026-05-13 15:07:40.839,Myanmar,Diesel,Methane (Combustion and Biogenic)
R20,P2776,E4,2045,15.89138421574024,2026-05-13 15:07:40.839,Timor Leste,Diesel,Methane (Combustion and Biogenic)
R12,P2808,E4,2045,27.43144243199999,2026-05-13 15:07:40.839,Myanmar,Gas Turbine,Methane (Combustion and Biogenic)
R15,P2808,E4,2045,8.620601745458302,2026-05-13 15:07:40.839,Brunei,Gas Turbine,Methane (Combustion and Biogenic)
R11,P2831,E4,2045,2192.2230400813964,2026-05-13 15:07:40.839,Thailand,Gas Combined Cycle,Methane (Combustion and Biogenic)
R12,P2831,E4,2045,65.88324050915939,2026-05-13 15:07:40.839,Myanmar,Gas Combined Cycle,Methane (Combustion and Biogenic)
R15,P2831,E4,2045,17.271119449572964,2026-05-13 15:07:40.839,Brunei,Gas Combined Cycle,Methane (Combustion and Biogenic)
R16,P2831,E4,2045,325.072478249585,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle,Methane (Combustion and Biogenic)
R19,P2831,E4,2045,302.8142590760312,2026-05-13 15:07:40.839,Philippines,Gas Combined Cycle,Methane (Combustion and Biogenic)
R6,P2831,E4,2045,4.168565020920503,2026-05-13 15:07:40.839,Cambodia,Gas Combined Cycle,Methane (Combustion and Biogenic)
R12,P2858,E4,2045,28.240231889454577,2026-05-13 15:07:40.839,Myanmar,Gas Engine,Methane (Combustion and Biogenic)
R11,P2890,E4,2045,266.37592664143585,2026-05-13 15:07:40.839,Thailand,Waste,Methane (Combustion and Biogenic)
R16,P2890,E4,2045,0.6996862035755412,2026-05-13 15:07:40.839,Singapore,Waste,Methane (Combustion and Biogenic)
R11,P2907,E4,2045,656.7585994285711,2026-05-13 15:07:40.839,Thailand,Biogas,Methane (Combustion and Biogenic)
R17,P2907,E4,2045,41.21509448961379,2026-05-13 15:07:40.839,Malaysia,Biogas,Methane (Combustion and Biogenic)
R6,P2907,E4,2045,32.74114989176471,2026-05-13 15:07:40.839,Cambodia,Biogas,Methane (Combustion and Biogenic)
R13,P2956,E4,2045,26.130924222171437,2026-05-13 15:07:40.839,Laos,Biomass Other,Methane (Combustion and Biogenic)
R14,P2956,E4,2045,7641.304504642079,2026-05-13 15:07:40.839,Vietnam,Biomass Other,Methane (Combustion and Biogenic)
R19,P2956,E4,2045,397.0459227791296,2026-05-13 15:07:40.839,Philippines,Biomass Other,Methane (Combustion and Biogenic)
R6,P2956,E4,2045,134.61078290836386,2026-05-13 15:07:40.839,Cambodia,Biomass Other,Methane (Combustion and Biogenic)
R1,P3012,E4,2045,5234.1888228660555,2026-05-13 15:07:40.839,Indonesia,Coal Supercritical,Methane (Combustion and Biogenic)
R11,P3012,E4,2045,3.105083076923079,2026-05-13 15:07:40.839,Thailand,Coal Supercritical,Methane (Combustion and Biogenic)
R14,P3012,E4,2045,2382.4088988413355,2026-05-13 15:07:40.839,Vietnam,Coal Supercritical,Methane (Combustion and Biogenic)
R17,P3067,E4,2045,58.72432620674357,2026-05-13 15:07:40.839,Malaysia,Coal Ultrasupercritical,Methane (Combustion and Biogenic)
R15,P3122,E4,2045,4.000902488915179,2026-05-13 15:07:40.839,Brunei,Coal IGCC,Methane (Combustion and Biogenic)
R1,P6142,E4,2045,20.311541646777044,2026-05-13 15:07:40.839,Indonesia,Anaerobic Digestion with Upgrading,Methane (Combustion and Biogenic)
R16,P15321,E407,2045,-264432.9309057879,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle with CCS,Sequestered Carbon Dioxide
R1,P14937,E5,2045,20.99593336046925,2026-05-13 15:07:40.839,Indonesia,SMR,Non Methane Volatile Organic Compounds
R11,P14937,E5,2045,5.301515576256761,2026-05-13 15:07:40.839,Thailand,SMR,Non Methane Volatile Organic Compounds
R16,P14937,E5,2045,0.047065631116081516,2026-05-13 15:07:40.839,Singapore,SMR,Non Methane Volatile Organic Compounds
R17,P14937,E5,2045,0.17413329172105227,2026-05-13 15:07:40.839,Malaysia,SMR,Non Methane Volatile Organic Compounds
R6,P14937,E5,2045,0.007895656183861545,2026-05-13 15:07:40.839,Cambodia,SMR,Non Methane Volatile Organic Compounds
R16,P15321,E5,2045,12.900377528005414,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle with CCS,Non Methane Volatile Organic Compounds
R17,P20955,E5,2045,1492.425936236519,2026-05-13 15:07:40.839,Malaysia,Gas Turbine_MYPE,Non Methane Volatile Organic Compounds
R17,P21096,E5,2045,239.08852804120215,2026-05-13 15:07:40.839,Malaysia,Coal Subcritical_MYPE,Non Methane Volatile Organic Compounds
R17,P21163,E5,2045,27.922506521780853,2026-05-13 15:07:40.839,Malaysia,Coal Subcritical_MYSR,Non Methane Volatile Organic Compounds
R17,P21230,E5,2045,557.6418831951557,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYPE,Non Methane Volatile Organic Compounds
R17,P21252,E5,2045,60.71017187387333,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSB,Non Methane Volatile Organic Compounds
R17,P21274,E5,2045,45.122872870417744,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSR,Non Methane Volatile Organic Compounds
R17,P21563,E5,2045,9.985607025640993,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYPE,Non Methane Volatile Organic Compounds
R1,P21627,E5,2045,50.43351496669166,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDJW,Non Methane Volatile Organic Compounds
R1,P21659,E5,2045,819.7013380933887,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDSA,Non Methane Volatile Organic Compounds
R1,P21691,E5,2045,141.00492457488852,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDKA,Non Methane Volatile Organic Compounds
R1,P21723,E5,2045,107.6981576126637,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDEast,Non Methane Volatile Organic Compounds
R1,P21755,E5,2045,0.6501707059762557,2026-05-13 15:07:40.839,Indonesia,Biogas_IDJW,Non Methane Volatile Organic Compounds
R1,P21773,E5,2045,14.785388769023195,2026-05-13 15:07:40.839,Indonesia,Biogas_IDKA,Non Methane Volatile Organic Compounds
R1,P21791,E5,2045,35.512046305312,2026-05-13 15:07:40.839,Indonesia,Biogas_IDSA,Non Methane Volatile Organic Compounds
R1,P21809,E5,2045,3250.328844083709,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDEast,Non Methane Volatile Organic Compounds
R1,P21872,E5,2045,12590.43923919568,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDJW,Non Methane Volatile Organic Compounds
R1,P21935,E5,2045,1064.3502504922078,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDKA,Non Methane Volatile Organic Compounds
R1,P21998,E5,2045,2717.7498806070794,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDSA,Non Methane Volatile Organic Compounds
R1,P22129,E5,2045,300.09492605508655,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDEast,Non Methane Volatile Organic Compounds
R1,P22147,E5,2045,85.50220532990096,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDKA,Non Methane Volatile Organic Compounds
R1,P22165,E5,2045,809.3812772515388,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDSA,Non Methane Volatile Organic Compounds
R1,P22183,E5,2045,1855.4937400854096,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDJW,Non Methane Volatile Organic Compounds
R1,P22269,E5,2045,216.64586470617127,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDEast,Non Methane Volatile Organic Compounds
R1,P22286,E5,2045,20.276321740533934,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDKA,Non Methane Volatile Organic Compounds
R1,P22303,E5,2045,80.89824683288668,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDSA,Non Methane Volatile Organic Compounds
R1,P22320,E5,2045,7.918558156246594,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDJW,Non Methane Volatile Organic Compounds
R17,P22388,E5,2045,5.486153625958131,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYSB,Non Methane Volatile Organic Compounds
R1,P2510,E5,2045,507092.050089771,2026-05-13 15:07:40.839,Indonesia,Gasoline,Non Methane Volatile Organic Compounds
R11,P2510,E5,2045,82275.1223922848,2026-05-13 15:07:40.839,Thailand,Gasoline,Non Methane Volatile Organic Compounds
R12,P2510,E5,2045,25226.789288055592,2026-05-13 15:07:40.839,Myanmar,Gasoline,Non Methane Volatile Organic Compounds
R13,P2510,E5,2045,4318.648583088032,2026-05-13 15:07:40.839,Laos,Gasoline,Non Methane Volatile Organic Compounds
R14,P2510,E5,2045,129972.60093108923,2026-05-13 15:07:40.839,Vietnam,Gasoline,Non Methane Volatile Organic Compounds
R15,P2510,E5,2045,14485.364174732038,2026-05-13 15:07:40.839,Brunei,Gasoline,Non Methane Volatile Organic Compounds
R16,P2510,E5,2045,193196.07716918844,2026-05-13 15:07:40.839,Singapore,Gasoline,Non Methane Volatile Organic Compounds
R17,P2510,E5,2045,131052.78136797308,2026-05-13 15:07:40.839,Malaysia,Gasoline,Non Methane Volatile Organic Compounds
R19,P2510,E5,2045,41782.894821921414,2026-05-13 15:07:40.839,Philippines,Gasoline,Non Methane Volatile Organic Compounds
R20,P2510,E5,2045,3324.941327408664,2026-05-13 15:07:40.839,Timor Leste,Gasoline,Non Methane Volatile Organic Compounds
R6,P2510,E5,2045,16789.48239784856,2026-05-13 15:07:40.839,Cambodia,Gasoline,Non Methane Volatile Organic Compounds
R1,P2521,E5,2045,4921.977333384804,2026-05-13 15:07:40.839,Indonesia,Natural Gas,Non Methane Volatile Organic Compounds
R11,P2521,E5,2045,556.3975037359479,2026-05-13 15:07:40.839,Thailand,Natural Gas,Non Methane Volatile Organic Compounds
R12,P2521,E5,2045,785.8260442124106,2026-05-13 15:07:40.839,Myanmar,Natural Gas,Non Methane Volatile Organic Compounds
R13,P2521,E5,2045,27.33548089908634,2026-05-13 15:07:40.839,Laos,Natural Gas,Non Methane Volatile Organic Compounds
R14,P2521,E5,2045,928.7842637900718,2026-05-13 15:07:40.839,Vietnam,Natural Gas,Non Methane Volatile Organic Compounds
R15,P2521,E5,2045,41.173175441062085,2026-05-13 15:07:40.839,Brunei,Natural Gas,Non Methane Volatile Organic Compounds
R16,P2521,E5,2045,257.1978006705517,2026-05-13 15:07:40.839,Singapore,Natural Gas,Non Methane Volatile Organic Compounds
R17,P2521,E5,2045,1337.0202162587111,2026-05-13 15:07:40.839,Malaysia,Natural Gas,Non Methane Volatile Organic Compounds
R19,P2521,E5,2045,69.30123588019364,2026-05-13 15:07:40.839,Philippines,Natural Gas,Non Methane Volatile Organic Compounds
R6,P2521,E5,2045,14.764918515512038,2026-05-13 15:07:40.839,Cambodia,Natural Gas,Non Methane Volatile Organic Compounds
R15,P2544,E5,2045,2625.410448143169,2026-05-13 15:07:40.839,Brunei,All Refineries,Non Methane Volatile Organic Compounds
R16,P2544,E5,2045,8276.000377715083,2026-05-13 15:07:40.839,Singapore,All Refineries,Non Methane Volatile Organic Compounds
R17,P2544,E5,2045,6435.428682212468,2026-05-13 15:07:40.839,Malaysia,All Refineries,Non Methane Volatile Organic Compounds
R17,P2589,E5,2045,747.3185944834019,2026-05-13 15:07:40.839,Malaysia,Natural Gas,Non Methane Volatile Organic Compounds
R20,P2600,E5,2045,0.19451576499501874,2026-05-13 15:07:40.839,Timor Leste,LNG,Non Methane Volatile Organic Compounds
R1,P2605,E5,2045,68830.77677155311,2026-05-13 15:07:40.839,Indonesia,Natural Gas,Non Methane Volatile Organic Compounds
R11,P2605,E5,2045,9410.524684656188,2026-05-13 15:07:40.839,Thailand,Natural Gas,Non Methane Volatile Organic Compounds
R12,P2605,E5,2045,10989.286087032935,2026-05-13 15:07:40.839,Myanmar,Natural Gas,Non Methane Volatile Organic Compounds
R13,P2605,E5,2045,397.42958171078465,2026-05-13 15:07:40.839,Laos,Natural Gas,Non Methane Volatile Organic Compounds
R14,P2605,E5,2045,12988.467438939288,2026-05-13 15:07:40.839,Vietnam,Natural Gas,Non Methane Volatile Organic Compounds
R15,P2605,E5,2045,575.7811253086027,2026-05-13 15:07:40.839,Brunei,Natural Gas,Non Methane Volatile Organic Compounds
R16,P2605,E5,2045,6218.584127319834,2026-05-13 15:07:40.839,Singapore,Natural Gas,Non Methane Volatile Organic Compounds
R17,P2605,E5,2045,18785.363740329667,2026-05-13 15:07:40.839,Malaysia,Natural Gas,Non Methane Volatile Organic Compounds
R19,P2605,E5,2045,1008.8656946567211,2026-05-13 15:07:40.839,Philippines,Natural Gas,Non Methane Volatile Organic Compounds
R6,P2605,E5,2045,267.64317606147046,2026-05-13 15:07:40.839,Cambodia,Natural Gas,Non Methane Volatile Organic Compounds
R1,P2613,E5,2045,2557.129300000002,2026-05-13 15:07:40.839,Indonesia,Crude Oil,Non Methane Volatile Organic Compounds
R11,P2613,E5,2045,34737.231690527195,2026-05-13 15:07:40.839,Thailand,Crude Oil,Non Methane Volatile Organic Compounds
R12,P2613,E5,2045,37.05625,2026-05-13 15:07:40.839,Myanmar,Crude Oil,Non Methane Volatile Organic Compounds
R14,P2613,E5,2045,3207.7100000000014,2026-05-13 15:07:40.839,Vietnam,Crude Oil,Non Methane Volatile Organic Compounds
R15,P2613,E5,2045,14119.703209444226,2026-05-13 15:07:40.839,Brunei,Crude Oil,Non Methane Volatile Organic Compounds
R16,P2613,E5,2045,35070.78736461034,2026-05-13 15:07:40.839,Singapore,Crude Oil,Non Methane Volatile Organic Compounds
R17,P2613,E5,2045,37813.6846857446,2026-05-13 15:07:40.839,Malaysia,Crude Oil,Non Methane Volatile Organic Compounds
R19,P2613,E5,2045,431.24789823671404,2026-05-13 15:07:40.839,Philippines,Crude Oil,Non Methane Volatile Organic Compounds
R1,P2653,E5,2045,2669.521840756474,2026-05-13 15:07:40.839,Indonesia,LNG,Non Methane Volatile Organic Compounds
R11,P2653,E5,2045,219.4813641407165,2026-05-13 15:07:40.839,Thailand,LNG,Non Methane Volatile Organic Compounds
R12,P2653,E5,2045,39.88483808664382,2026-05-13 15:07:40.839,Myanmar,LNG,Non Methane Volatile Organic Compounds
R13,P2653,E5,2045,20.72425432818249,2026-05-13 15:07:40.839,Laos,LNG,Non Methane Volatile Organic Compounds
R14,P2653,E5,2045,679.1675124662726,2026-05-13 15:07:40.839,Vietnam,LNG,Non Methane Volatile Organic Compounds
R15,P2653,E5,2045,598.2294144353835,2026-05-13 15:07:40.839,Brunei,LNG,Non Methane Volatile Organic Compounds
R16,P2653,E5,2045,39.18957451849036,2026-05-13 15:07:40.839,Singapore,LNG,Non Methane Volatile Organic Compounds
R17,P2653,E5,2045,3213.959908917204,2026-05-13 15:07:40.839,Malaysia,LNG,Non Methane Volatile Organic Compounds
R19,P2653,E5,2045,61.2921179786021,2026-05-13 15:07:40.839,Philippines,LNG,Non Methane Volatile Organic Compounds
R20,P2653,E5,2045,0.06073467035019532,2026-05-13 15:07:40.839,Timor Leste,LNG,Non Methane Volatile Organic Compounds
R6,P2653,E5,2045,10.153180145831021,2026-05-13 15:07:40.839,Cambodia,LNG,Non Methane Volatile Organic Compounds
R1,P2668,E5,2045,6591.38512751517,2026-05-13 15:07:40.839,Indonesia,Natural Gas,Non Methane Volatile Organic Compounds
R11,P2668,E5,2045,988.2839050805236,2026-05-13 15:07:40.839,Thailand,Natural Gas,Non Methane Volatile Organic Compounds
R12,P2668,E5,2045,1436.588237075815,2026-05-13 15:07:40.839,Myanmar,Natural Gas,Non Methane Volatile Organic Compounds
R13,P2668,E5,2045,52.76333803726829,2026-05-13 15:07:40.839,Laos,Natural Gas,Non Methane Volatile Organic Compounds
R14,P2668,E5,2045,1886.5930358235844,2026-05-13 15:07:40.839,Vietnam,Natural Gas,Non Methane Volatile Organic Compounds
R15,P2668,E5,2045,83.6330126146574,2026-05-13 15:07:40.839,Brunei,Natural Gas,Non Methane Volatile Organic Compounds
R16,P2668,E5,2045,171.61448877993496,2026-05-13 15:07:40.839,Singapore,Natural Gas,Non Methane Volatile Organic Compounds
R17,P2668,E5,2045,2200.3532652326135,2026-05-13 15:07:40.839,Malaysia,Natural Gas,Non Methane Volatile Organic Compounds
R19,P2668,E5,2045,135.23962091846062,2026-05-13 15:07:40.839,Philippines,Natural Gas,Non Methane Volatile Organic Compounds
R20,P2668,E5,2045,0.13170338254871064,2026-05-13 15:07:40.839,Timor Leste,Natural Gas,Non Methane Volatile Organic Compounds
R6,P2668,E5,2045,27.38874875746266,2026-05-13 15:07:40.839,Cambodia,Natural Gas,Non Methane Volatile Organic Compounds
R1,P2683,E5,2045,775.4673952905209,2026-05-13 15:07:40.839,Indonesia,LPG,Non Methane Volatile Organic Compounds
R11,P2683,E5,2045,929.3681921571311,2026-05-13 15:07:40.839,Thailand,LPG,Non Methane Volatile Organic Compounds
R12,P2683,E5,2045,15.940175010881886,2026-05-13 15:07:40.839,Myanmar,LPG,Non Methane Volatile Organic Compounds
R13,P2683,E5,2045,90.7344254438217,2026-05-13 15:07:40.839,Laos,LPG,Non Methane Volatile Organic Compounds
R14,P2683,E5,2045,381.43122816486004,2026-05-13 15:07:40.839,Vietnam,LPG,Non Methane Volatile Organic Compounds
R15,P2683,E5,2045,67.38585232104754,2026-05-13 15:07:40.839,Brunei,LPG,Non Methane Volatile Organic Compounds
R16,P2683,E5,2045,70.52577334259527,2026-05-13 15:07:40.839,Singapore,LPG,Non Methane Volatile Organic Compounds
R17,P2683,E5,2045,531.9118548585074,2026-05-13 15:07:40.839,Malaysia,LPG,Non Methane Volatile Organic Compounds
R19,P2683,E5,2045,249.02862207036463,2026-05-13 15:07:40.839,Philippines,LPG,Non Methane Volatile Organic Compounds
R20,P2683,E5,2045,0.19008783916379687,2026-05-13 15:07:40.839,Timor Leste,LPG,Non Methane Volatile Organic Compounds
R6,P2683,E5,2045,65.3545507567462,2026-05-13 15:07:40.839,Cambodia,LPG,Non Methane Volatile Organic Compounds
R1,P2698,E5,2045,203.50607101200015,2026-05-13 15:07:40.839,Indonesia,Crude Oil,Non Methane Volatile Organic Compounds
R11,P2698,E5,2045,1262.360268509648,2026-05-13 15:07:40.839,Thailand,Crude Oil,Non Methane Volatile Organic Compounds
R12,P2698,E5,2045,2.94907725,2026-05-13 15:07:40.839,Myanmar,Crude Oil,Non Methane Volatile Organic Compounds
R14,P2698,E5,2045,255.28175640000023,2026-05-13 15:07:40.839,Vietnam,Crude Oil,Non Methane Volatile Organic Compounds
R15,P2698,E5,2045,280.93415439600005,2026-05-13 15:07:40.839,Brunei,Crude Oil,Non Methane Volatile Organic Compounds
R16,P2698,E5,2045,134.4428775214491,2026-05-13 15:07:40.839,Singapore,Crude Oil,Non Methane Volatile Organic Compounds
R17,P2698,E5,2045,913.4691555582236,2026-05-13 15:07:40.839,Malaysia,Crude Oil,Non Methane Volatile Organic Compounds
R19,P2698,E5,2045,34.32034719649749,2026-05-13 15:07:40.839,Philippines,Crude Oil,Non Methane Volatile Organic Compounds
R11,P2720,E5,2045,372.1433683968003,2026-05-13 15:07:40.839,Thailand,Coal Subcritical,Non Methane Volatile Organic Compounds
R12,P2720,E5,2045,13.160743679999989,2026-05-13 15:07:40.839,Myanmar,Coal Subcritical,Non Methane Volatile Organic Compounds
R13,P2720,E5,2045,114.72104553829858,2026-05-13 15:07:40.839,Laos,Coal Subcritical,Non Methane Volatile Organic Compounds
R14,P2720,E5,2045,425.01307489265736,2026-05-13 15:07:40.839,Vietnam,Coal Subcritical,Non Methane Volatile Organic Compounds
R19,P2720,E5,2045,280.6007330241058,2026-05-13 15:07:40.839,Philippines,Coal Subcritical,Non Methane Volatile Organic Compounds
R6,P2720,E5,2045,35.98299841622543,2026-05-13 15:07:40.839,Cambodia,Coal Subcritical,Non Methane Volatile Organic Compounds
R11,P2731,E5,2045,2273.251972882666,2026-05-13 15:07:40.839,Thailand,Biomass Gasification,Non Methane Volatile Organic Compounds
R12,P2776,E5,2045,3.1991948904590393,2026-05-13 15:07:40.839,Myanmar,Diesel,Non Methane Volatile Organic Compounds
R20,P2776,E5,2045,4.23770245753073,2026-05-13 15:07:40.839,Timor Leste,Diesel,Non Methane Volatile Organic Compounds
R12,P2808,E5,2045,71.32175032319998,2026-05-13 15:07:40.839,Myanmar,Gas Turbine,Non Methane Volatile Organic Compounds
R15,P2808,E5,2045,22.413564538191586,2026-05-13 15:07:40.839,Brunei,Gas Turbine,Non Methane Volatile Organic Compounds
R11,P2831,E5,2045,5699.77990421163,2026-05-13 15:07:40.839,Thailand,Gas Combined Cycle,Non Methane Volatile Organic Compounds
R12,P2831,E5,2045,171.29642532381442,2026-05-13 15:07:40.839,Myanmar,Gas Combined Cycle,Non Methane Volatile Organic Compounds
R15,P2831,E5,2045,44.904910568889704,2026-05-13 15:07:40.839,Brunei,Gas Combined Cycle,Non Methane Volatile Organic Compounds
R16,P2831,E5,2045,845.1884434489209,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle,Non Methane Volatile Organic Compounds
R19,P2831,E5,2045,787.317073597681,2026-05-13 15:07:40.839,Philippines,Gas Combined Cycle,Non Methane Volatile Organic Compounds
R6,P2831,E5,2045,10.838269054393306,2026-05-13 15:07:40.839,Cambodia,Gas Combined Cycle,Non Methane Volatile Organic Compounds
R12,P2858,E5,2045,73.4246029125819,2026-05-13 15:07:40.839,Myanmar,Gas Engine,Non Methane Volatile Organic Compounds
R11,P2890,E5,2045,64.9069341249632,2026-05-13 15:07:40.839,Thailand,Waste,Non Methane Volatile Organic Compounds
R16,P2890,E5,2045,0.17049020493790687,2026-05-13 15:07:40.839,Singapore,Waste,Non Methane Volatile Organic Compounds
R11,P2907,E5,2045,160.0301787274285,2026-05-13 15:07:40.839,Thailand,Biogas,Non Methane Volatile Organic Compounds
R17,P2907,E5,2045,10.042744690635894,2026-05-13 15:07:40.839,Malaysia,Biogas,Non Methane Volatile Organic Compounds
R6,P2907,E5,2045,7.977926856959999,2026-05-13 15:07:40.839,Cambodia,Biogas,Non Methane Volatile Organic Compounds
R13,P2956,E5,2045,6.367235202135772,2026-05-13 15:07:40.839,Laos,Biomass Other,Non Methane Volatile Organic Compounds
R14,P2956,E5,2045,1861.9311976311199,2026-05-13 15:07:40.839,Vietnam,Biomass Other,Non Methane Volatile Organic Compounds
R19,P2956,E5,2045,96.74685651718121,2026-05-13 15:07:40.839,Philippines,Biomass Other,Non Methane Volatile Organic Compounds
R6,P2956,E5,2045,32.80016076867132,2026-05-13 15:07:40.839,Cambodia,Biomass Other,Non Methane Volatile Organic Compounds
R1,P3012,E5,2045,1596.4061137909296,2026-05-13 15:07:40.839,Indonesia,Coal Supercritical,Non Methane Volatile Organic Compounds
R11,P3012,E5,2045,4.3471163076923105,2026-05-13 15:07:40.839,Thailand,Coal Supercritical,Non Methane Volatile Organic Compounds
R14,P3012,E5,2045,580.5136350176721,2026-05-13 15:07:40.839,Vietnam,Coal Supercritical,Non Methane Volatile Organic Compounds
