region,tech_name,season,hour,year,charge_PJ,discharge_PJ,net_PJ
Myanmar,Pumped Hydro,Dry,22,2035,0.0011,0.0000,-0.0011
Myanmar,Pumped Hydro,Dry,23,2035,0.1851,0.0000,-0.1851
Myanmar,Pumped Hydro,Dry,24,2035,0.1851,0.0000,-0.1851
Myanmar,Pumped Hydro,Wet,1,2035,0.1336,0.0000,-0.1336
Myanmar,Pumped Hydro,Wet,2,2035,0.1336,0.0000,-0.1336
Myanmar,Pumped Hydro,Wet,3,2035,0.1336,0.0000,-0.1336
Myanmar,Pumped Hydro,Wet,4,2035,0.1336,0.0000,-0.1336
Myanmar,Pumped Hydro,Wet,5,2035,0.1336,0.0000,-0.1336
Myanmar,Pumped Hydro,Wet,13,2035,0.0456,0.0000,-0.0456
Myanmar,Pumped Hydro,Wet,15,2035,0.0601,0.0000,-0.0601
Myanmar,Pumped Hydro,Wet,16,2035,0.0000,0.0957,0.0957
Myanmar,Pumped Hydro,Wet,17,2035,0.0000,0.1069,0.1069
Myanmar,Pumped Hydro,Wet,18,2035,0.0000,0.1069,0.1069
Myanmar,Pumped Hydro,Wet,19,2035,0.0000,0.1069,0.1069
Myanmar,Pumped Hydro,Wet,20,2035,0.0000,0.1069,0.1069
Myanmar,Pumped Hydro,Wet,21,2035,0.0000,0.0957,0.0957
Myanmar,Pumped Hydro,Wet,23,2035,0.0026,0.0000,-0.0026
Myanmar,Pumped Hydro,Dry,10,2040,0.1923,0.0000,-0.1923
Myanmar,Pumped Hydro,Dry,11,2040,0.1923,0.0000,-0.1923
Myanmar,Pumped Hydro,Dry,12,2040,0.1923,0.0000,-0.1923
Myanmar,Pumped Hydro,Dry,13,2040,0.1923,0.0000,-0.1923
Myanmar,Pumped Hydro,Dry,14,2040,0.1923,0.0000,-0.1923
Myanmar,Pumped Hydro,Dry,15,2040,0.1923,0.0000,-0.1923
Myanmar,Pumped Hydro,Dry,17,2040,0.0000,0.1539,0.1539
Myanmar,Pumped Hydro,Dry,19,2040,0.0000,0.1539,0.1539
Myanmar,Pumped Hydro,Dry,20,2040,0.0000,0.1539,0.1539
Myanmar,Pumped Hydro,Dry,22,2040,0.0000,0.1539,0.1539
Myanmar,Pumped Hydro,Dry,23,2040,0.0000,0.1539,0.1539
Myanmar,Pumped Hydro,Dry,24,2040,0.0000,0.1539,0.1539
Myanmar,Pumped Hydro,Wet,2,2040,0.1388,0.0000,-0.1388
Myanmar,Pumped Hydro,Wet,3,2040,0.1388,0.0000,-0.1388
Myanmar,Pumped Hydro,Wet,4,2040,0.1388,0.0000,-0.1388
Myanmar,Pumped Hydro,Wet,6,2040,0.1388,0.0000,-0.1388
Myanmar,Pumped Hydro,Wet,7,2040,0.1388,0.0000,-0.1388
Myanmar,Pumped Hydro,Wet,9,2040,0.1388,0.0000,-0.1388
Myanmar,Pumped Hydro,Wet,13,2040,0.0119,0.0000,-0.0119
Myanmar,Pumped Hydro,Wet,15,2040,0.1269,0.0000,-0.1269
Myanmar,Pumped Hydro,Wet,17,2040,0.0000,0.1110,0.1110
Myanmar,Pumped Hydro,Wet,18,2040,0.0000,0.1110,0.1110
Myanmar,Pumped Hydro,Wet,19,2040,0.0000,0.1110,0.1110
Myanmar,Pumped Hydro,Wet,20,2040,0.0000,0.1110,0.1110
Myanmar,Pumped Hydro,Wet,21,2040,0.0000,0.1110,0.1110
Myanmar,Pumped Hydro,Wet,22,2040,0.0000,0.1110,0.1110
Myanmar,Pumped Hydro,Wet,23,2040,0.0000,0.1110,0.1110
Myanmar,Pumped Hydro,Dry,12,2045,0.2938,0.0000,-0.2938
Myanmar,Pumped Hydro,Dry,13,2045,0.2938,0.0000,-0.2938
Myanmar,Pumped Hydro,Dry,14,2045,0.2938,0.0000,-0.2938
Myanmar,Pumped Hydro,Dry,15,2045,0.2938,0.0000,-0.2938
Myanmar,Pumped Hydro,Dry,17,2045,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,18,2045,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,19,2045,0.0000,0.0794,0.0794
Myanmar,Pumped Hydro,Dry,20,2045,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,22,2045,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,24,2045,0.0987,0.0000,-0.0987
Myanmar,Pumped Hydro,Wet,1,2045,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,2,2045,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,3,2045,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,4,2045,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,6,2045,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,12,2045,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,13,2045,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,15,2045,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,16,2045,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,17,2045,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,18,2045,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,19,2045,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,20,2045,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,21,2045,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,22,2045,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,23,2045,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,24,2045,0.0005,0.0000,-0.0005
Myanmar,Pumped Hydro,Dry,17,2050,0.0000,0.0089,0.0089
Myanmar,Pumped Hydro,Dry,22,2050,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,24,2050,0.2938,0.0000,-0.2938
Myanmar,Pumped Hydro,Wet,1,2050,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,3,2050,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,4,2050,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,5,2050,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,6,2050,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,7,2050,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,11,2050,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,12,2050,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,15,2050,0.0000,0.0372,0.0372
Myanmar,Pumped Hydro,Wet,16,2050,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,17,2050,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,18,2050,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,19,2050,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,20,2050,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,21,2050,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,22,2050,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,23,2050,0.0000,0.1324,0.1324
Myanmar,Pumped Hydro,Wet,24,2050,0.0111,0.0000,-0.0111
Myanmar,Pumped Hydro,Dry,1,2055,0.1614,0.0000,-0.1614
Myanmar,Pumped Hydro,Dry,3,2055,0.2938,0.0000,-0.2938
Myanmar,Pumped Hydro,Dry,4,2055,0.2938,0.0000,-0.2938
Myanmar,Pumped Hydro,Dry,5,2055,0.0353,0.0000,-0.0353
Myanmar,Pumped Hydro,Dry,12,2055,0.2938,0.0000,-0.2938
Myanmar,Pumped Hydro,Dry,13,2055,0.2938,0.0000,-0.2938
Myanmar,Pumped Hydro,Dry,14,2055,0.2938,0.0000,-0.2938
Myanmar,Pumped Hydro,Dry,16,2055,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,17,2055,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,18,2055,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,19,2055,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,20,2055,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,21,2055,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,22,2055,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,23,2055,0.0939,0.0000,-0.0939
Myanmar,Pumped Hydro,Dry,24,2055,0.2938,0.0000,-0.2938
Myanmar,Pumped Hydro,Wet,1,2055,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,2,2055,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,3,2055,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,4,2055,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,6,2055,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,7,2055,0.1848,0.0000,-0.1848
Myanmar,Pumped Hydro,Wet,11,2055,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,13,2055,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,14,2055,0.0268,0.0000,-0.0268
Myanmar,Pumped Hydro,Wet,15,2055,0.0000,0.0824,0.0824
Myanmar,Pumped Hydro,Wet,16,2055,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,17,2055,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,18,2055,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,19,2055,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,20,2055,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,21,2055,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,22,2055,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,23,2055,0.0000,0.0869,0.0869
Myanmar,Pumped Hydro,Wet,24,2055,0.0032,0.0000,-0.0032
Myanmar,Pumped Hydro,Dry,1,2060,0.2938,0.0000,-0.2938
Myanmar,Pumped Hydro,Dry,2,2060,0.2910,0.0000,-0.2910
Myanmar,Pumped Hydro,Dry,4,2060,0.2938,0.0000,-0.2938
Myanmar,Pumped Hydro,Dry,5,2060,0.2938,0.0000,-0.2938
Myanmar,Pumped Hydro,Dry,12,2060,0.2938,0.0000,-0.2938
Myanmar,Pumped Hydro,Dry,14,2060,0.2938,0.0000,-0.2938
Myanmar,Pumped Hydro,Dry,16,2060,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,17,2060,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,18,2060,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,19,2060,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,20,2060,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,21,2060,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,22,2060,0.0000,0.2350,0.2350
Myanmar,Pumped Hydro,Dry,24,2060,0.2938,0.0000,-0.2938
Myanmar,Pumped Hydro,Wet,1,2060,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,2,2060,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,3,2060,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,4,2060,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,6,2060,0.1510,0.0000,-0.1510
Myanmar,Pumped Hydro,Wet,7,2060,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,11,2060,0.0610,0.0000,-0.0610
Myanmar,Pumped Hydro,Wet,12,2060,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,13,2060,0.2120,0.0000,-0.2120
Myanmar,Pumped Hydro,Wet,15,2060,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,16,2060,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,17,2060,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,18,2060,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,19,2060,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,20,2060,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,21,2060,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,22,2060,0.0000,0.1696,0.1696
Myanmar,Pumped Hydro,Wet,24,2060,0.0028,0.0000,-0.0028
Philippines,Lithium Ion Batteries,Dry,3,2025,0.0157,0.0000,-0.0157
Philippines,Lithium Ion Batteries,Dry,4,2025,0.0554,0.0000,-0.0554
Philippines,Lithium Ion Batteries,Dry,5,2025,0.1437,0.0000,-0.1437
Philippines,Lithium Ion Batteries,Dry,6,2025,0.0272,0.0000,-0.0272
Philippines,Lithium Ion Batteries,Dry,8,2025,0.2753,0.0000,-0.2753
Philippines,Lithium Ion Batteries,Dry,9,2025,0.1953,0.0000,-0.1953
Philippines,Lithium Ion Batteries,Dry,10,2025,0.1185,0.0000,-0.1185
Philippines,Lithium Ion Batteries,Dry,11,2025,0.0000,0.0445,0.0445
Philippines,Lithium Ion Batteries,Dry,12,2025,0.0466,0.0000,-0.0466
Philippines,Lithium Ion Batteries,Dry,18,2025,0.0000,0.3969,0.3969
Philippines,Lithium Ion Batteries,Dry,24,2025,0.0000,0.3969,0.3969
Philippines,Lithium Ion Batteries,Dry,10,2030,0.0308,0.0000,-0.0308
Philippines,Lithium Ion Batteries,Dry,11,2030,0.0996,0.0000,-0.0996
Philippines,Lithium Ion Batteries,Dry,12,2030,0.3053,0.0000,-0.3053
Philippines,Lithium Ion Batteries,Dry,13,2030,0.3911,0.0000,-0.3911
Philippines,Lithium Ion Batteries,Dry,18,2030,0.0000,0.0688,0.0688
Philippines,Lithium Ion Batteries,Dry,19,2030,0.0000,0.3962,0.3962
Philippines,Lithium Ion Batteries,Dry,20,2030,0.0000,0.2274,0.2274
Philippines,Lithium Ion Batteries,Dry,21,2030,0.0000,0.1013,0.1013
Philippines,Lithium Ion Batteries,Wet,12,2030,0.2984,0.0000,-0.2984
Philippines,Lithium Ion Batteries,Wet,13,2030,0.2984,0.0000,-0.2984
Philippines,Lithium Ion Batteries,Wet,20,2030,0.0000,0.2864,0.2864
Philippines,Lithium Ion Batteries,Wet,22,2030,0.0000,0.1995,0.1995
Philippines,Lithium Ion Batteries,Wet,23,2030,0.0000,0.0869,0.0869
Philippines,Lithium Ion Batteries,Dry,9,2035,0.5214,0.0000,-0.5214
Philippines,Lithium Ion Batteries,Dry,10,2035,0.2153,0.0000,-0.2153
Philippines,Lithium Ion Batteries,Dry,11,2035,0.4247,0.0000,-0.4247
Philippines,Lithium Ion Batteries,Dry,12,2035,1.7625,0.0000,-1.7625
Philippines,Lithium Ion Batteries,Dry,13,2035,0.2025,0.0000,-0.2025
Philippines,Lithium Ion Batteries,Dry,14,2035,0.3986,0.0000,-0.3986
Philippines,Lithium Ion Batteries,Dry,16,2035,0.0000,0.2732,0.2732
Philippines,Lithium Ion Batteries,Dry,18,2035,0.0000,0.4912,0.4912
Philippines,Lithium Ion Batteries,Dry,21,2035,0.0000,1.6920,1.6920
Philippines,Lithium Ion Batteries,Dry,23,2035,0.0000,0.9276,0.9276
Philippines,Lithium Ion Batteries,Wet,10,2035,0.1661,0.0000,-0.1661
Philippines,Lithium Ion Batteries,Wet,11,2035,0.3542,0.0000,-0.3542
Philippines,Lithium Ion Batteries,Wet,12,2035,0.4248,0.0000,-0.4248
Philippines,Lithium Ion Batteries,Wet,13,2035,1.2720,0.0000,-1.2720
Philippines,Lithium Ion Batteries,Wet,14,2035,0.3269,0.0000,-0.3269
Philippines,Lithium Ion Batteries,Wet,18,2035,0.0000,0.1726,0.1726
Philippines,Lithium Ion Batteries,Wet,19,2035,0.0000,0.7539,0.7539
Philippines,Lithium Ion Batteries,Wet,20,2035,0.0000,0.0389,0.0389
Philippines,Lithium Ion Batteries,Wet,21,2035,0.0000,0.1711,0.1711
Philippines,Lithium Ion Batteries,Wet,22,2035,0.0000,0.7531,0.7531
Philippines,Lithium Ion Batteries,Wet,23,2035,0.0000,0.4390,0.4390
Philippines,Lithium Ion Batteries,Wet,24,2035,0.0000,0.1137,0.1137
Philippines,Lithium Ion Batteries,Dry,9,2040,0.1657,0.0000,-0.1657
Philippines,Lithium Ion Batteries,Dry,10,2040,1.4117,0.0000,-1.4117
Philippines,Lithium Ion Batteries,Dry,11,2040,1.8005,0.0000,-1.8005
Philippines,Lithium Ion Batteries,Dry,12,2040,3.3744,0.0000,-3.3744
Philippines,Lithium Ion Batteries,Dry,13,2040,1.5130,0.0000,-1.5130
Philippines,Lithium Ion Batteries,Dry,14,2040,0.1283,0.0000,-0.1283
Philippines,Lithium Ion Batteries,Dry,18,2040,0.0000,1.9320,1.9320
Philippines,Lithium Ion Batteries,Dry,19,2040,0.0000,2.4349,2.4349
Philippines,Lithium Ion Batteries,Dry,20,2040,0.0000,3.2667,3.2667
Philippines,Lithium Ion Batteries,Dry,24,2040,0.0000,0.4243,0.4243
Philippines,Lithium Ion Batteries,Wet,8,2040,0.8649,0.0000,-0.8649
Philippines,Lithium Ion Batteries,Wet,9,2040,1.8658,0.0000,-1.8658
Philippines,Lithium Ion Batteries,Wet,10,2040,0.3936,0.0000,-0.3936
Philippines,Lithium Ion Batteries,Wet,11,2040,0.8009,0.0000,-0.8009
Philippines,Lithium Ion Batteries,Wet,12,2040,1.2513,0.0000,-1.2513
Philippines,Lithium Ion Batteries,Wet,13,2040,0.8191,0.0000,-0.8191
Philippines,Lithium Ion Batteries,Wet,15,2040,0.0620,0.0000,-0.0620
Philippines,Lithium Ion Batteries,Wet,18,2040,0.0000,1.9503,1.9503
Philippines,Lithium Ion Batteries,Wet,20,2040,0.0000,2.7059,2.7059
Philippines,Lithium Ion Batteries,Wet,21,2040,0.0000,0.1444,0.1444
Philippines,Lithium Ion Batteries,Wet,23,2040,0.0000,1.0147,1.0147
Philippines,Lithium Ion Batteries,Dry,9,2045,1.7816,0.0000,-1.7816
Philippines,Lithium Ion Batteries,Dry,10,2045,3.8098,0.0000,-3.8098
Philippines,Lithium Ion Batteries,Dry,11,2045,4.5157,0.0000,-4.5157
Philippines,Lithium Ion Batteries,Dry,12,2045,4.8213,0.0000,-4.8213
Philippines,Lithium Ion Batteries,Dry,13,2045,3.1252,0.0000,-3.1252
Philippines,Lithium Ion Batteries,Dry,14,2045,2.1368,0.0000,-2.1368
Philippines,Lithium Ion Batteries,Dry,15,2045,0.2951,0.0000,-0.2951
Philippines,Lithium Ion Batteries,Dry,17,2045,0.0000,2.4434,2.4434
Philippines,Lithium Ion Batteries,Dry,18,2045,0.0000,0.3246,0.3246
Philippines,Lithium Ion Batteries,Dry,19,2045,0.0000,4.3960,4.3960
Philippines,Lithium Ion Batteries,Dry,20,2045,0.0000,0.8104,0.8104
Philippines,Lithium Ion Batteries,Dry,21,2045,0.0000,6.1232,6.1232
Philippines,Lithium Ion Batteries,Dry,22,2045,0.0000,5.5686,5.5686
Philippines,Lithium Ion Batteries,Wet,9,2045,0.9383,0.0000,-0.9383
Philippines,Lithium Ion Batteries,Wet,10,2045,2.2494,0.0000,-2.2494
Philippines,Lithium Ion Batteries,Wet,11,2045,2.9595,0.0000,-2.9595
Philippines,Lithium Ion Batteries,Wet,12,2045,3.5893,0.0000,-3.5893
Philippines,Lithium Ion Batteries,Wet,13,2045,2.9974,0.0000,-2.9974
Philippines,Lithium Ion Batteries,Wet,14,2045,1.2758,0.0000,-1.2758
Philippines,Lithium Ion Batteries,Wet,18,2045,0.0000,4.6391,4.6391
Philippines,Lithium Ion Batteries,Wet,19,2045,0.0000,1.6353,1.6353
Philippines,Lithium Ion Batteries,Wet,20,2045,0.0000,1.7092,1.7092
Philippines,Lithium Ion Batteries,Wet,21,2045,0.0000,1.8243,1.8243
Philippines,Lithium Ion Batteries,Wet,22,2045,0.0000,1.6344,1.6344
Philippines,Lithium Ion Batteries,Wet,23,2045,0.0000,1.2213,1.2213
Philippines,Lithium Ion Batteries,Wet,24,2045,0.0000,0.7856,0.7856
Philippines,Lithium Ion Batteries,Dry,9,2050,3.7179,0.0000,-3.7179
Philippines,Lithium Ion Batteries,Dry,10,2050,6.9357,0.0000,-6.9357
Philippines,Lithium Ion Batteries,Dry,11,2050,6.4642,0.0000,-6.4642
Philippines,Lithium Ion Batteries,Dry,12,2050,6.7986,0.0000,-6.7986
Philippines,Lithium Ion Batteries,Dry,13,2050,7.2508,0.0000,-7.2508
Philippines,Lithium Ion Batteries,Dry,14,2050,3.7223,0.0000,-3.7223
Philippines,Lithium Ion Batteries,Dry,15,2050,1.5946,0.0000,-1.5946
Philippines,Lithium Ion Batteries,Dry,16,2050,0.0000,0.2649,0.2649
Philippines,Lithium Ion Batteries,Dry,18,2050,0.0000,6.9931,6.9931
Philippines,Lithium Ion Batteries,Dry,19,2050,0.0000,7.7663,7.7663
Philippines,Lithium Ion Batteries,Dry,20,2050,0.0000,7.5319,7.5319
Philippines,Lithium Ion Batteries,Dry,22,2050,0.0000,0.3185,0.3185
Philippines,Lithium Ion Batteries,Dry,23,2050,0.0000,6.9678,6.9678
Philippines,Lithium Ion Batteries,Dry,24,2050,0.0000,5.1823,5.1823
Philippines,Lithium Ion Batteries,Wet,9,2050,0.9977,0.0000,-0.9977
Philippines,Lithium Ion Batteries,Wet,10,2050,2.5683,0.0000,-2.5683
Philippines,Lithium Ion Batteries,Wet,11,2050,3.4102,0.0000,-3.4102
Philippines,Lithium Ion Batteries,Wet,12,2050,4.1341,0.0000,-4.1341
Philippines,Lithium Ion Batteries,Wet,13,2050,3.4411,0.0000,-3.4411
Philippines,Lithium Ion Batteries,Wet,14,2050,1.4756,0.0000,-1.4756
Philippines,Lithium Ion Batteries,Wet,15,2050,0.0000,0.6199,0.6199
Philippines,Lithium Ion Batteries,Wet,16,2050,0.0000,1.3327,1.3327
Philippines,Lithium Ion Batteries,Wet,19,2050,0.0000,0.0482,0.0482
Philippines,Lithium Ion Batteries,Wet,20,2050,0.0000,6.6043,6.6043
Philippines,Lithium Ion Batteries,Wet,21,2050,0.0000,0.2608,0.2608
Philippines,Lithium Ion Batteries,Wet,22,2050,0.0000,6.5200,6.5200
Philippines,Lithium Ion Batteries,Dry,9,2055,1.6682,0.0000,-1.6682
Philippines,Lithium Ion Batteries,Dry,10,2055,3.9526,0.0000,-3.9526
Philippines,Lithium Ion Batteries,Dry,11,2055,4.7270,0.0000,-4.7270
Philippines,Lithium Ion Batteries,Dry,12,2055,5.0935,0.0000,-5.0935
Philippines,Lithium Ion Batteries,Dry,13,2055,4.2048,0.0000,-4.2048
Philippines,Lithium Ion Batteries,Dry,14,2055,1.9430,0.0000,-1.9430
Philippines,Lithium Ion Batteries,Dry,18,2055,0.0000,11.0838,11.0838
Philippines,Lithium Ion Batteries,Dry,19,2055,0.0000,2.5088,2.5088
Philippines,Lithium Ion Batteries,Dry,20,2055,0.0000,2.2414,2.2414
Philippines,Lithium Ion Batteries,Dry,21,2055,0.0000,3.2577,3.2577
Philippines,Lithium Ion Batteries,Dry,22,2055,0.0000,1.2550,1.2550
Philippines,Lithium Ion Batteries,Dry,23,2055,0.0000,0.3790,0.3790
Philippines,Lithium Ion Batteries,Wet,5,2055,0.8415,0.0000,-0.8415
Philippines,Lithium Ion Batteries,Wet,6,2055,0.9713,0.0000,-0.9713
Philippines,Lithium Ion Batteries,Wet,9,2055,5.5999,0.0000,-5.5999
Philippines,Lithium Ion Batteries,Wet,10,2055,0.3014,0.0000,-0.3014
Philippines,Lithium Ion Batteries,Wet,11,2055,1.0771,0.0000,-1.0771
Philippines,Lithium Ion Batteries,Wet,12,2055,1.8188,0.0000,-1.8188
Philippines,Lithium Ion Batteries,Wet,13,2055,1.1081,0.0000,-1.1081
Philippines,Lithium Ion Batteries,Wet,15,2055,0.2349,0.0000,-0.2349
Philippines,Lithium Ion Batteries,Wet,18,2055,0.0000,0.8938,0.8938
Philippines,Lithium Ion Batteries,Wet,19,2055,0.0000,1.9761,1.9761
Philippines,Lithium Ion Batteries,Wet,20,2055,0.0000,2.0709,2.0709
Philippines,Lithium Ion Batteries,Wet,21,2055,0.0000,2.2186,2.2186
Philippines,Lithium Ion Batteries,Wet,22,2055,0.0000,1.9748,1.9748
Philippines,Lithium Ion Batteries,Wet,23,2055,0.0000,1.4448,1.4448
Philippines,Lithium Ion Batteries,Wet,24,2055,0.0000,0.8958,0.8958
Philippines,Lithium Ion Batteries,Dry,4,2060,0.0001,0.0000,-0.0001
Philippines,Lithium Ion Batteries,Dry,6,2060,0.0000,0.0001,0.0001
Philippines,Lithium Ion Batteries,Dry,8,2060,5.2567,0.0000,-5.2567
Philippines,Lithium Ion Batteries,Dry,10,2060,0.8875,0.0000,-0.8875
Philippines,Lithium Ion Batteries,Dry,11,2060,1.5690,0.0000,-1.5690
Philippines,Lithium Ion Batteries,Dry,12,2060,10.6354,0.0000,-10.6354
Philippines,Lithium Ion Batteries,Dry,13,2060,1.0746,0.0000,-1.0746
Philippines,Lithium Ion Batteries,Dry,15,2060,6.4539,0.0000,-6.4539
Philippines,Lithium Ion Batteries,Dry,16,2060,3.3588,0.0000,-3.3588
Philippines,Lithium Ion Batteries,Dry,17,2060,0.0000,0.3092,0.3092
Philippines,Lithium Ion Batteries,Dry,18,2060,0.0000,4.3914,4.3914
Philippines,Lithium Ion Batteries,Dry,19,2060,0.0000,5.2364,5.2364
Philippines,Lithium Ion Batteries,Dry,20,2060,0.0000,4.9348,4.9348
Philippines,Lithium Ion Batteries,Dry,21,2060,0.0000,4.6252,4.6252
Philippines,Lithium Ion Batteries,Dry,22,2060,0.0000,3.8225,3.8225
Philippines,Lithium Ion Batteries,Dry,23,2060,0.0000,2.8347,2.8347
Philippines,Lithium Ion Batteries,Dry,24,2060,0.0000,1.9124,1.9124
Philippines,Lithium Ion Batteries,Wet,7,2060,0.3210,0.0000,-0.3210
Philippines,Lithium Ion Batteries,Wet,9,2060,3.6694,0.0000,-3.6694
Philippines,Lithium Ion Batteries,Wet,10,2060,5.0424,0.0000,-5.0424
Philippines,Lithium Ion Batteries,Wet,11,2060,5.7496,0.0000,-5.7496
Philippines,Lithium Ion Batteries,Wet,12,2060,6.5097,0.0000,-6.5097
Philippines,Lithium Ion Batteries,Wet,13,2060,4.7118,0.0000,-4.7118
Philippines,Lithium Ion Batteries,Wet,16,2060,0.3266,0.0000,-0.3266
Philippines,Lithium Ion Batteries,Wet,17,2060,0.0000,0.1110,0.1110
Philippines,Lithium Ion Batteries,Wet,18,2060,0.0000,2.8103,2.8103
Philippines,Lithium Ion Batteries,Wet,19,2060,0.0000,3.9657,3.9657
Philippines,Lithium Ion Batteries,Wet,20,2060,0.0000,4.0727,4.0727
Philippines,Lithium Ion Batteries,Wet,21,2060,0.0000,4.2392,4.2392
Philippines,Lithium Ion Batteries,Wet,22,2060,0.0000,3.9643,3.9643
Philippines,Lithium Ion Batteries,Wet,23,2060,0.0000,3.3666,3.3666
Philippines,Lithium Ion Batteries,Wet,24,2060,0.0000,2.7476,2.7476
Philippines,Pumped Hydro,Dry,11,2030,0.0292,0.0000,-0.0292
Philippines,Pumped Hydro,Dry,20,2030,0.0000,0.0234,0.0234
Philippines,Pumped Hydro,Wet,10,2030,0.1826,0.0000,-0.1826
Philippines,Pumped Hydro,Wet,11,2030,0.3222,0.0000,-0.3222
Philippines,Pumped Hydro,Wet,12,2030,0.7574,0.0000,-0.7574
Philippines,Pumped Hydro,Wet,13,2030,0.0340,0.0000,-0.0340
Philippines,Pumped Hydro,Wet,16,2030,0.2049,0.0000,-0.2049
