r,e,y,val,solvedtm,region_name,emission_name
R16,E1,2045,152764.82111399315,2026-05-13 15:07:40.839,Singapore,Carbon Dioxide Biogenic
R17,E1,2045,335529.28123917524,2026-05-13 15:07:40.839,Malaysia,Carbon Dioxide Biogenic
R19,E1,2045,3769426.4345324705,2026-05-13 15:07:40.839,Philippines,Carbon Dioxide Biogenic
R20,E1,2045,13890255.927437792,2026-05-13 15:07:40.839,Timor Leste,Carbon Dioxide Biogenic
R6,E1,2045,546773.194927826,2026-05-13 15:07:40.839,Cambodia,Carbon Dioxide Biogenic
R1,E13,2045,2085151.5360459227,2026-05-13 15:07:40.839,Indonesia,Sulfur Dioxide
R11,E13,2045,535420.0369481033,2026-05-13 15:07:40.839,Thailand,Sulfur Dioxide
R12,E13,2045,13215.171503424079,2026-05-13 15:07:40.839,Myanmar,Sulfur Dioxide
R13,E13,2045,72607.05163619883,2026-05-13 15:07:40.839,Laos,Sulfur Dioxide
R14,E13,2045,338151.2308303064,2026-05-13 15:07:40.839,Vietnam,Sulfur Dioxide
R15,E13,2045,32070.027102634635,2026-05-13 15:07:40.839,Brunei,Sulfur Dioxide
R16,E13,2045,31389.45417597667,2026-05-13 15:07:40.839,Singapore,Sulfur Dioxide
R17,E13,2045,345455.2675156026,2026-05-13 15:07:40.839,Malaysia,Sulfur Dioxide
R19,E13,2045,191180.50619867005,2026-05-13 15:07:40.839,Philippines,Sulfur Dioxide
R20,E13,2045,981.7145606699136,2026-05-13 15:07:40.839,Timor Leste,Sulfur Dioxide
R6,E13,2045,18225.577195380545,2026-05-13 15:07:40.839,Cambodia,Sulfur Dioxide
R1,E15,2045,27676.71922786008,2026-05-13 15:07:40.839,Indonesia,Ammonia
R11,E15,2045,8704.31133887962,2026-05-13 15:07:40.839,Thailand,Ammonia
R12,E15,2045,2169.839878905279,2026-05-13 15:07:40.839,Myanmar,Ammonia
R13,E15,2045,1151.9770096050468,2026-05-13 15:07:40.839,Laos,Ammonia
R14,E15,2045,6764.607461106303,2026-05-13 15:07:40.839,Vietnam,Ammonia
R15,E15,2045,739.6370663508593,2026-05-13 15:07:40.839,Brunei,Ammonia
R16,E15,2045,1160.902381552389,2026-05-13 15:07:40.839,Singapore,Ammonia
R17,E15,2045,7014.261854051082,2026-05-13 15:07:40.839,Malaysia,Ammonia
R19,E15,2045,3541.185119150416,2026-05-13 15:07:40.839,Philippines,Ammonia
R20,E15,2045,516.2278773335289,2026-05-13 15:07:40.839,Timor Leste,Ammonia
R6,E15,2045,90.10535858520791,2026-05-13 15:07:40.839,Cambodia,Ammonia
R1,E16,2045,309333.04134507355,2026-05-13 15:07:40.839,Indonesia,Particulates PM2pt5
R11,E16,2045,76689.3934762744,2026-05-13 15:07:40.839,Thailand,Particulates PM2pt5
R12,E16,2045,4172.885332309184,2026-05-13 15:07:40.839,Myanmar,Particulates PM2pt5
R13,E16,2045,6570.4178119871485,2026-05-13 15:07:40.839,Laos,Particulates PM2pt5
R14,E16,2045,47077.30420155994,2026-05-13 15:07:40.839,Vietnam,Particulates PM2pt5
R15,E16,2045,2381.4271326901758,2026-05-13 15:07:40.839,Brunei,Particulates PM2pt5
R16,E16,2045,11412.032499205174,2026-05-13 15:07:40.839,Singapore,Particulates PM2pt5
R17,E16,2045,10103.775354703836,2026-05-13 15:07:40.839,Malaysia,Particulates PM2pt5
R19,E16,2045,22189.607379503435,2026-05-13 15:07:40.839,Philippines,Particulates PM2pt5
R20,E16,2045,3850.044106595462,2026-05-13 15:07:40.839,Timor Leste,Particulates PM2pt5
R6,E16,2045,996.3380959546527,2026-05-13 15:07:40.839,Cambodia,Particulates PM2pt5
R1,E18,2045,4867.577480078148,2026-05-13 15:07:40.839,Indonesia,Black Carbon
R11,E18,2045,3258.2720073929872,2026-05-13 15:07:40.839,Thailand,Black Carbon
R12,E18,2045,1150.7737158123946,2026-05-13 15:07:40.839,Myanmar,Black Carbon
R13,E18,2045,1082.700041822988,2026-05-13 15:07:40.839,Laos,Black Carbon
R14,E18,2045,3141.2153831655855,2026-05-13 15:07:40.839,Vietnam,Black Carbon
R15,E18,2045,132.2898690441393,2026-05-13 15:07:40.839,Brunei,Black Carbon
R16,E18,2045,1364.2751558523446,2026-05-13 15:07:40.839,Singapore,Black Carbon
R17,E18,2045,744.6019232168845,2026-05-13 15:07:40.839,Malaysia,Black Carbon
R19,E18,2045,4975.8570794374045,2026-05-13 15:07:40.839,Philippines,Black Carbon
R20,E18,2045,482.2608473661421,2026-05-13 15:07:40.839,Timor Leste,Black Carbon
R6,E18,2045,76.47240497191137,2026-05-13 15:07:40.839,Cambodia,Black Carbon
R1,E19,2045,6708.407909719911,2026-05-13 15:07:40.839,Indonesia,Organic Carbon
R11,E19,2045,7057.148067477048,2026-05-13 15:07:40.839,Thailand,Organic Carbon
R12,E19,2045,2055.1046554649865,2026-05-13 15:07:40.839,Myanmar,Organic Carbon
R13,E19,2045,2801.150339139268,2026-05-13 15:07:40.839,Laos,Organic Carbon
R14,E19,2045,4340.255970484579,2026-05-13 15:07:40.839,Vietnam,Organic Carbon
R15,E19,2045,0.2962057848148537,2026-05-13 15:07:40.839,Brunei,Organic Carbon
R16,E19,2045,3932.8050680155457,2026-05-13 15:07:40.839,Singapore,Organic Carbon
R17,E19,2045,283.21458985318503,2026-05-13 15:07:40.839,Malaysia,Organic Carbon
R19,E19,2045,8300.262032067647,2026-05-13 15:07:40.839,Philippines,Organic Carbon
R20,E19,2045,1673.0515764843908,2026-05-13 15:07:40.839,Timor Leste,Organic Carbon
R6,E19,2045,121.78735374989982,2026-05-13 15:07:40.839,Cambodia,Organic Carbon
R1,E2,2045,720608851.3439298,2026-05-13 15:07:40.839,Indonesia,Carbon Dioxide
R11,E2,2045,282869444.4944156,2026-05-13 15:07:40.839,Thailand,Carbon Dioxide
R12,E2,2045,41357636.41319387,2026-05-13 15:07:40.839,Myanmar,Carbon Dioxide
R13,E2,2045,12402272.144485274,2026-05-13 15:07:40.839,Laos,Carbon Dioxide
R14,E2,2045,168210156.8978883,2026-05-13 15:07:40.839,Vietnam,Carbon Dioxide
R15,E2,2045,29938544.632724963,2026-05-13 15:07:40.839,Brunei,Carbon Dioxide
R16,E2,2045,193148316.5255024,2026-05-13 15:07:40.839,Singapore,Carbon Dioxide
R17,E2,2045,249458676.81035787,2026-05-13 15:07:40.839,Malaysia,Carbon Dioxide
R19,E2,2045,79480404.21572924,2026-05-13 15:07:40.839,Philippines,Carbon Dioxide
R20,E2,2045,423589.43595059146,2026-05-13 15:07:40.839,Timor Leste,Carbon Dioxide
R6,E2,2045,8337951.094078286,2026-05-13 15:07:40.839,Cambodia,Carbon Dioxide
R1,E3,2045,504145.33816945076,2026-05-13 15:07:40.839,Indonesia,Carbon Monoxide
R11,E3,2045,193879.50731950242,2026-05-13 15:07:40.839,Thailand,Carbon Monoxide
R12,E3,2045,43973.59926807423,2026-05-13 15:07:40.839,Myanmar,Carbon Monoxide
R13,E3,2045,78428.32453768843,2026-05-13 15:07:40.839,Laos,Carbon Monoxide
R14,E3,2045,125852.3173852187,2026-05-13 15:07:40.839,Vietnam,Carbon Monoxide
R15,E3,2045,15014.651014269632,2026-05-13 15:07:40.839,Brunei,Carbon Monoxide
R16,E3,2045,36272.24983524404,2026-05-13 15:07:40.839,Singapore,Carbon Monoxide
R17,E3,2045,135271.50558947236,2026-05-13 15:07:40.839,Malaysia,Carbon Monoxide
R19,E3,2045,307327.06425970234,2026-05-13 15:07:40.839,Philippines,Carbon Monoxide
R20,E3,2045,44670.22296959749,2026-05-13 15:07:40.839,Timor Leste,Carbon Monoxide
R6,E3,2045,4515.012122507457,2026-05-13 15:07:40.839,Cambodia,Carbon Monoxide
R1,E4,2045,743952.609104704,2026-05-13 15:07:40.839,Indonesia,Methane (Combustion and Biogenic)
R11,E4,2045,174974.633744407,2026-05-13 15:07:40.839,Thailand,Methane (Combustion and Biogenic)
R12,E4,2045,111914.74615628365,2026-05-13 15:07:40.839,Myanmar,Methane (Combustion and Biogenic)
R13,E4,2045,16437.381150935427,2026-05-13 15:07:40.839,Laos,Methane (Combustion and Biogenic)
R14,E4,2045,152456.50998975828,2026-05-13 15:07:40.839,Vietnam,Methane (Combustion and Biogenic)
R15,E4,2045,38660.246846650116,2026-05-13 15:07:40.839,Brunei,Methane (Combustion and Biogenic)
R16,E4,2045,138681.55982060815,2026-05-13 15:07:40.839,Singapore,Methane (Combustion and Biogenic)
R17,E4,2045,310578.03709058056,2026-05-13 15:07:40.839,Malaysia,Methane (Combustion and Biogenic)
R19,E4,2045,14913.171922164454,2026-05-13 15:07:40.839,Philippines,Methane (Combustion and Biogenic)
R20,E4,2045,2866.1623059662775,2026-05-13 15:07:40.839,Timor Leste,Methane (Combustion and Biogenic)
R6,E4,2045,6299.134368693245,2026-05-13 15:07:40.839,Cambodia,Methane (Combustion and Biogenic)
R16,E407,2045,-264432.9309057879,2026-05-13 15:07:40.839,Singapore,Sequestered Carbon Dioxide
R1,E5,2045,652177.1581438816,2026-05-13 15:07:40.839,Indonesia,Non Methane Volatile Organic Compounds
R11,E5,2045,154779.92296381982,2026-05-13 15:07:40.839,Thailand,Non Methane Volatile Organic Compounds
R12,E5,2045,47575.22884090939,2026-05-13 15:07:40.839,Myanmar,Non Methane Volatile Organic Compounds
R13,E5,2045,28516.031294227134,2026-05-13 15:07:40.839,Laos,Non Methane Volatile Organic Compounds
R14,E5,2045,172834.69017747938,2026-05-13 15:07:40.839,Vietnam,Non Methane Volatile Organic Compounds
R15,E5,2045,32960.88397306088,2026-05-13 15:07:40.839,Brunei,Non Methane Volatile Organic Compounds
R16,E5,2045,250082.1861432673,2026-05-13 15:07:40.839,Singapore,Non Methane Volatile Organic Compounds
R17,E5,2045,207360.85001647274,2026-05-13 15:07:40.839,Malaysia,Non Methane Volatile Organic Compounds
R19,E5,2045,138546.82465464217,2026-05-13 15:07:40.839,Philippines,Non Methane Volatile Organic Compounds
R20,E5,2045,18846.970379964783,2026-05-13 15:07:40.839,Timor Leste,Non Methane Volatile Organic Compounds
R6,E5,2045,18523.164307178842,2026-05-13 15:07:40.839,Cambodia,Non Methane Volatile Organic Compounds
R1,E7,2045,1737574.7773339816,2026-05-13 15:07:40.839,Indonesia,Nitrogen Oxides
R11,E7,2045,751545.5806641371,2026-05-13 15:07:40.839,Thailand,Nitrogen Oxides
R12,E7,2045,54344.54907163148,2026-05-13 15:07:40.839,Myanmar,Nitrogen Oxides
R13,E7,2045,32034.764928375866,2026-05-13 15:07:40.839,Laos,Nitrogen Oxides
R14,E7,2045,557216.9337212386,2026-05-13 15:07:40.839,Vietnam,Nitrogen Oxides
R15,E7,2045,41845.987902469984,2026-05-13 15:07:40.839,Brunei,Nitrogen Oxides
R16,E7,2045,215558.71432572903,2026-05-13 15:07:40.839,Singapore,Nitrogen Oxides
R17,E7,2045,351192.30744247977,2026-05-13 15:07:40.839,Malaysia,Nitrogen Oxides
R19,E7,2045,345510.6669810527,2026-05-13 15:07:40.839,Philippines,Nitrogen Oxides
R20,E7,2045,1621.8180728945374,2026-05-13 15:07:40.839,Timor Leste,Nitrogen Oxides
R6,E7,2045,26214.60784524156,2026-05-13 15:07:40.839,Cambodia,Nitrogen Oxides
R1,E8,2045,16140.983972616843,2026-05-13 15:07:40.839,Indonesia,Nitrous Oxide
R11,E8,2045,2746.5704079904813,2026-05-13 15:07:40.839,Thailand,Nitrous Oxide
R12,E8,2045,162.84300190652303,2026-05-13 15:07:40.839,Myanmar,Nitrous Oxide
R13,E8,2045,193.31625590420208,2026-05-13 15:07:40.839,Laos,Nitrous Oxide
R14,E8,2045,2826.962961066508,2026-05-13 15:07:40.839,Vietnam,Nitrous Oxide
R15,E8,2045,13.065802399347195,2026-05-13 15:07:40.839,Brunei,Nitrous Oxide
R16,E8,2045,4068.732194999681,2026-05-13 15:07:40.839,Singapore,Nitrous Oxide
R17,E8,2045,664.370307800307,2026-05-13 15:07:40.839,Malaysia,Nitrous Oxide
R19,E8,2045,1036.7151550009812,2026-05-13 15:07:40.839,Philippines,Nitrous Oxide
R20,E8,2045,39.228474308405396,2026-05-13 15:07:40.839,Timor Leste,Nitrous Oxide
R6,E8,2045,96.89425126924945,2026-05-13 15:07:40.839,Cambodia,Nitrous Oxide
R1,E9,2045,358437.11031611194,2026-05-13 15:07:40.839,Indonesia,Particulates PM10
R11,E9,2045,89293.84655311039,2026-05-13 15:07:40.839,Thailand,Particulates PM10
R12,E9,2045,4275.89916309691,2026-05-13 15:07:40.839,Myanmar,Particulates PM10
R13,E9,2045,7962.902053763413,2026-05-13 15:07:40.839,Laos,Particulates PM10
R14,E9,2045,54321.9115799305,2026-05-13 15:07:40.839,Vietnam,Particulates PM10
R15,E9,2045,3102.0880150254015,2026-05-13 15:07:40.839,Brunei,Particulates PM10
R16,E9,2045,12806.031259256988,2026-05-13 15:07:40.839,Singapore,Particulates PM10
R17,E9,2045,13630.401013359327,2026-05-13 15:07:40.839,Malaysia,Particulates PM10
R19,E9,2045,23435.90564013564,2026-05-13 15:07:40.839,Philippines,Particulates PM10
R20,E9,2045,4823.741995076305,2026-05-13 15:07:40.839,Timor Leste,Particulates PM10
R6,E9,2045,1134.0340851363953,2026-05-13 15:07:40.839,Cambodia,Particulates PM10
R1,E1,2050,317724446.5168042,2026-05-13 15:07:40.839,Indonesia,Carbon Dioxide Biogenic
R11,E1,2050,111120225.43946725,2026-05-13 15:07:40.839,Thailand,Carbon Dioxide Biogenic
R12,E1,2050,1615173.868559781,2026-05-13 15:07:40.839,Myanmar,Carbon Dioxide Biogenic
R13,E1,2050,13207117.879844436,2026-05-13 15:07:40.839,Laos,Carbon Dioxide Biogenic
R14,E1,2050,34740827.83888939,2026-05-13 15:07:40.839,Vietnam,Carbon Dioxide Biogenic
R16,E1,2050,16282.625478213442,2026-05-13 15:07:40.839,Singapore,Carbon Dioxide Biogenic
R17,E1,2050,386192.71474149596,2026-05-13 15:07:40.839,Malaysia,Carbon Dioxide Biogenic
R19,E1,2050,3949221.114488374,2026-05-13 15:07:40.839,Philippines,Carbon Dioxide Biogenic
R20,E1,2050,12286366.442715453,2026-05-13 15:07:40.839,Timor Leste,Carbon Dioxide Biogenic
R6,E1,2050,721821.3674991669,2026-05-13 15:07:40.839,Cambodia,Carbon Dioxide Biogenic
R1,E13,2050,1530835.980349143,2026-05-13 15:07:40.839,Indonesia,Sulfur Dioxide
R11,E13,2050,584015.3457839702,2026-05-13 15:07:40.839,Thailand,Sulfur Dioxide
R12,E13,2050,13306.79899898604,2026-05-13 15:07:40.839,Myanmar,Sulfur Dioxide
R13,E13,2050,60527.808411330145,2026-05-13 15:07:40.839,Laos,Sulfur Dioxide
R14,E13,2050,327348.65883088467,2026-05-13 15:07:40.839,Vietnam,Sulfur Dioxide
R15,E13,2050,31691.451874267615,2026-05-13 15:07:40.839,Brunei,Sulfur Dioxide
R16,E13,2050,33005.6009710648,2026-05-13 15:07:40.839,Singapore,Sulfur Dioxide
R17,E13,2050,311530.12698019354,2026-05-13 15:07:40.839,Malaysia,Sulfur Dioxide
R19,E13,2050,181893.41045000136,2026-05-13 15:07:40.839,Philippines,Sulfur Dioxide
R20,E13,2050,1099.3776148523057,2026-05-13 15:07:40.839,Timor Leste,Sulfur Dioxide
R6,E13,2050,23998.71216864578,2026-05-13 15:07:40.839,Cambodia,Sulfur Dioxide
R1,E15,2050,38660.354786692675,2026-05-13 15:07:40.839,Indonesia,Ammonia
R11,E15,2050,10435.291604751026,2026-05-13 15:07:40.839,Thailand,Ammonia
R12,E15,2050,1749.216831486891,2026-05-13 15:07:40.839,Myanmar,Ammonia
R13,E15,2050,795.2566572204897,2026-05-13 15:07:40.839,Laos,Ammonia
R14,E15,2050,7958.050773043866,2026-05-13 15:07:40.839,Vietnam,Ammonia
R15,E15,2050,738.447622569561,2026-05-13 15:07:40.839,Brunei,Ammonia
R16,E15,2050,1240.0893774373899,2026-05-13 15:07:40.839,Singapore,Ammonia
R17,E15,2050,8446.977908409883,2026-05-13 15:07:40.839,Malaysia,Ammonia
R19,E15,2050,4048.801427994404,2026-05-13 15:07:40.839,Philippines,Ammonia
R20,E15,2050,459.63128202733594,2026-05-13 15:07:40.839,Timor Leste,Ammonia
R6,E15,2050,113.85923568676219,2026-05-13 15:07:40.839,Cambodia,Ammonia
R1,E16,2050,430497.22122251923,2026-05-13 15:07:40.839,Indonesia,Particulates PM2pt5
R11,E16,2050,82013.79731331574,2026-05-13 15:07:40.839,Thailand,Particulates PM2pt5
R12,E16,2050,2321.8853831034357,2026-05-13 15:07:40.839,Myanmar,Particulates PM2pt5
R13,E16,2050,3948.46648049876,2026-05-13 15:07:40.839,Laos,Particulates PM2pt5
R14,E16,2050,49213.86455335447,2026-05-13 15:07:40.839,Vietnam,Particulates PM2pt5
R15,E16,2050,2380.495543931323,2026-05-13 15:07:40.839,Brunei,Particulates PM2pt5
R16,E16,2050,11471.732794579362,2026-05-13 15:07:40.839,Singapore,Particulates PM2pt5
R17,E16,2050,10169.580366026057,2026-05-13 15:07:40.839,Malaysia,Particulates PM2pt5
R19,E16,2050,25363.26313614032,2026-05-13 15:07:40.839,Philippines,Particulates PM2pt5
R20,E16,2050,3406.6336536139693,2026-05-13 15:07:40.839,Timor Leste,Particulates PM2pt5
R6,E16,2050,1320.9340633001702,2026-05-13 15:07:40.839,Cambodia,Particulates PM2pt5
R1,E18,2050,6377.203323798375,2026-05-13 15:07:40.839,Indonesia,Black Carbon
R11,E18,2050,3823.462774217982,2026-05-13 15:07:40.839,Thailand,Black Carbon
R12,E18,2050,627.9524377754044,2026-05-13 15:07:40.839,Myanmar,Black Carbon
R13,E18,2050,729.7588361176925,2026-05-13 15:07:40.839,Laos,Black Carbon
R14,E18,2050,3702.5761648452594,2026-05-13 15:07:40.839,Vietnam,Black Carbon
R15,E18,2050,132.2895105843682,2026-05-13 15:07:40.839,Brunei,Black Carbon
R16,E18,2050,1375.1615096974435,2026-05-13 15:07:40.839,Singapore,Black Carbon
R17,E18,2050,812.8199347659386,2026-05-13 15:07:40.839,Malaysia,Black Carbon
R19,E18,2050,5687.500847997036,2026-05-13 15:07:40.839,Philippines,Black Carbon
R20,E18,2050,426.70761918238895,2026-05-13 15:07:40.839,Timor Leste,Black Carbon
R6,E18,2050,86.59251159424186,2026-05-13 15:07:40.839,Cambodia,Black Carbon
R1,E19,2050,8827.10253288074,2026-05-13 15:07:40.839,Indonesia,Organic Carbon
R11,E19,2050,8287.701589500848,2026-05-13 15:07:40.839,Thailand,Organic Carbon
R12,E19,2050,1085.6064555330627,2026-05-13 15:07:40.839,Myanmar,Organic Carbon
R13,E19,2050,1643.21577104197,2026-05-13 15:07:40.839,Laos,Organic Carbon
R14,E19,2050,5189.0535575724825,2026-05-13 15:07:40.839,Vietnam,Organic Carbon
R15,E19,2050,0.26230988306694447,2026-05-13 15:07:40.839,Brunei,Organic Carbon
R16,E19,2050,3948.7687364665853,2026-05-13 15:07:40.839,Singapore,Organic Carbon
R17,E19,2050,333.4092821432608,2026-05-13 15:07:40.839,Malaysia,Organic Carbon
R19,E19,2050,9643.272577907203,2026-05-13 15:07:40.839,Philippines,Organic Carbon
R20,E19,2050,1479.8692070851043,2026-05-13 15:07:40.839,Timor Leste,Organic Carbon
R6,E19,2050,137.43013597817932,2026-05-13 15:07:40.839,Cambodia,Organic Carbon
R1,E2,2050,808454391.5101914,2026-05-13 15:07:40.839,Indonesia,Carbon Dioxide
R11,E2,2050,336718166.5922445,2026-05-13 15:07:40.839,Thailand,Carbon Dioxide
R12,E2,2050,43667879.195161596,2026-05-13 15:07:40.839,Myanmar,Carbon Dioxide
R13,E2,2050,11369917.211316343,2026-05-13 15:07:40.839,Laos,Carbon Dioxide
R14,E2,2050,180646904.89397985,2026-05-13 15:07:40.839,Vietnam,Carbon Dioxide
R15,E2,2050,29815517.796632677,2026-05-13 15:07:40.839,Brunei,Carbon Dioxide
R16,E2,2050,197204464.40118206,2026-05-13 15:07:40.839,Singapore,Carbon Dioxide
R17,E2,2050,282536764.7230154,2026-05-13 15:07:40.839,Malaysia,Carbon Dioxide
R19,E2,2050,83528689.68770549,2026-05-13 15:07:40.839,Philippines,Carbon Dioxide
R20,E2,2050,473773.106885964,2026-05-13 15:07:40.839,Timor Leste,Carbon Dioxide
R6,E2,2050,10601280.289310925,2026-05-13 15:07:40.839,Cambodia,Carbon Dioxide
R1,E3,2050,722750.8442662205,2026-05-13 15:07:40.839,Indonesia,Carbon Monoxide
R11,E3,2050,228912.14117879336,2026-05-13 15:07:40.839,Thailand,Carbon Monoxide
R12,E3,2050,37889.826149872446,2026-05-13 15:07:40.839,Myanmar,Carbon Monoxide
R13,E3,2050,46082.866564271906,2026-05-13 15:07:40.839,Laos,Carbon Monoxide
R14,E3,2050,139333.74206346637,2026-05-13 15:07:40.839,Vietnam,Carbon Monoxide
R15,E3,2050,14971.291600600369,2026-05-13 15:07:40.839,Brunei,Carbon Monoxide
R16,E3,2050,38117.30932708284,2026-05-13 15:07:40.839,Singapore,Carbon Monoxide
R17,E3,2050,160071.43861266476,2026-05-13 15:07:40.839,Malaysia,Carbon Monoxide
R19,E3,2050,362503.43446002295,2026-05-13 15:07:40.839,Philippines,Carbon Monoxide
R20,E3,2050,39535.626199025566,2026-05-13 15:07:40.839,Timor Leste,Carbon Monoxide
R6,E3,2050,5554.40430416171,2026-05-13 15:07:40.839,Cambodia,Carbon Monoxide
R1,E4,2050,1257768.1618016525,2026-05-13 15:07:40.839,Indonesia,Methane (Combustion and Biogenic)
R11,E4,2050,175595.9555632782,2026-05-13 15:07:40.839,Thailand,Methane (Combustion and Biogenic)
R12,E4,2050,108423.25584403503,2026-05-13 15:07:40.839,Myanmar,Methane (Combustion and Biogenic)
R13,E4,2050,13999.530360763492,2026-05-13 15:07:40.839,Laos,Methane (Combustion and Biogenic)
R14,E4,2050,162198.54752987536,2026-05-13 15:07:40.839,Vietnam,Methane (Combustion and Biogenic)
R15,E4,2050,38677.5037905897,2026-05-13 15:07:40.839,Brunei,Methane (Combustion and Biogenic)
R16,E4,2050,150478.91009488923,2026-05-13 15:07:40.839,Singapore,Methane (Combustion and Biogenic)
R17,E4,2050,334992.5472249101,2026-05-13 15:07:40.839,Malaysia,Methane (Combustion and Biogenic)
R19,E4,2050,14905.181797737112,2026-05-13 15:07:40.839,Philippines,Methane (Combustion and Biogenic)
R20,E4,2050,2552.744016894955,2026-05-13 15:07:40.839,Timor Leste,Methane (Combustion and Biogenic)
R6,E4,2050,5759.916502354058,2026-05-13 15:07:40.839,Cambodia,Methane (Combustion and Biogenic)
R16,E407,2050,-325861.13433315535,2026-05-13 15:07:40.839,Singapore,Sequestered Carbon Dioxide
R1,E5,2050,730903.5088701183,2026-05-13 15:07:40.839,Indonesia,Non Methane Volatile Organic Compounds
R11,E5,2050,159351.1651882707,2026-05-13 15:07:40.839,Thailand,Non Methane Volatile Organic Compounds
R12,E5,2050,43700.75549725121,2026-05-13 15:07:40.839,Myanmar,Non Methane Volatile Organic Compounds
R13,E5,2050,18121.90760078694,2026-05-13 15:07:40.839,Laos,Non Methane Volatile Organic Compounds
R14,E5,2050,177776.06520265475,2026-05-13 15:07:40.839,Vietnam,Non Methane Volatile Organic Compounds
R15,E5,2050,32958.497711961114,2026-05-13 15:07:40.839,Brunei,Non Methane Volatile Organic Compounds
R16,E5,2050,253510.83352193073,2026-05-13 15:07:40.839,Singapore,Non Methane Volatile Organic Compounds
R17,E5,2050,211891.69154423563,2026-05-13 15:07:40.839,Malaysia,Non Methane Volatile Organic Compounds
R19,E5,2050,155588.4687408285,2026-05-13 15:07:40.839,Philippines,Non Methane Volatile Organic Compounds
R20,E5,2050,17056.553576611255,2026-05-13 15:07:40.839,Timor Leste,Non Methane Volatile Organic Compounds
R6,E5,2050,18670.076496066074,2026-05-13 15:07:40.839,Cambodia,Non Methane Volatile Organic Compounds
R1,E7,2050,1775338.4311856315,2026-05-13 15:07:40.839,Indonesia,Nitrogen Oxides
R11,E7,2050,879450.2275841208,2026-05-13 15:07:40.839,Thailand,Nitrogen Oxides
R12,E7,2050,56607.9833055942,2026-05-13 15:07:40.839,Myanmar,Nitrogen Oxides
R13,E7,2050,27400.0456706082,2026-05-13 15:07:40.839,Laos,Nitrogen Oxides
R14,E7,2050,606772.9004772237,2026-05-13 15:07:40.839,Vietnam,Nitrogen Oxides
R15,E7,2050,41545.35387763857,2026-05-13 15:07:40.839,Brunei,Nitrogen Oxides
R16,E7,2050,221046.90248955705,2026-05-13 15:07:40.839,Singapore,Nitrogen Oxides
R17,E7,2050,398378.3096637852,2026-05-13 15:07:40.839,Malaysia,Nitrogen Oxides
R19,E7,2050,383652.80891704303,2026-05-13 15:07:40.839,Philippines,Nitrogen Oxides
R20,E7,2050,1522.852388819563,2026-05-13 15:07:40.839,Timor Leste,Nitrogen Oxides
R6,E7,2050,32318.69231808182,2026-05-13 15:07:40.839,Cambodia,Nitrogen Oxides
R1,E8,2050,18723.660518600813,2026-05-13 15:07:40.839,Indonesia,Nitrous Oxide
R11,E8,2050,2904.045313005679,2026-05-13 15:07:40.839,Thailand,Nitrous Oxide
R12,E8,2050,113.97365515995031,2026-05-13 15:07:40.839,Myanmar,Nitrous Oxide
R13,E8,2050,144.61492301332345,2026-05-13 15:07:40.839,Laos,Nitrous Oxide
R14,E8,2050,2836.418716039515,2026-05-13 15:07:40.839,Vietnam,Nitrous Oxide
R15,E8,2050,12.072625758989593,2026-05-13 15:07:40.839,Brunei,Nitrous Oxide
R16,E8,2050,4107.402904308188,2026-05-13 15:07:40.839,Singapore,Nitrous Oxide
R17,E8,2050,636.3404694955074,2026-05-13 15:07:40.839,Malaysia,Nitrous Oxide
R19,E8,2050,1103.992286758222,2026-05-13 15:07:40.839,Philippines,Nitrous Oxide
R20,E8,2050,35.45595826338355,2026-05-13 15:07:40.839,Timor Leste,Nitrous Oxide
R6,E8,2050,123.68447156611819,2026-05-13 15:07:40.839,Cambodia,Nitrous Oxide
R1,E9,2050,498603.0518839259,2026-05-13 15:07:40.839,Indonesia,Particulates PM10
R11,E9,2050,95443.98314841177,2026-05-13 15:07:40.839,Thailand,Particulates PM10
R12,E9,2050,2384.164862300485,2026-05-13 15:07:40.839,Myanmar,Particulates PM10
R13,E9,2050,4726.843513445386,2026-05-13 15:07:40.839,Laos,Particulates PM10
R14,E9,2050,56653.984704790615,2026-05-13 15:07:40.839,Vietnam,Particulates PM10
R15,E9,2050,3101.155747323848,2026-05-13 15:07:40.839,Brunei,Particulates PM10
R16,E9,2050,12867.578936039721,2026-05-13 15:07:40.839,Singapore,Particulates PM10
R17,E9,2050,13542.531822085606,2026-05-13 15:07:40.839,Malaysia,Particulates PM10
R19,E9,2050,26708.808519087284,2026-05-13 15:07:40.839,Philippines,Particulates PM10
R20,E9,2050,4270.9043758121215,2026-05-13 15:07:40.839,Timor Leste,Particulates PM10
R6,E9,2050,1504.8748467193632,2026-05-13 15:07:40.839,Cambodia,Particulates PM10
R1,E1,2055,321024188.91344845,2026-05-13 15:07:40.839,Indonesia,Carbon Dioxide Biogenic
R11,E1,2055,149888510.8005801,2026-05-13 15:07:40.839,Thailand,Carbon Dioxide Biogenic
R12,E1,2055,1872581.6158780234,2026-05-13 15:07:40.839,Myanmar,Carbon Dioxide Biogenic
R13,E1,2055,13596420.670772128,2026-05-13 15:07:40.839,Laos,Carbon Dioxide Biogenic
R14,E1,2055,34646453.9532854,2026-05-13 15:07:40.839,Vietnam,Carbon Dioxide Biogenic
R16,E1,2055,16282.625478213442,2026-05-13 15:07:40.839,Singapore,Carbon Dioxide Biogenic
R17,E1,2055,519945.2777572742,2026-05-13 15:07:40.839,Malaysia,Carbon Dioxide Biogenic
