r,rr,f,y,val,solvedtm,region_name,destination_region_name,fuel_name
R17,R12,F29,2025,0.03241745595114341,2026-05-13 15:07:40.839,Malaysia,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R12,F29,2035,0.5236133830075684,2026-05-13 15:07:40.839,Malaysia,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R12,F29,2055,1.6606122060284347,2026-05-13 15:07:40.839,Malaysia,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R12,F17,2025,17.556994518443048,2026-05-13 15:07:40.839,Malaysia,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R12,F17,2045,1.157107168270281,2026-05-13 15:07:40.839,Malaysia,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R12,F17,2040,16.790641167889312,2026-05-13 15:07:40.839,Malaysia,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R12,F17,2035,27.484281673152143,2026-05-13 15:07:40.839,Malaysia,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R12,F17,2030,0.1544777476797307,2026-05-13 15:07:40.839,Malaysia,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R12,F17,2055,200.8727153864051,2026-05-13 15:07:40.839,Malaysia,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R12,F17,2060,0.19738337786979987,2026-05-13 15:07:40.839,Malaysia,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R12,F17,2050,1.646720679192247,2026-05-13 15:07:40.839,Malaysia,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R12,F15,2060,-2.938407123287671e-07,2026-05-13 15:07:40.839,Malaysia,Myanmar,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R15,F29,2045,1.204493555241358,2026-05-13 15:07:40.839,Malaysia,Brunei,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R15,F29,2040,1.7446037608107414,2026-05-13 15:07:40.839,Malaysia,Brunei,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R15,F29,2055,1.6606122060284347,2026-05-13 15:07:40.839,Malaysia,Brunei,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R15,F17,2025,0.11687954985609296,2026-05-13 15:07:40.839,Malaysia,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R15,F17,2045,49.06990476113019,2026-05-13 15:07:40.839,Malaysia,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R15,F17,2040,35.26183709599128,2026-05-13 15:07:40.839,Malaysia,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R15,F17,2035,0.7073008834210894,2026-05-13 15:07:40.839,Malaysia,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R15,F17,2030,1.2496477268562822,2026-05-13 15:07:40.839,Malaysia,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R15,F17,2055,15.752229864701983,2026-05-13 15:07:40.839,Malaysia,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R15,F17,2060,37.58665047968941,2026-05-13 15:07:40.839,Malaysia,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R15,F17,2050,0.004696903379221673,2026-05-13 15:07:40.839,Malaysia,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R15,F15,2050,-1.3772399603447676e-07,2026-05-13 15:07:40.839,Malaysia,Brunei,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R11,F29,2025,0.21950643376068346,2026-05-13 15:07:40.839,Malaysia,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R11,F29,2045,6.0224677762067795,2026-05-13 15:07:40.839,Malaysia,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R11,F29,2040,4.387797951847289,2026-05-13 15:07:40.839,Malaysia,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R11,F29,2035,5.722101806461783,2026-05-13 15:07:40.839,Malaysia,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R11,F29,2030,1.11892559652109,2026-05-13 15:07:40.839,Malaysia,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R11,F29,2055,6.9166064996373,2026-05-13 15:07:40.839,Malaysia,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R11,F29,2060,17.321513544227475,2026-05-13 15:07:40.839,Malaysia,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R11,F29,2050,4.871723714342274,2026-05-13 15:07:40.839,Malaysia,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R11,F17,2025,0.8749436698011008,2026-05-13 15:07:40.839,Malaysia,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R11,F17,2045,1.1483691028176692,2026-05-13 15:07:40.839,Malaysia,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R11,F17,2040,2.0692909497151546,2026-05-13 15:07:40.839,Malaysia,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R11,F17,2035,37.86402969591095,2026-05-13 15:07:40.839,Malaysia,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R11,F17,2030,10.795097605613519,2026-05-13 15:07:40.839,Malaysia,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R11,F17,2055,56.904418554471725,2026-05-13 15:07:40.839,Malaysia,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R11,F17,2060,7.356590531533362,2026-05-13 15:07:40.839,Malaysia,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R11,F17,2050,37.320918618640654,2026-05-13 15:07:40.839,Malaysia,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R11,F15,2045,8.065175131115468e-07,2026-05-13 15:07:40.839,Malaysia,Thailand,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R11,F15,2040,4.716697849315068e-06,2026-05-13 15:07:40.839,Malaysia,Thailand,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R11,F15,2060,-2.1206428767123287e-07,2026-05-13 15:07:40.839,Malaysia,Thailand,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R11,F15,2050,2.6877510834987694e-06,2026-05-13 15:07:40.839,Malaysia,Thailand,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R20,F29,2025,0.044918304978054914,2026-05-13 15:07:40.839,Malaysia,Timor Leste,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R20,F29,2045,1.2044935552413558,2026-05-13 15:07:40.839,Malaysia,Timor Leste,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R20,F29,2040,1.0133041021695266,2026-05-13 15:07:40.839,Malaysia,Timor Leste,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R20,F29,2035,0.5236133830075675,2026-05-13 15:07:40.839,Malaysia,Timor Leste,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R20,F29,2055,1.6606122060284347,2026-05-13 15:07:40.839,Malaysia,Timor Leste,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R20,F15,2045,-7.103972131604697e-07,2026-05-13 15:07:40.839,Malaysia,Timor Leste,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R20,F15,2030,-5.059049999999999e-07,2026-05-13 15:07:40.839,Malaysia,Timor Leste,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R13,F29,2045,0.8692807261883371,2026-05-13 15:07:40.839,Malaysia,Laos,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R13,F29,2040,1.0133041021695266,2026-05-13 15:07:40.839,Malaysia,Laos,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R13,F29,2055,1.6606122060284347,2026-05-13 15:07:40.839,Malaysia,Laos,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R13,F29,2060,1.949129974191202,2026-05-13 15:07:40.839,Malaysia,Laos,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R13,F17,2025,2.0610231257755465,2026-05-13 15:07:40.839,Malaysia,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R13,F17,2045,6.419487699000023,2026-05-13 15:07:40.839,Malaysia,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R13,F17,2040,103.39318934799124,2026-05-13 15:07:40.839,Malaysia,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R13,F17,2035,3.114500140493851,2026-05-13 15:07:40.839,Malaysia,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R13,F17,2030,0.4780297439442512,2026-05-13 15:07:40.839,Malaysia,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R13,F17,2055,2.460760145531964,2026-05-13 15:07:40.839,Malaysia,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R13,F17,2060,8.324222410436708,2026-05-13 15:07:40.839,Malaysia,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R13,F17,2050,0.5105521442737735,2026-05-13 15:07:40.839,Malaysia,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R13,F15,2045,1.3775763449119375e-07,2026-05-13 15:07:40.839,Malaysia,Laos,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R13,F15,2060,-2.938407123287671e-07,2026-05-13 15:07:40.839,Malaysia,Laos,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R13,F15,2050,-2.1206428767123287e-07,2026-05-13 15:07:40.839,Malaysia,Laos,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R6,F29,2030,0.3249482554280436,2026-05-13 15:07:40.839,Malaysia,Cambodia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R6,F29,2060,1.4066834247700657,2026-05-13 15:07:40.839,Malaysia,Cambodia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R6,F29,2050,1.0210599017731066,2026-05-13 15:07:40.839,Malaysia,Cambodia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R6,F17,2025,0.3727493743745644,2026-05-13 15:07:40.839,Malaysia,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R6,F17,2045,2.534470540028664,2026-05-13 15:07:40.839,Malaysia,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R6,F17,2040,2.773689171125552,2026-05-13 15:07:40.839,Malaysia,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R6,F17,2035,89.64738392158561,2026-05-13 15:07:40.839,Malaysia,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R6,F17,2030,0.3406664461259925,2026-05-13 15:07:40.839,Malaysia,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R6,F17,2055,0.5144437878498462,2026-05-13 15:07:40.839,Malaysia,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R6,F17,2060,7.746332714700543,2026-05-13 15:07:40.839,Malaysia,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R6,F17,2050,0.1820143782016308,2026-05-13 15:07:40.839,Malaysia,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R6,F15,2045,-4.875795566536203e-07,2026-05-13 15:07:40.839,Malaysia,Cambodia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R6,F15,2030,2.1206428767123284e-07,2026-05-13 15:07:40.839,Malaysia,Cambodia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R6,F15,2060,7.997457123287671e-07,2026-05-13 15:07:40.839,Malaysia,Cambodia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R1,F17,2025,12.440609128355202,2026-05-13 15:07:40.839,Malaysia,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R1,F17,2045,94.07967833147214,2026-05-13 15:07:40.839,Malaysia,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R1,F17,2040,155.82545562921268,2026-05-13 15:07:40.839,Malaysia,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R1,F17,2035,82.8412394953635,2026-05-13 15:07:40.839,Malaysia,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R1,F17,2030,47.42376621487331,2026-05-13 15:07:40.839,Malaysia,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R1,F17,2055,230.57491721346372,2026-05-13 15:07:40.839,Malaysia,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R1,F17,2060,51.474746685824734,2026-05-13 15:07:40.839,Malaysia,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R1,F17,2050,86.72658846653803,2026-05-13 15:07:40.839,Malaysia,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R1,F15,2045,-1.3775763449119375e-07,2026-05-13 15:07:40.839,Malaysia,Indonesia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R1,F15,2060,-2.938407123287671e-07,2026-05-13 15:07:40.839,Malaysia,Indonesia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R14,F29,2025,0.07733576092919833,2026-05-13 15:07:40.839,Malaysia,Vietnam,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R14,F29,2045,0.8692807261883371,2026-05-13 15:07:40.839,Malaysia,Vietnam,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R14,F29,2035,1.2491430378938702,2026-05-13 15:07:40.839,Malaysia,Vietnam,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R14,F29,2030,0.32494825542804257,2026-05-13 15:07:40.839,Malaysia,Vietnam,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R14,F29,2060,1.949129974191202,2026-05-13 15:07:40.839,Malaysia,Vietnam,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R14,F17,2025,1.6987178234810767,2026-05-13 15:07:40.839,Malaysia,Vietnam,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R14,F17,2045,63.155622197559595,2026-05-13 15:07:40.839,Malaysia,Vietnam,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R14,F17,2040,24.280578997983675,2026-05-13 15:07:40.839,Malaysia,Vietnam,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R14,F17,2035,25.255056183791066,2026-05-13 15:07:40.839,Malaysia,Vietnam,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R14,F17,2030,2.3308904809596567,2026-05-13 15:07:40.839,Malaysia,Vietnam,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R14,F17,2055,42.511357056262725,2026-05-13 15:07:40.839,Malaysia,Vietnam,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R14,F17,2060,29.86414852120346,2026-05-13 15:07:40.839,Malaysia,Vietnam,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R14,F15,2045,2.1206428767123287e-07,2026-05-13 15:07:40.839,Malaysia,Vietnam,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R14,F15,2060,2.938407123287671e-07,2026-05-13 15:07:40.839,Malaysia,Vietnam,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R16,F29,2050,1.41480195539803,2026-05-13 15:07:40.839,Malaysia,Singapore,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R16,F17,2025,1.655113036993231,2026-05-13 15:07:40.839,Malaysia,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R16,F17,2045,2.5195289942664747,2026-05-13 15:07:40.839,Malaysia,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R16,F17,2040,3.0952881025624968,2026-05-13 15:07:40.839,Malaysia,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R16,F17,2035,111.1023880192073,2026-05-13 15:07:40.839,Malaysia,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R16,F17,2030,22.204419113507143,2026-05-13 15:07:40.839,Malaysia,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R16,F17,2055,2.232530340236511,2026-05-13 15:07:40.839,Malaysia,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R16,F17,2060,3.901491539244574,2026-05-13 15:07:40.839,Malaysia,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R16,F17,2050,1.6578972847114002,2026-05-13 15:07:40.839,Malaysia,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R16,F15,2045,-7.430665318003912e-08,2026-05-13 15:07:40.839,Malaysia,Singapore,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R19,F29,2025,0.044918304978054914,2026-05-13 15:07:40.839,Malaysia,Philippines,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R19,F29,2045,1.2044935552413558,2026-05-13 15:07:40.839,Malaysia,Philippines,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R19,F29,2030,0.32494825542804257,2026-05-13 15:07:40.839,Malaysia,Philippines,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R17,R19,F17,2025,1.5800488100629089,2026-05-13 15:07:40.839,Malaysia,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R19,F17,2045,35.2972562837982,2026-05-13 15:07:40.839,Malaysia,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R19,F17,2040,79.31377723757504,2026-05-13 15:07:40.839,Malaysia,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R19,F17,2035,75.53792544288197,2026-05-13 15:07:40.839,Malaysia,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R19,F17,2030,22.80615214242558,2026-05-13 15:07:40.839,Malaysia,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R19,F17,2055,51.24573198122682,2026-05-13 15:07:40.839,Malaysia,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R19,F17,2060,8.176326053189378,2026-05-13 15:07:40.839,Malaysia,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R19,F17,2050,110.31248436452276,2026-05-13 15:07:40.839,Malaysia,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R17,R19,F15,2045,1.3775763449119375e-07,2026-05-13 15:07:40.839,Malaysia,Philippines,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R19,F15,2040,0.00040712596142465743,2026-05-13 15:07:40.839,Malaysia,Philippines,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R17,R19,F15,2060,-2.938407123287671e-07,2026-05-13 15:07:40.839,Malaysia,Philippines,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R6,R12,F29,2045,2.530497826862061,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R6,R12,F29,2040,3.159068297890428,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R6,R12,F29,2030,0.29018989539965423,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R6,R12,F29,2055,1.9655508534121875,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R6,R12,F29,2060,4.467388143751867,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R6,R12,F29,2050,3.811367479905555,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R6,R12,F17,2025,18.27512013031614,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R12,F17,2045,0.29146130843072315,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R12,F17,2040,107.8336145893855,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R12,F17,2035,64.0940849454466,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R12,F17,2030,10.377122063622684,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R12,F17,2055,0.8734718832991264,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R12,F17,2060,2.6918647516587555,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R12,F17,2050,0.2867725823545534,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R12,F15,2025,7.92065345072258e-09,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R6,R12,F15,2045,5.3122225065231555e-08,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R6,R12,F15,2060,2.938407123287671e-07,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R6,R12,F15,2050,1.5611671629429032e-07,2026-05-13 15:07:40.839,Cambodia,Myanmar,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R6,R15,F29,2025,0.03241745595114341,2026-05-13 15:07:40.839,Cambodia,Brunei,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R6,R15,F29,2040,0.7312996586412148,2026-05-13 15:07:40.839,Cambodia,Brunei,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R6,R15,F29,2055,5.582581273936839,2026-05-13 15:07:40.839,Cambodia,Brunei,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R6,R15,F17,2025,12.33429294127398,2026-05-13 15:07:40.839,Cambodia,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R15,F17,2045,0.01258316791483171,2026-05-13 15:07:40.839,Cambodia,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R15,F17,2040,6.284999299042472,2026-05-13 15:07:40.839,Cambodia,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R15,F17,2030,0.01735819286982955,2026-05-13 15:07:40.839,Cambodia,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R15,F17,2055,0.010052566213727888,2026-05-13 15:07:40.839,Cambodia,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R15,F17,2060,5.6348615869376735,2026-05-13 15:07:40.839,Cambodia,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R15,F17,2050,0.017713158495496113,2026-05-13 15:07:40.839,Cambodia,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R15,F15,2045,-3.150251404435746e-07,2026-05-13 15:07:40.839,Cambodia,Brunei,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R6,R15,F15,2060,5.05905e-07,2026-05-13 15:07:40.839,Cambodia,Brunei,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R6,R15,F15,2050,1.6274652103460052e-06,2026-05-13 15:07:40.839,Cambodia,Brunei,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R6,R11,F29,2025,0.13830556424281432,2026-05-13 15:07:40.839,Cambodia,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R6,R11,F29,2045,0.8692807261883371,2026-05-13 15:07:40.839,Cambodia,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R6,R11,F29,2040,2.757907862980268,2026-05-13 15:07:40.839,Cambodia,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R6,R11,F29,2035,3.673575656514039,2026-05-13 15:07:40.839,Cambodia,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R6,R11,F29,2030,2.618474801037374,2026-05-13 15:07:40.839,Cambodia,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R6,R11,F29,2055,2.8590729018885788,2026-05-13 15:07:40.839,Cambodia,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R6,R11,F29,2060,10.352004294568534,2026-05-13 15:07:40.839,Cambodia,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R6,R11,F29,2050,4.871723714342273,2026-05-13 15:07:40.839,Cambodia,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R6,R11,F17,2025,8.037690681634627,2026-05-13 15:07:40.839,Cambodia,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R11,F17,2045,123.92089662034945,2026-05-13 15:07:40.839,Cambodia,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R11,F17,2040,12.553495230257965,2026-05-13 15:07:40.839,Cambodia,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R11,F17,2035,15.90560118008069,2026-05-13 15:07:40.839,Cambodia,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R11,F17,2030,0.31273785719986297,2026-05-13 15:07:40.839,Cambodia,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R11,F17,2055,45.603350295297155,2026-05-13 15:07:40.839,Cambodia,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R6,R11,F17,2060,53.549238615404015,2026-05-13 15:07:40.839,Cambodia,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
