Country,Year,Scenario,Size_group,Efficiency_level,ownership_parent_pct,size_share_pct,eff_share_pct,leaf_ownership_pct,efficiency_pct,useful_energy_intensity_toe,kwh_unit,price_usd,crf,annualized_capital_usd,tariff_usd_per_kwh,om_electricity_usd,demand_cost_usd_per_hh,unit_capacity_kw,device_thousand,source
Indonesia,2020,BAS,Small,Mid_eff,97.54,89.81,11.93630998775192,10.46,86.33663366336634,0.026242476354256233,353.5,519.9,0.13965065846950367,72.60437733829495,0.101,35.703500000000005,72.60437733829495,,,historical
Indonesia,2021,BAS,Large,High_eff,97.57,6.88,50.2906976744186,3.37,100.0,0.0428804815133276,498.7,2008.2,0.13965065846950367,280.4464523384573,0.101,50.368700000000004,280.4464523384573,,,historical
Indonesia,2021,BAS,Large,Low_eff,97.57,6.88,16.86046511627907,1.13,65.60978818576503,0.0428804815133276,760.1,1910.9,0.13965065846950367,266.85844326937456,0.101,76.77010000000001,266.85844326937456,,,historical
Indonesia,2021,BAS,Large,Mid_eff,97.57,6.88,32.848837209302324,2.21,82.4297520661157,0.0428804815133276,605.0,1851.9,0.13965065846950367,258.61905441967383,0.101,61.105000000000004,258.61905441967383,,,historical
Indonesia,2021,BAS,Medium,High_eff,97.57,3.5900000000000003,50.41782729805014,1.76,100.0,0.03911435941530524,454.9,1397.7,0.13965065846950367,195.18972534282528,0.101,45.944900000000004,195.18972534282528,,,historical
Indonesia,2021,BAS,Medium,Low_eff,97.57,3.5900000000000003,16.991643454039,0.59,68.52967761373908,0.03911435941530524,663.8,1309.6,0.13965065846950367,182.886502331662,0.101,67.0438,182.886502331662,,,historical
Indonesia,2021,BAS,Medium,Mid_eff,97.57,3.5900000000000003,32.590529247910865,1.15,90.72596729158356,0.03911435941530524,501.4,1190.1,0.13965065846950367,166.19824864455632,0.101,50.641400000000004,166.19824864455632,,,historical
Indonesia,2021,BAS,Small,High_eff,97.57,89.53,32.78230760638892,28.63,100.0,0.026242476354256233,305.2,667.2,0.13965065846950367,93.17491933085286,0.101,30.825200000000002,93.17491933085286,,,historical
Indonesia,2021,BAS,Small,Low_eff,97.57,89.53,55.1770356305149,48.2,58.85075202468183,0.026242476354256233,518.6,397.2,0.13965065846950367,55.469241544086856,0.101,52.378600000000006,55.469241544086856,,,historical
Indonesia,2021,BAS,Small,Mid_eff,97.57,89.53,12.040656763096168,10.52,86.33663366336634,0.026242476354256233,353.5,519.9,0.13965065846950367,72.60437733829495,0.101,35.703500000000005,72.60437733829495,,,historical
Indonesia,2022,BAS,Large,High_eff,97.59,7.031406281256252,50.355618776671406,3.45,100.0,0.0428804815133276,498.7,2008.2,0.13965065846950367,280.4464523384573,0.101,50.368700000000004,280.4464523384573,,,historical
Indonesia,2022,BAS,Large,Low_eff,97.59,7.031406281256252,16.78520625889047,1.16,65.60978818576503,0.0428804815133276,760.1,1910.9,0.13965065846950367,266.85844326937456,0.101,76.77010000000001,266.85844326937456,,,historical
Indonesia,2022,BAS,Large,Mid_eff,97.59,7.031406281256252,32.85917496443812,2.26,82.4297520661157,0.0428804815133276,605.0,1851.9,0.13965065846950367,258.61905441967383,0.101,61.105000000000004,258.61905441967383,,,historical
Indonesia,2022,BAS,Medium,High_eff,97.59,3.7307461492298457,50.402144772117964,1.84,100.0,0.03911435941530524,454.9,1397.7,0.13965065846950367,195.18972534282528,0.101,45.944900000000004,195.18972534282528,,,historical
Indonesia,2022,BAS,Medium,Low_eff,97.59,3.7307461492298457,16.890080428954423,0.62,68.52967761373908,0.03911435941530524,663.8,1309.6,0.13965065846950367,182.886502331662,0.101,67.0438,182.886502331662,,,historical
Indonesia,2022,BAS,Medium,Mid_eff,97.59,3.7307461492298457,32.707774798927616,1.19,90.72596729158356,0.03911435941530524,501.4,1190.1,0.13965065846950367,166.19824864455632,0.101,50.641400000000004,166.19824864455632,,,historical
Indonesia,2022,BAS,Small,High_eff,97.59,89.23784756951389,33.053127101546735,28.78,100.0,0.026242476354256233,305.2,667.2,0.13965065846950367,93.17491933085286,0.101,30.825200000000002,93.17491933085286,,,historical
Indonesia,2022,BAS,Small,Low_eff,97.59,89.23784756951389,54.7971306881865,47.72,58.85075202468183,0.026242476354256233,518.6,397.2,0.13965065846950367,55.469241544086856,0.101,52.378600000000006,55.469241544086856,,,historical
Indonesia,2022,BAS,Small,Mid_eff,97.59,89.23784756951389,12.149742210266757,10.58,86.33663366336634,0.026242476354256233,353.5,519.9,0.13965065846950367,72.60437733829495,0.101,35.703500000000005,72.60437733829495,,,historical
Indonesia,2023,BAS,Large,High_eff,89.0,7.26,50.27548209366392,3.25,100.0,0.0428804815133276,498.7,2008.2,0.13965065846950367,280.4464523384573,0.101,50.368700000000004,280.4464523384573,,,historical
Indonesia,2023,BAS,Large,Low_eff,89.0,7.26,16.804407713498623,1.08,65.60978818576503,0.0428804815133276,760.1,1910.9,0.13965065846950367,266.85844326937456,0.101,76.77010000000001,266.85844326937456,,,historical
Indonesia,2023,BAS,Large,Mid_eff,89.0,7.26,32.92011019283747,2.13,82.4297520661157,0.0428804815133276,605.0,1851.9,0.13965065846950367,258.61905441967383,0.101,61.105000000000004,258.61905441967383,,,historical
Indonesia,2023,BAS,Medium,High_eff,89.0,3.93,50.38167938931297,1.76,100.0,0.03911435941530524,454.9,1397.7,0.13965065846950367,195.18972534282528,0.101,45.944900000000004,195.18972534282528,,,historical
Indonesia,2023,BAS,Medium,Low_eff,89.0,3.93,16.793893129770993,0.59,68.52967761373908,0.03911435941530524,663.8,1309.6,0.13965065846950367,182.886502331662,0.101,67.0438,182.886502331662,,,historical
Indonesia,2023,BAS,Medium,Mid_eff,89.0,3.93,32.82442748091603,1.15,90.72596729158356,0.03911435941530524,501.4,1190.1,0.13965065846950367,166.19824864455632,0.101,50.641400000000004,166.19824864455632,,,historical
Indonesia,2023,BAS,Small,High_eff,89.0,88.81,33.340839995496005,26.35,100.0,0.026242476354256233,305.2,667.2,0.13965065846950367,93.17491933085286,0.101,30.825200000000002,93.17491933085286,,,historical
Indonesia,2023,BAS,Small,Low_eff,89.0,88.81,54.39702736178358,42.99,58.85075202468183,0.026242476354256233,518.6,397.2,0.13965065846950367,55.469241544086856,0.101,52.378600000000006,55.469241544086856,,,historical
Indonesia,2023,BAS,Small,Mid_eff,89.0,88.81,12.262132642720415,9.69,86.33663366336634,0.026242476354256233,353.5,519.9,0.13965065846950367,72.60437733829495,0.101,35.703500000000005,72.60437733829495,,,historical
Indonesia,2024,BAS,Large,High_eff,89.0,7.87078707870787,50.31766200762389,3.52,100.0,0.0428804815133276,498.7,2016.48,0.13965065846950367,281.60275979058474,0.101,50.368700000000004,281.60275979058474,,,projected
Indonesia,2024,BAS,Large,Low_eff,89.0,7.87078707870787,16.64548919949174,1.17,65.60978818576503,0.0428804815133276,760.1,1920.45,0.13965065846950367,268.19210705775834,0.101,76.77010000000001,268.19210705775834,,,projected
Indonesia,2024,BAS,Large,Mid_eff,89.0,7.87078707870787,33.03684879288437,2.31,82.4297520661157,0.0428804815133276,605.0,1862.23,0.13965065846950367,260.0616457216638,0.101,61.105000000000004,260.0616457216638,,,projected
Indonesia,2024,BAS,Medium,High_eff,89.0,4.480448044804479,50.44642857142857,2.01,100.0,0.03911435941530524,454.9,1402.49,0.13965065846950367,195.8586519968942,0.101,45.944900000000004,195.8586519968942,,,projected
Indonesia,2024,BAS,Medium,Low_eff,89.0,4.480448044804479,16.74107142857143,0.67,68.52967761373908,0.03911435941530524,663.8,1316.15,0.13965065846950367,183.80121414463727,0.101,67.0438,183.80121414463727,,,projected
Indonesia,2024,BAS,Medium,Mid_eff,89.0,4.480448044804479,32.81250000000001,1.31,90.72596729158356,0.03911435941530524,501.4,1199.04,0.13965065846950367,167.44672553127367,0.101,50.641400000000004,167.44672553127367,,,projected
Indonesia,2024,BAS,Small,High_eff,89.0,87.64876487648763,34.3222272934733,26.77,100.0,0.026242476354256233,305.2,663.79,0.13965065846950367,92.69871058547183,0.101,30.825200000000002,92.69871058547183,,,projected
Indonesia,2024,BAS,Small,Low_eff,89.0,87.64876487648763,53.04655408489275,41.37,58.85075202468183,0.026242476354256233,518.6,399.19,0.13965065846950367,55.74714635444117,0.101,52.378600000000006,55.74714635444117,,,projected
Indonesia,2024,BAS,Small,Mid_eff,89.0,87.64876487648763,12.631218621633957,9.86,86.33663366336634,0.026242476354256233,353.5,519.43,0.13965065846950367,72.53874152881428,0.101,35.703500000000005,72.53874152881428,,,projected
Indonesia,2025,BAS,Large,High_eff,89.2,7.87078707870787,50.31766200762389,3.53,100.0,0.0428804815133276,498.7,2026.56,0.13965065846950367,283.01043842795735,0.101,50.368700000000004,283.01043842795735,,2555.500503373004,projected
Indonesia,2025,BAS,Large,Low_eff,89.2,7.87078707870787,16.64548919949174,1.17,65.60978818576503,0.0428804815133276,760.1,1930.06,0.13965065846950367,269.53414988565027,0.101,76.77010000000001,269.53414988565027,,845.3802170249044,projected
Indonesia,2025,BAS,Large,Mid_eff,89.2,7.87078707870787,33.03684879288437,2.32,82.4297520661157,0.0428804815133276,605.0,1871.54,0.13965065846950367,261.3617933520149,0.101,61.105000000000004,261.3617933520149,,1677.853865850959,projected
Indonesia,2025,BAS,Medium,High_eff,89.2,4.490449044904491,50.33407572383073,2.02,100.0,0.03911435941530524,454.9,1407.34,0.13965065846950367,196.5359576904713,0.101,45.944900000000004,196.5359576904713,,2897.524573657365,projected
Indonesia,2025,BAS,Medium,Low_eff,89.2,4.490449044904491,16.70378619153675,0.67,68.52967761373908,0.03911435941530524,663.8,1322.73,0.13965065846950367,184.7201154773666,0.101,67.0438,184.7201154773666,,0.0,projected
Indonesia,2025,BAS,Medium,Mid_eff,89.2,4.490449044904491,32.962138084632514,1.32,90.72596729158356,0.03911435941530524,501.4,1207.96,0.13965065846950367,168.69240940482166,0.101,50.641400000000004,168.69240940482166,,0.0,projected
Indonesia,2025,BAS,Small,High_eff,89.2,87.63876387638764,34.337555631633,26.84,100.0,0.026242476354256233,305.2,660.49,0.13965065846950367,92.23786341252249,0.101,30.825200000000002,92.23786341252249,,56550.12824659237,projected
Indonesia,2025,BAS,Small,Low_eff,89.2,87.63876387638764,53.01837270341206,41.45,58.85075202468183,0.026242476354256233,518.6,401.18,0.13965065846950367,56.025051164795485,0.101,52.378600000000006,56.025051164795485,,0.0,projected
Indonesia,2025,BAS,Small,Mid_eff,89.2,87.63876387638764,12.644071664954923,9.88,86.33663366336634,0.026242476354256233,353.5,519.02,0.13965065846950367,72.48148475884179,0.101,35.703500000000005,72.48148475884179,,0.0,projected
Indonesia,2026,BAS,Large,High_eff,89.42,8.09,50.30902348578492,3.64,100.0,0.0428804815133276,498.7,2036.69,0.13965065846950367,284.42509959825344,0.101,50.368700000000004,284.42509959825344,,,projected
Indonesia,2026,BAS,Large,Low_eff,89.42,8.09,16.687268232385662,1.2,65.60978818576503,0.0428804815133276,760.1,1939.71,0.13965065846950367,270.881778739881,0.101,76.77010000000001,270.881778739881,,,projected
Indonesia,2026,BAS,Large,Mid_eff,89.42,8.09,33.00370828182942,2.39,82.4297520661157,0.0428804815133276,605.0,1880.9,0.13965065846950367,262.66892351528946,0.101,61.105000000000004,262.66892351528946,,,projected
Indonesia,2026,BAS,Medium,High_eff,89.42,4.62,50.43290043290043,2.09,100.0,0.03911435941530524,454.9,1412.26,0.13965065846950367,197.22303893014126,0.101,45.944900000000004,197.22303893014126,,,projected
Indonesia,2026,BAS,Medium,Low_eff,89.42,4.62,16.666666666666664,0.69,68.52967761373908,0.03911435941530524,663.8,1329.34,0.13965065846950367,185.64320632985,0.101,67.0438,185.64320632985,,,projected
Indonesia,2026,BAS,Medium,Mid_eff,89.42,4.62,32.900432900432904,1.36,90.72596729158356,0.03911435941530524,501.4,1216.87,0.13965065846950367,169.9366967717849,0.101,50.641400000000004,169.9366967717849,,,projected
Indonesia,2026,BAS,Small,High_eff,89.42,87.29,34.597319280559056,27.0,100.0,0.026242476354256233,305.2,657.31,0.13965065846950367,91.79377431858946,0.101,30.825200000000002,91.79377431858946,,,projected
Indonesia,2026,BAS,Small,Low_eff,89.42,87.29,52.652079275976625,41.1,58.85075202468183,0.026242476354256233,518.6,403.19,0.13965065846950367,56.30574898831918,0.101,52.378600000000006,56.30574898831918,,,projected
Indonesia,2026,BAS,Small,Mid_eff,89.42,87.29,12.750601443464316,9.95,86.33663366336634,0.026242476354256233,353.5,518.67,0.13965065846950367,72.43260702837746,0.101,35.703500000000005,72.43260702837746,,,projected
Indonesia,2027,BAS,Large,High_eff,89.65,8.25917408259174,50.363196125908,3.73,100.0,0.0428804815133276,498.7,2046.88,0.13965065846950367,285.8481398080577,0.101,50.368700000000004,285.8481398080577,,,projected
Indonesia,2027,BAS,Large,Low_eff,89.65,8.25917408259174,16.585956416464892,1.22,65.60978818576503,0.0428804815133276,760.1,1949.41,0.13965065846950367,272.2363901270352,0.101,76.77010000000001,272.2363901270352,,,projected
Indonesia,2027,BAS,Large,Mid_eff,89.65,8.25917408259174,33.05084745762712,2.45,82.4297520661157,0.0428804815133276,605.0,1890.3,0.13965065846950367,263.98163970490276,0.101,61.105000000000004,263.98163970490276,,,projected
Indonesia,2027,BAS,Medium,High_eff,89.65,5.21947805219478,50.38314176245211,2.36,100.0,0.03911435941530524,454.9,1417.25,0.13965065846950367,197.91989571590406,0.101,45.944900000000004,197.91989571590406,,,projected
Indonesia,2027,BAS,Medium,Low_eff,89.65,5.21947805219478,16.666666666666668,0.78,68.52967761373908,0.03911435941530524,663.8,1335.99,0.13965065846950367,186.5718832086722,0.101,67.0438,186.5718832086722,,,projected
Indonesia,2027,BAS,Medium,Mid_eff,89.65,5.21947805219478,32.95019157088122,1.54,90.72596729158356,0.03911435941530524,501.4,1225.77,0.13965065846950367,171.1795876321635,0.101,50.641400000000004,171.1795876321635,,,projected
Indonesia,2027,BAS,Small,High_eff,89.65,86.52134786521347,34.85496359644054,27.04,100.0,0.026242476354256233,305.2,654.24,0.13965065846950367,91.36504679708808,0.101,30.825200000000002,91.36504679708808,,,projected
Indonesia,2027,BAS,Small,Low_eff,89.65,86.52134786521347,52.29400208020339,40.56,58.85075202468183,0.026242476354256233,518.6,405.2,0.13965065846950367,56.58644681184288,0.101,52.378600000000006,56.58644681184288,,,projected
Indonesia,2027,BAS,Small,Mid_eff,89.65,86.52134786521347,12.851034323356062,9.96,86.33663366336634,0.026242476354256233,353.5,518.38,0.13965065846950367,72.3921083374213,0.101,35.703500000000005,72.3921083374213,,,projected
Indonesia,2028,BAS,Large,High_eff,89.89,8.36,50.358851674641144,3.79,100.0,0.0428804815133276,498.7,2057.11,0.13965065846950367,287.2767660442007,0.101,50.368700000000004,287.2767660442007,,,projected
Indonesia,2028,BAS,Large,Low_eff,89.89,8.36,16.507177033492823,1.24,65.60978818576503,0.0428804815133276,760.1,1959.15,0.13965065846950367,273.5965875405281,0.101,76.77010000000001,273.5965875405281,,,projected
Indonesia,2028,BAS,Large,Mid_eff,89.89,8.36,33.13397129186603,2.49,82.4297520661157,0.0428804815133276,605.0,1899.75,0.13965065846950367,265.3013384274396,0.101,61.105000000000004,265.3013384274396,,,projected
Indonesia,2028,BAS,Medium,High_eff,89.89,6.27,50.398724082934606,2.84,100.0,0.03911435941530524,454.9,1422.3,0.13965065846950367,198.62513154117505,0.101,45.944900000000004,198.62513154117505,,,projected
Indonesia,2028,BAS,Medium,Low_eff,89.89,6.27,16.586921850079747,0.94,68.52967761373908,0.03911435941530524,663.8,1342.67,0.13965065846950367,187.5047496072485,0.101,67.0438,187.5047496072485,,,projected
Indonesia,2028,BAS,Medium,Mid_eff,89.89,6.27,33.014354066985646,1.86,90.72596729158356,0.03911435941530524,501.4,1234.65,0.13965065846950367,172.41968547937273,0.101,50.641400000000004,172.41968547937273,,,projected
Indonesia,2028,BAS,Small,High_eff,89.89,85.37,35.05915426964975,26.9,100.0,0.026242476354256233,305.2,651.29,0.13965065846950367,90.95307735460304,0.101,30.825200000000002,90.95307735460304,,,projected
Indonesia,2028,BAS,Small,Low_eff,89.89,85.37,52.00890242473937,39.91,58.85075202468183,0.026242476354256233,518.6,407.23,0.13965065846950367,56.86993764853598,0.101,52.378600000000006,56.86993764853598,,,projected
Indonesia,2028,BAS,Small,Mid_eff,89.89,85.37,12.931943305610869,9.92,86.33663366336634,0.026242476354256233,353.5,518.14,0.13965065846950367,72.35859217938862,0.101,35.703500000000005,72.35859217938862,,,projected
Indonesia,2029,BAS,Large,High_eff,90.14,8.42,50.3562945368171,3.82,100.0,0.0428804815133276,498.7,2067.4,0.13965065846950367,288.7137713198519,0.101,50.368700000000004,288.7137713198519,,,projected
Indonesia,2029,BAS,Large,Low_eff,90.14,8.42,16.5083135391924,1.25,65.60978818576503,0.0428804815133276,760.1,1968.95,0.13965065846950367,274.96516399352925,0.101,76.77010000000001,274.96516399352925,,,projected
Indonesia,2029,BAS,Large,Mid_eff,90.14,8.42,33.1353919239905,2.51,82.4297520661157,0.0428804815133276,605.0,1909.25,0.13965065846950367,266.6280196828999,0.101,61.105000000000004,266.6280196828999,,,projected
Indonesia,2029,BAS,Medium,High_eff,90.14,7.24,50.41436464088398,3.29,100.0,0.03911435941530524,454.9,1427.43,0.13965065846950367,199.34153941912362,0.101,45.944900000000004,199.34153941912362,,,projected
Indonesia,2029,BAS,Medium,Low_eff,90.14,7.24,16.574585635359114,1.08,68.52967761373908,0.03911435941530524,663.8,1349.38,0.13965065846950367,188.44180552557887,0.101,67.0438,188.44180552557887,,,projected
Indonesia,2029,BAS,Medium,Mid_eff,90.14,7.24,33.011049723756905,2.15,90.72596729158356,0.03911435941530524,501.4,1243.52,0.13965065846950367,173.6583868199972,0.101,50.641400000000004,173.6583868199972,,,projected
Indonesia,2029,BAS,Small,High_eff,90.14,84.34,35.22646431112165,26.78,100.0,0.026242476354256233,305.2,648.44,0.13965065846950367,90.55507297796497,0.101,30.825200000000002,90.55507297796497,,,projected
Indonesia,2029,BAS,Small,Low_eff,90.14,84.34,51.778515532368985,39.37,58.85075202468183,0.026242476354256233,518.6,409.27,0.13965065846950367,57.15482499181376,0.101,52.378600000000006,57.15482499181376,,,projected
Indonesia,2029,BAS,Small,Mid_eff,90.14,84.34,12.995020156509367,9.88,86.33663366336634,0.026242476354256233,353.5,517.96,0.13965065846950367,72.33345506086413,0.101,35.703500000000005,72.33345506086413,,,projected
Indonesia,2030,BAS,Large,High_eff,90.35,8.451690338067614,50.41420118343195,3.85,100.0,0.0428804815133276,498.7,2077.73,0.13965065846950367,290.1563626218419,0.101,50.368700000000004,290.1563626218419,,,projected
Indonesia,2030,BAS,Large,Low_eff,90.35,8.451690338067614,16.449704142011832,1.26,65.60978818576503,0.0428804815133276,760.1,1978.79,0.13965065846950367,276.3393264728692,0.101,76.77010000000001,276.3393264728692,,,projected
Indonesia,2030,BAS,Large,Mid_eff,90.35,8.451690338067614,33.13609467455622,2.53,82.4297520661157,0.0428804815133276,605.0,1918.8,0.13965065846950367,267.9616834712836,0.101,61.105000000000004,267.9616834712836,,,projected
Indonesia,2030,BAS,Medium,High_eff,90.35,8.191638327665535,50.42735042735041,3.74,100.0,0.03911435941530524,454.9,1432.61,0.13965065846950367,200.06492982999563,0.101,45.944900000000004,200.06492982999563,,,projected
Indonesia,2030,BAS,Medium,Low_eff,90.35,8.191638327665535,16.605616605616603,1.23,68.52967761373908,0.03911435941530524,663.8,1356.13,0.13965065846950367,189.38444747024803,0.101,67.0438,189.38444747024803,,,projected
Indonesia,2030,BAS,Medium,Mid_eff,90.35,8.191638327665535,32.967032967032964,2.44,90.72596729158356,0.03911435941530524,501.4,1252.39,0.13965065846950367,174.8970881606217,0.101,50.641400000000004,174.8970881606217,,,projected
Indonesia,2030,BAS,Small,High_eff,90.35,83.35667133426685,35.385169186465085,26.64,100.0,0.026242476354256233,305.2,645.71,0.13965065846950367,90.17382668034323,0.101,30.825200000000002,90.17382668034323,,,projected
Indonesia,2030,BAS,Small,Low_eff,90.35,83.35667133426685,51.55987520998321,38.82,58.85075202468183,0.026242476354256233,518.6,411.31,0.13965065846950367,57.439712335091556,0.101,52.378600000000006,57.439712335091556,,,projected
Indonesia,2030,BAS,Small,Mid_eff,90.35,83.35667133426685,13.054955603551718,9.83,86.33663366336634,0.026242476354256233,353.5,517.83,0.13965065846950367,72.31530047526309,0.101,35.703500000000005,72.31530047526309,,,projected
Indonesia,2031,BAS,Large,High_eff,90.56,8.52,50.352112676056336,3.89,100.0,0.0428804815133276,498.7,2088.12,0.13965065846950367,291.60733296334,0.101,50.368700000000004,291.60733296334,,,projected
Indonesia,2031,BAS,Large,Low_eff,90.56,8.52,16.549295774647888,1.27,65.60978818576503,0.0428804815133276,760.1,1988.69,0.13965065846950367,277.72186799171726,0.101,76.77010000000001,277.72186799171726,,,projected
Indonesia,2031,BAS,Large,Mid_eff,90.56,8.52,33.098591549295776,2.56,82.4297520661157,0.0428804815133276,605.0,1928.39,0.13965065846950367,269.30093328600617,0.101,61.105000000000004,269.30093328600617,,,projected
Indonesia,2031,BAS,Medium,High_eff,90.56,9.15,50.38251366120219,4.18,100.0,0.03911435941530524,454.9,1437.86,0.13965065846950367,200.79809578696054,0.101,45.944900000000004,200.79809578696054,,,projected
Indonesia,2031,BAS,Medium,Low_eff,90.56,9.15,16.612021857923498,1.38,68.52967761373908,0.03911435941530524,663.8,1362.91,0.13965065846950367,190.33127893467125,0.101,67.0438,190.33127893467125,,,projected
Indonesia,2031,BAS,Medium,Mid_eff,90.56,9.15,33.005464480874316,2.73,90.72596729158356,0.03911435941530524,501.4,1261.24,0.13965065846950367,176.1329964880768,0.101,50.641400000000004,176.1329964880768,,,projected
Indonesia,2031,BAS,Small,High_eff,90.56,82.33000000000001,35.53990040082594,26.5,100.0,0.026242476354256233,305.2,643.07,0.13965065846950367,89.80514894198373,0.101,30.825200000000002,89.80514894198373,,,projected
Indonesia,2031,BAS,Small,Low_eff,90.56,82.33000000000001,51.35430584234179,38.29,58.85075202468183,0.026242476354256233,518.6,413.37,0.13965065846950367,57.72739269153873,0.101,52.378600000000006,57.72739269153873,,,projected
Indonesia,2031,BAS,Small,Mid_eff,90.56,82.33000000000001,13.105793756832258,9.77,86.33663366336634,0.026242476354256233,353.5,517.76,0.13965065846950367,72.30552492917022,0.101,35.703500000000005,72.30552492917022,,,projected
Indonesia,2032,BAS,Large,High_eff,90.77,8.579142085791421,50.349650349650354,3.92,100.0,0.0428804815133276,498.7,2098.56,0.13965065846950367,293.0652858377616,0.101,50.368700000000004,293.0652858377616,,,projected
Indonesia,2032,BAS,Large,Low_eff,90.77,8.579142085791421,16.55011655011655,1.29,65.60978818576503,0.0428804815133276,760.1,1998.63,0.13965065846950367,279.10999553690414,0.101,76.77010000000001,279.10999553690414,,,projected
Indonesia,2032,BAS,Large,Mid_eff,90.77,8.579142085791421,33.1002331002331,2.58,82.4297520661157,0.0428804815133276,605.0,1938.03,0.13965065846950367,270.6471656336522,0.101,61.105000000000004,270.6471656336522,,,projected
Indonesia,2032,BAS,Medium,High_eff,90.77,10.10898910108989,50.445103857566764,4.63,100.0,0.03911435941530524,454.9,1443.18,0.13965065846950367,201.54103729001832,0.101,45.944900000000004,201.54103729001832,,,projected
Indonesia,2032,BAS,Medium,Low_eff,90.77,10.10898910108989,16.61721068249258,1.53,68.52967761373908,0.03911435941530524,663.8,1369.72,0.13965065846950367,191.28229991884857,0.101,67.0438,191.28229991884857,,,projected
Indonesia,2032,BAS,Medium,Mid_eff,90.77,10.10898910108989,32.93768545994066,3.03,90.72596729158356,0.03911435941530524,501.4,1270.09,0.13965065846950367,177.3689048155319,0.101,50.641400000000004,177.3689048155319,,,projected
Indonesia,2032,BAS,Small,High_eff,90.77,81.31186881311868,35.649286768322675,26.31,100.0,0.026242476354256233,305.2,640.55,0.13965065846950367,89.45322928264056,0.101,30.825200000000002,89.45322928264056,,,projected
Indonesia,2032,BAS,Small,Low_eff,90.77,81.31186881311868,51.20511559272012,37.8,58.85075202468183,0.026242476354256233,518.6,415.44,0.13965065846950367,58.016469554570605,0.101,52.378600000000006,58.016469554570605,,,projected
Indonesia,2032,BAS,Small,Mid_eff,90.77,81.31186881311868,13.145597638957208,9.7,86.33663366336634,0.026242476354256233,353.5,517.74,0.13965065846950367,72.30273191600084,0.101,35.703500000000005,72.30273191600084,,,projected
Indonesia,2033,BAS,Large,High_eff,90.99,8.61,50.40650406504065,3.94,100.0,0.0428804815133276,498.7,2109.05,0.13965065846950367,294.53022124510676,0.101,50.368700000000004,294.53022124510676,,,projected
Indonesia,2033,BAS,Large,Low_eff,90.99,8.61,16.492450638792103,1.29,65.60978818576503,0.0428804815133276,760.1,2008.62,0.13965065846950367,280.50510561501443,0.101,76.77010000000001,280.50510561501443,,,projected
Indonesia,2033,BAS,Large,Mid_eff,90.99,8.61,33.10104529616725,2.6,82.4297520661157,0.0428804815133276,605.0,1947.73,0.13965065846950367,272.0017770208064,0.101,61.105000000000004,272.0017770208064,,,projected
Indonesia,2033,BAS,Medium,High_eff,90.99,11.07,50.40650406504065,5.08,100.0,0.03911435941530524,454.9,1448.56,0.13965065846950367,202.29235783258423,0.101,45.944900000000004,202.29235783258423,,,projected
Indonesia,2033,BAS,Medium,Low_eff,90.99,11.07,16.621499548328817,1.67,68.52967761373908,0.03911435941530524,663.8,1376.57,0.13965065846950367,192.23890692936465,0.101,67.0438,192.23890692936465,,,projected
Indonesia,2033,BAS,Medium,Mid_eff,90.99,11.07,32.97199638663053,3.32,90.72596729158356,0.03911435941530524,501.4,1278.93,0.13965065846950367,178.60341663640233,0.101,50.641400000000004,178.60341663640233,,,projected
Indonesia,2033,BAS,Small,High_eff,90.99,80.32,35.719621513944226,26.1,100.0,0.026242476354256233,305.2,638.12,0.13965065846950367,89.11387818255969,0.101,30.825200000000002,89.11387818255969,,,projected
Indonesia,2033,BAS,Small,Low_eff,90.99,80.32,51.108067729083665,37.36,58.85075202468183,0.026242476354256233,518.6,417.51,0.13965065846950367,58.30554641760248,0.101,52.378600000000006,58.30554641760248,,,projected
Indonesia,2033,BAS,Small,Mid_eff,90.99,80.32,13.172310756972113,9.62,86.33663366336634,0.026242476354256233,353.5,517.77,0.13965065846950367,72.30692143575492,0.101,35.703500000000005,72.30692143575492,,,projected
Indonesia,2034,BAS,Large,High_eff,91.22,9.219999999999999,50.32537960954448,4.23,100.0,0.0428804815133276,498.7,2119.6,0.13965065846950367,296.00353569195994,0.101,50.368700000000004,296.00353569195994,,,projected
Indonesia,2034,BAS,Large,Low_eff,91.22,9.219999999999999,16.48590021691974,1.39,65.60978818576503,0.0428804815133276,760.1,2018.67,0.13965065846950367,281.908594732633,0.101,76.77010000000001,281.908594732633,,,projected
Indonesia,2034,BAS,Large,Mid_eff,91.22,9.219999999999999,33.1887201735358,2.79,82.4297520661157,0.0428804815133276,605.0,1957.46,0.13965065846950367,273.36057792771464,0.101,61.105000000000004,273.36057792771464,,,projected
Indonesia,2034,BAS,Medium,High_eff,91.22,12.48,50.40064102564102,5.74,100.0,0.03911435941530524,454.9,1454.0,0.13965065846950367,203.05205741465832,0.101,45.944900000000004,203.05205741465832,,,projected
Indonesia,2034,BAS,Medium,Low_eff,91.22,12.48,16.666666666666664,1.89,68.52967761373908,0.03911435941530524,663.8,1383.46,0.13965065846950367,193.20109996621954,0.101,67.0438,193.20109996621954,,,projected
Indonesia,2034,BAS,Medium,Mid_eff,91.22,12.48,32.93269230769231,3.75,90.72596729158356,0.03911435941530524,501.4,1287.77,0.13965065846950367,179.83792845727274,0.101,50.641400000000004,179.83792845727274,,,projected
Indonesia,2034,BAS,Small,High_eff,91.22,78.3,35.759897828863345,25.54,100.0,0.026242476354256233,305.2,635.8,0.13965065846950367,88.78988865491043,0.101,30.825200000000002,88.78988865491043,,,projected
