branch_path,variable,units,scale,per
Key\Optimized Trade\Cambodia_Philippines Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Philippines Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Philippines Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Philippines Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Philippines Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Philippines Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Philippines Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Philippines Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Philippines Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Philippines Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Corn,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Corn,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Corn,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Corn,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Timor Leste Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Timor Leste Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Timor Leste Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Timor Leste Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Corn,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Corn,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Timor Leste Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Timor Leste Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Timor Leste Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Timor Leste Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Timor Leste Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Vietnam Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Vietnam Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Vietnam Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Vietnam Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Vietnam Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Vietnam Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Vietnam Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Vietnam Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Vietnam Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Vietnam Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Corn,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Vietnam Corn,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Vietnam Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Vietnam Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Vietnam Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Vietnam Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Vietnam Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Vietnam Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Vietnam Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Vietnam Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Vietnam Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Vietnam Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Vietnam Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Vietnam Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Vietnam Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Vietnam Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Vietnam Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Vietnam Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Vietnam Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Laos Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Laos Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Laos Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Laos Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Laos Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Laos Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Laos Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Laos Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Laos Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Laos Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Corn,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Laos Corn,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Laos Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Laos Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Laos Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Laos Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Laos Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Laos Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Laos Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Laos Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Laos Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Laos Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Laos Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Laos Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Laos Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Laos Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Laos Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Laos Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Laos Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Malaysia Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Malaysia Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Malaysia Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Malaysia Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Malaysia Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Malaysia Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Malaysia Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Malaysia Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Malaysia Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Malaysia Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Corn,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Malaysia Corn,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Malaysia Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Malaysia Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Malaysia Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Malaysia Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Malaysia Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Malaysia Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Malaysia Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Malaysia Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Malaysia Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Malaysia Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Malaysia Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Malaysia Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Malaysia Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Malaysia Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Malaysia Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Malaysia Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Malaysia Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Myanmar Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Myanmar Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Myanmar Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Myanmar Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Myanmar Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Myanmar Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Myanmar Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Myanmar Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Myanmar Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Myanmar Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Corn,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Myanmar Corn,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Myanmar Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Myanmar Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Myanmar Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Myanmar Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Molasses,Activity Level,1 or 0,,
