ams,branch,variable,expression,unit,fuel,source,note,src_csv,domain,data_confidence,unit_audit
Cambodia,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Biogas,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Biogas,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Biogas,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Biogas,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Biogas,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Biogas,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Biogas,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Biogas,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Biogas,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Biogas,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Waste,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Waste,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Waste,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Waste,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Waste,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Waste,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Waste,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Waste,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Waste,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Waste,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Waste,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Additions,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Additions (BAS standardisation),bas_all_zero.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
