ams,branch,variable,expression,unit,fuel,source,note,src_csv,domain,data_confidence,unit_audit
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Diesel,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Diesel,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Diesel,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Diesel,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Diesel,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Diesel,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Diesel_IDEast,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Diesel_MYPE,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Diesel_MYSB,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Diesel_MYSR,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,"Add(2027, 38.6667, 2028, 38.6667, 2029, 38.6667, 2030, 38.6667, 2031, 38.6667, 2032, 38.6667, 2033, 37.5, 2034, 37.5, 2035, 37.5, 2036, 37.5)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,"Add(2027, 400, 2028, 400)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,"Add(2027, 1100, 2037, 478, 2038, 836, 2039, 140, 2042, 340, 2043, 2418, 2045, 1580, 2048, 4432, 2049, 3352)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,"Add(2025, 13.5714, 2026, 13.5714, 2027, 13.5714, 2028, 13.5714, 2029, 13.5714, 2030, 13.5714)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,"Add(2026, 700, 2027, 23, 2029, 700, 2030, 700)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,"Add(2025, 1950, 2026, 2100, 2027, 1710, 2028, 6050, 2029, 9050, 2030, 8644, 2035, 3000)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDEast,Capacity Additions,"Add(2026, 13.27, 2027, 75.1, 2028, 14.06, 2029, 38.48, 2030, 15.92)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDJW,Capacity Additions,"Add(2026, 421.55, 2027, 2385.96, 2028, 446.84, 2029, 1222.49, 2030, 505.86)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Capacity Additions,"Add(2026, 2.53, 2027, 14.31, 2028, 2.68, 2029, 7.33, 2030, 3.03)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Capacity Additions,"Add(2026, 62.66, 2027, 354.63, 2028, 66.42, 2029, 181.7, 2030, 75.19)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Capacity Additions,"Add(2026, 228.6, 2029, 412.3, 2030, 987.6, 2031, 582.4, 2032, 580.7, 2033, 1164.6, 2034, 193.367, 2035, 193.367, 2036, 193.367, 2038, 79.6, 2039, 586.7, 2040, 1160.5)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Capacity Additions,"Add(2026, 25.7, 2029, 46.5, 2030, 110.6, 2031, 65.3, 2032, 65.1, 2033, 130.4, 2034, 21.7, 2035, 21.7, 2036, 21.7, 2038, 9.4, 2039, 65.2, 2040, 129.8)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Capacity Additions,"Add(2026, 21.8, 2029, 38.2, 2030, 90.8, 2031, 54.3, 2032, 52.2, 2033, 108, 2034, 17.2667, 2035, 17.2667, 2036, 17.2667, 2038, 8.1, 2039, 52.7, 2040, 105.1)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDEast,Capacity Additions,"Add(2025, 32.77, 2026, 87.68, 2027, 65.63, 2028, 18.16, 2029, 2.66, 2030, 10.63, 2031, 7.97, 2032, 8.24, 2033, 7.97, 2034, 13.29)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDJW,Capacity Additions,"Add(2025, 37.74, 2026, 100.98, 2027, 75.58, 2028, 20.91, 2029, 3.06, 2030, 12.24, 2031, 9.18, 2032, 9.49, 2033, 9.18, 2034, 15.3)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDKA,Capacity Additions,"Add(2025, 70.37, 2026, 188.29, 2027, 140.93, 2028, 38.99, 2029, 5.71, 2030, 22.82, 2031, 17.12, 2032, 17.69, 2033, 17.12, 2034, 28.53)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDSA,Capacity Additions,"Add(2025, 229.12, 2026, 613.06, 2027, 458.86, 2028, 126.95, 2029, 18.58, 2030, 74.31, 2031, 55.73, 2032, 57.59, 2033, 55.73, 2034, 92.89)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,0,MW,,ats_cap_add.csv,Zero-clamp on Capacity Additions (BAS standardisation),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDEast,Capacity Additions,"Add(2026, 5.45, 2027, 10.91, 2028, 19.09, 2029, 49.08)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDJW,Capacity Additions,"Add(2026, 61.58, 2027, 123.16, 2028, 215.54, 2029, 554.24)",MW,,ats_cap_add.csv,Step-add trajectory on Capacity Additions (per-year MW deltas),ats_cap_add.csv,power_capacity_additions,High,passthrough — input unit preserved (no conversion)
