[run] Active area:     'aeo9_v0.38_yy'
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Diesel . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Direct Air Capture . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Fuel Oil . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle . 'Capacity Additions' = Add(2027, 1100, 2037, 478, 2038, 836, 2039, 140, 2042, 34...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Engine . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Steam . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Turbine . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal Flash . 'Capacity Additions' = Add(2025, 120, 2026, 60, 2027, 127, 2030, 40, 2032, 40, 2...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal ORC . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Large Hydro . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries . 'Capacity Additions' = Add(2025, 1040, 2034, 1678, 2037, 3000, 2038, 3250, 2039,...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear LWR . 'Capacity Additions' = Add(2032, 1080, 2033, 360, 2034, 360, 2035, 360, 2036, 14...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SFR . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SMR . 'Capacity Additions' = Add(2032, 120, 2033, 40, 2034, 40, 2035, 40, 2036, 16, 20...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Pumped Hydro . 'Capacity Additions' = Add(2027, 500, 2030, 600, 2031, 300, 2048, 200)
     [OK]  Transformation\Centralized Electricity Generation\Processes\Small Hydro . 'Capacity Additions' = Add(2025, 122.1, 2031, 50, 2033, 165, 2034, 550, 2036, 55...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar CSP . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar Floating . 'Capacity Additions' = Add(2026, 90, 2031, 800, 2033, 800, 2034, 617, 2036, 783,...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar PV . 'Capacity Additions' = Add(2025, 2247, 2026, 1042, 2028, 300, 2029, 600, 2030, 1...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Tidal . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Unmet Load . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Waste . 'Capacity Additions' = Add(2025, 12, 2027, 18, 2030, 16)
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wave . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Offshore . 'Capacity Additions' = Add(2028, 2000, 2036, 100, 2037, 400, 2039, 800, 2040, 20...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Onshore . 'Capacity Additions' = Add(2025, 903.2, 2026, 1232, 2027, 339, 2028, 536, 2029, ...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biogas . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Gasification . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Other . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\CAES . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Subcritical . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Diesel . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Direct Air Capture . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Fuel Oil . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Engine . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Steam . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Turbine . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal Flash . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal ORC . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Large Hydro . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear LWR . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SFR . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SMR . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Pumped Hydro . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Small Hydro . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar CSP . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar Floating . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar PV . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Tidal . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Unmet Load . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Waste . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wave . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Offshore . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Onshore . 'Capacity Retirement' = 0
  [region='Singapore'] 107 rows
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Fuel Oil . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Steam . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear LWR . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SMR . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SFR . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal ORC . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar CSP . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar Floating . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Tidal . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wave . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Offshore . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Gasification . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Waste . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Pumped Hydro . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\CAES . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Direct Air Capture . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biogas . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Gasification . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Other . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\CAES . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Subcritical . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Diesel . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Direct Air Capture . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Fuel Oil . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle . 'Capacity Additions' = Add(2025, 13.5714, 2026, 13.5714, 2027, 13.5714, 2028, 13...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Engine . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Steam . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Turbine . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal Flash . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal ORC . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Large Hydro . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear LWR . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SFR . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SMR . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Pumped Hydro . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Small Hydro . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar CSP . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar Floating . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar PV . 'Capacity Additions' = Add(2026, 200, 2027, 200, 2028, 200, 2029, 200, 2030, 200)
     [OK]  Transformation\Centralized Electricity Generation\Processes\Tidal . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Unmet Load . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Waste . 'Capacity Additions' = Add(2026, 0.122, 2027, 0.122, 2028, 0.122, 2029, 0.122, 2...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wave . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Offshore . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Onshore . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biogas . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Gasification . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Other . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\CAES . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Subcritical . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Diesel . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Direct Air Capture . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Fuel Oil . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Engine . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Steam . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Turbine . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal Flash . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal ORC . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Large Hydro . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear LWR . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SFR . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SMR . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Pumped Hydro . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Small Hydro . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar CSP . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar Floating . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar PV . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Tidal . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Unmet Load . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Waste . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wave . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Offshore . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Onshore . 'Capacity Retirement' = 0
  [region='Thailand'] 107 rows
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Fuel Oil . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Steam . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear LWR . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SMR . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SFR . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal ORC . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar CSP . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar Floating . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Tidal . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wave . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Offshore . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Gasification . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Waste . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Pumped Hydro . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\CAES . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Direct Air Capture . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biogas . 'Capacity Additions' = Add(2031, 223, 2032, 223, 2033, 223, 2034, 223, 2035, 223...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Gasification . 'Capacity Additions' = Add(2030, 296.5, 2031, 827, 2032, 827, 2033, 827, 2034, 8...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Other . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\CAES . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Subcritical . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical . 'Capacity Additions' = Add(2026, 12, 2027, 12, 2028, 12, 2029, 12, 2030, 12)
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Diesel . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Direct Air Capture . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Fuel Oil . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle . 'Capacity Additions' = Add(2026, 700, 2027, 23, 2029, 700, 2030, 700)
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Engine . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Steam . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Turbine . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal Flash . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal ORC . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Large Hydro . 'Capacity Additions' = Add(2025, 6, 2026, 704.25, 2027, 3.5, 2028, 706, 2030, 3....
     [OK]  Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear LWR . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SFR . 'Capacity Additions' = 0
