Country,Year,Scenario,Size_group,Efficiency_level,efficiency_pct,useful_energy_intensity_toe,demand_cost_usd_per_hh,kwh_unit,om_electricity_usd,tariff_usd_per_kwh
Thailand,2043,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,294.8500212530019,760.1,91.9721,0.121
Thailand,2043,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,285.91098260436894,605.0,73.205,0.121
Thailand,2043,BAS,Medium,High_eff,70.93217661806457,0.0192862979294207,212.1740384258863,316.2170620068642,38.26226450283057,0.121
Thailand,2043,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,202.0703132856177,663.8,80.31979999999999,0.121
Thailand,2043,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,188.3663941700053,501.4,60.6694,0.121
Thailand,2043,BAS,Small,High_eff,70.93217661806457,0.0129394990724537,86.46051567163911,212.1553029775664,25.67079166028553,0.121
Thailand,2043,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,61.28708797592638,518.6,62.7506,0.121
Thailand,2043,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,72.72726991774812,353.5,42.7735,0.121
Thailand,2044,BAS,Large,High_eff,72.37977205924956,0.0211432771541045,311.1416670700541,339.7307097084342,41.10741587472054,0.121
Thailand,2044,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,296.3247322064399,760.1,91.9721,0.121
Thailand,2044,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,287.3410053470967,605.0,73.205,0.121
Thailand,2044,BAS,Medium,High_eff,72.37977205924958,0.0192862979294207,213.23538343025456,309.8927207667269,37.49701921277395,0.121
Thailand,2044,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,203.08138405293693,663.8,80.31979999999999,0.121
Thailand,2044,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,189.30763960808977,501.4,60.6694,0.121
Thailand,2044,BAS,Small,High_eff,72.37977205924958,0.0129394990724537,86.26360824319711,207.91219691801504,25.157375827079814,0.121
Thailand,2044,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,61.59431942455929,518.6,62.7506,0.121
Thailand,2044,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,72.80547428649105,353.5,42.7735,0.121
Thailand,2045,BAS,Large,High_eff,73.85691026454036,0.0211432771541045,312.69737540540444,332.9360955142655,40.28526755722613,0.121
Thailand,2045,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,297.8064256928013,760.1,91.9721,0.121
Thailand,2045,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,288.7780106227479,605.0,73.205,0.121
Thailand,2045,BAS,Medium,High_eff,73.85691026454037,0.0192862979294207,214.30091795437684,303.6948663513924,36.74707882851848,0.121
Thailand,2045,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,204.09664434001024,663.8,80.31979999999999,0.121
Thailand,2045,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,190.254471072513,501.4,60.6694,0.121
Thailand,2045,BAS,Small,High_eff,73.85691026454037,0.0129394990724537,86.07787286743267,203.75395297965477,24.654228310538223,0.121
Thailand,2045,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,61.90155087319219,518.6,62.7506,0.121
Thailand,2045,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,72.88926468157275,353.5,42.7735,0.121
Thailand,2046,BAS,Large,High_eff,75.36419414749018,0.0211432771541045,314.2600662736782,326.2773736039801,39.4795622060816,0.121
Thailand,2046,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,299.2951017120862,760.1,91.9721,0.121
Thailand,2046,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,290.2219984313225,605.0,73.205,0.121
Thailand,2046,BAS,Medium,High_eff,75.3641941474902,0.0192862979294207,215.372038504838,297.62096902436446,36.0121372519481,0.121
Thailand,2046,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,205.1160941468376,663.8,80.31979999999999,0.121
Thailand,2046,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,191.2054920566904,501.4,60.6694,0.121
Thailand,2046,BAS,Small,High_eff,75.36419414749018,0.0129394990724537,85.90330954434579,199.67887392006165,24.161143744327457,0.121
Thailand,2046,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,62.2115753349945,518.6,62.7506,0.121
Thailand,2046,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,72.97864110299324,353.5,42.7735,0.121
Thailand,2047,BAS,Large,High_eff,76.9022389260104,0.0211432771541045,315.8311361814601,319.75182613190054,38.689970961959965,0.121
Thailand,2047,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,300.7921567708792,760.1,91.9721,0.121
Thailand,2047,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,291.6729687728207,605.0,73.205,0.121
Thailand,2047,BAS,Medium,High_eff,76.9022389260104,0.0192862979294207,216.44874508163784,291.6685496438772,35.291894506909145,0.121
Thailand,2047,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,206.14252648658848,663.8,80.31979999999999,0.121
Thailand,2047,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,192.16209906720644,501.4,60.6694,0.121
Thailand,2047,BAS,Small,High_eff,76.9022389260104,0.0129394990724537,85.74131478052117,195.6852964416604,23.677920869440907,0.121
Thailand,2047,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,62.52299630338148,518.6,62.7506,0.121
Thailand,2047,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,73.0736035507525,353.5,42.7735,0.121
Thailand,2048,BAS,Large,High_eff,78.47167237347998,0.0211432771541045,317.4105851287502,313.3567896092626,37.916171542720775,0.121
Thailand,2048,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,302.29619436259577,760.1,91.9721,0.121
Thailand,2048,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,293.1309216472423,605.0,73.205,0.121
Thailand,2048,BAS,Medium,High_eff,78.47167237347999,0.0192862979294207,217.5310376847765,285.8351786509997,34.58605661677096,0.121
Thailand,2048,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,207.1731483460934,663.8,80.31979999999999,0.121
Thailand,2048,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,193.12289559747663,501.4,60.6694,0.121
Thailand,2048,BAS,Small,High_eff,78.47167237347999,0.0129394990724537,85.58909556278941,191.77159051282723,23.20436245205209,0.121
Thailand,2048,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,62.83581377835318,518.6,62.7506,0.121
Thailand,2048,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,73.17554853143523,353.5,42.7735,0.121
Thailand,2049,BAS,Large,High_eff,80.07313507497958,0.0211432771541045,318.9984131155485,307.0896538170773,37.15784811186635,0.121
Thailand,2049,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,303.80721448723585,760.1,91.9721,0.121
Thailand,2049,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,294.5958570545874,605.0,73.205,0.121
Thailand,2049,BAS,Medium,High_eff,80.07313507497959,0.0192862979294207,218.6189163142539,280.11847507797967,33.89433548443554,0.121
Thailand,2049,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,208.2093562319371,663.8,80.31979999999999,0.121
Thailand,2049,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,194.0878816475009,501.4,60.6694,0.121
Thailand,2049,BAS,Small,High_eff,80.07313507497958,0.0129394990724537,85.4480483977352,187.93615870257068,22.74027520301105,0.121
Thailand,2049,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,63.15002775990956,518.6,62.7506,0.121
Thailand,2049,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,73.28307953845675,353.5,42.7735,0.121
Thailand,2050,BAS,Large,High_eff,81.70728068875468,0.0211432771541045,320.59322363527014,300.94786074073573,36.41469114962902,0.121
Thailand,2050,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,305.32661365138404,760.1,91.9721,0.121
Thailand,2050,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,296.0691715014407,605.0,73.205,0.121
Thailand,2050,BAS,Medium,High_eff,81.7072806887547,0.0192862979294207,219.7123809700701,274.51610557642005,33.21644877474682,0.121
Thailand,2050,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,209.24975363753487,663.8,80.31979999999999,0.121
Thailand,2050,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,195.05845372386395,501.4,60.6694,0.121
Thailand,2050,BAS,Small,High_eff,81.70728068875466,0.0129394990724537,85.31817328535858,184.17743552851925,22.28546969895083,0.121
Thailand,2050,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,63.46563824805064,518.6,62.7506,0.121
Thailand,2050,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,73.39619657181704,353.5,42.7735,0.121
Thailand,2051,BAS,Large,High_eff,83.37477621301497,0.0211432771541045,322.19641319450005,294.92890352592104,35.686397326636445,0.121
Thailand,2051,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,306.8529953484557,760.1,91.9721,0.121
Thailand,2051,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,297.5494684812174,605.0,73.205,0.121
Thailand,2051,BAS,Medium,High_eff,83.37477621301498,0.0192862979294207,220.8114316522252,269.0257834648917,32.55211979925189,0.121
Thailand,2051,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,210.29573706947147,663.8,80.31979999999999,0.121
Thailand,2051,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,196.03321531998108,501.4,60.6694,0.121
Thailand,2051,BAS,Small,High_eff,83.37477621301498,0.0129394990724537,85.1980737190748,180.4938868179489,21.83976030497181,0.121
Thailand,2051,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,63.78264524277641,518.6,62.7506,0.121
Thailand,2051,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,73.51489963151612,353.5,42.7735,0.121
Thailand,2052,BAS,Large,High_eff,85.07630225817854,0.0211432771541045,323.80658528665344,289.0303254554026,34.97266938010371,0.121
Thailand,2052,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,308.3877560850356,760.1,91.9721,0.121
Thailand,2052,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,299.03814450050226,605.0,73.205,0.121
Thailand,2052,BAS,Medium,High_eff,85.07630225817857,0.0192862979294207,221.91467185413416,263.6452677955938,31.901077403266846,0.121
Thailand,2052,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,211.34730652774687,663.8,80.31979999999999,0.121
Thailand,2052,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,197.013562942437,501.4,60.6694,0.121
Thailand,2052,BAS,Small,High_eff,85.07630225817856,0.0129394990724537,85.08914620546858,176.88400908158985,21.40296509887237,0.121
Thailand,2052,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,64.10104874408688,518.6,62.7506,0.121
Thailand,2052,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,73.63918871755398,353.5,42.7735,0.121
Thailand,2053,BAS,Large,High_eff,86.812553324672,0.0211432771541045,325.4265329248997,283.24971894629454,34.27321599250164,0.121
Thailand,2053,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,309.9294993545389,760.1,91.9721,0.121
Thailand,2053,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,300.532406546126,605.0,73.205,0.121
Thailand,2053,BAS,Medium,High_eff,86.81255332467201,0.0192862979294207,223.0248945889668,258.3723624396819,31.26305585520151,0.121
Thailand,2053,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,212.404462012361,663.8,80.31979999999999,0.121
Thailand,2053,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,197.9994965912317,501.4,60.6694,0.121
Thailand,2053,BAS,Small,High_eff,86.812553324672,0.0129394990724537,84.98999423795524,173.34632889995808,20.974905796894927,0.121
Thailand,2053,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,64.42224525856673,518.6,62.7506,0.121
Thailand,2053,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,73.76906382993062,353.5,42.7735,0.121
Thailand,2054,BAS,Large,High_eff,88.58423808639999,0.0211432771541045,327.05346309606944,277.58472456736865,33.587751672651606,0.121
Thailand,2054,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,311.4796216635504,760.1,91.9721,0.121
Thailand,2054,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,302.03504763125784,605.0,73.205,0.121
Thailand,2054,BAS,Medium,High_eff,88.58423808639999,0.0192862979294207,224.13930684355336,253.2049151908883,30.637794738097483,0.121
Thailand,2054,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,213.4658070167292,663.8,80.31979999999999,0.121
Thailand,2054,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,198.98961975978048,501.4,60.6694,0.121
Thailand,2054,BAS,Small,High_eff,88.58423808639999,0.0129394990724537,84.90061781653476,169.8794023219589,20.55540768095703,0.121
Thailand,2054,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,64.7434417730466,518.6,62.7506,0.121
Thailand,2054,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,73.90452496864604,353.5,42.7735,0.121
Thailand,2055,BAS,Large,High_eff,90.39207967999998,0.0211432771541045,328.6887723067473,272.0330300760213,32.915996639198575,0.121
Thailand,2055,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,313.0367265054854,760.1,91.9721,0.121
Thailand,2055,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,303.54606775589787,605.0,73.205,0.121
Thailand,2055,BAS,Medium,High_eff,90.39207968,0.0192862979294207,225.2607016310635,248.1408168870705,30.025038843335533,0.121
Thailand,2055,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,214.5341345540209,663.8,80.31979999999999,0.121
Thailand,2055,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,199.98393244808327,501.4,60.6694,0.121
Thailand,2055,BAS,Small,High_eff,90.39207967999998,0.0129394990724537,84.82101694120713,166.48181427551975,20.14429952733789,0.121
Thailand,2055,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,65.06743130069584,518.6,62.7506,0.121
Thailand,2055,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,74.04417562711555,353.5,42.7735,0.121
Thailand,2056,BAS,Large,High_eff,92.236816,0.0211432771541045,330.33106405034863,266.59236947450086,32.2576767064146,0.121
Thailand,2056,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,314.6022103869285,760.1,91.9721,0.121
Thailand,2056,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,305.0626739068766,605.0,73.205,0.121
Thailand,2056,BAS,Medium,High_eff,92.236816,0.0192862979294207,226.3862859383277,243.1780005493291,29.424538066468823,0.121
Thailand,2056,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,215.60665161106672,663.8,80.31979999999999,0.121
Thailand,2056,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,200.98383116272493,501.4,60.6694,0.121
Thailand,2056,BAS,Small,High_eff,92.236816,0.0129394990724537,84.75119161197239,163.1521779900093,19.74141353679113,0.121
Thailand,2056,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,65.39281733492979,518.6,62.7506,0.121
Thailand,2056,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,74.19080881850851,353.5,42.7735,0.121
Thailand,2057,BAS,Large,High_eff,94.1192,0.0211432771541045,331.98313134004286,261.2605220850108,31.612523172286306,0.121
Thailand,2057,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,316.1746768012951,760.1,91.9721,0.121
Thailand,2057,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,306.5890556039484,605.0,73.205,0.121
Thailand,2057,BAS,Medium,High_eff,94.1192,0.0192862979294207,227.5188527785154,238.31444053834247,28.836047305139445,0.121
Thailand,2057,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,216.68475469445127,663.8,80.31979999999999,0.121
Thailand,2057,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,201.98931590370543,501.4,60.6694,0.121
Thailand,2057,BAS,Small,High_eff,94.1192,0.0129394990724537,84.69114182883051,159.88913443020914,19.346585266055307,0.121
Thailand,2057,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,65.71959987574843,518.6,62.7506,0.121
Thailand,2057,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,74.34163152965559,353.5,42.7735,0.121
Thailand,2058,BAS,Large,High_eff,96.04,0.0211432771541045,333.6435776692453,256.0353116433106,30.98027270884058,0.121
Thailand,2058,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,317.75552225516986,760.1,91.9721,0.121
Thailand,2058,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,308.1210233273588,605.0,73.205,0.121
Thailand,2058,BAS,Medium,High_eff,96.04,0.0192862979294207,228.65560913845712,233.54815172757569,28.259326359036656,0.121
Thailand,2058,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,217.76844380417464,663.8,80.31979999999999,0.121
Thailand,2058,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,202.9989901644399,501.4,60.6694,0.121
Thailand,2058,BAS,Small,High_eff,96.04,0.0129394990724537,84.64086759178149,156.69135174160496,18.9596535607342,0.121
Thailand,2058,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,66.04917542973645,518.6,62.7506,0.121
Thailand,2058,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,74.49804026714143,353.5,42.7735,0.121
Thailand,2059,BAS,Large,High_eff,98.0,0.0211432771541045,335.3110065313712,250.9146054104444,30.36066725466377,0.121
Thailand,2059,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,319.3447467485528,760.1,91.9721,0.121
Thailand,2059,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,309.6627665968621,605.0,73.205,0.121
Thailand,2059,BAS,Medium,High_eff,98.0,0.0192862979294207,229.7993480313224,228.87718869302415,27.694139831855924,0.121
Thailand,2059,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,218.85632243365208,663.8,80.31979999999999,0.121
Thailand,2059,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,204.0142504515132,501.4,60.6694,0.121
Thailand,2059,BAS,Small,High_eff,98.0,0.0129394990724537,84.59897239424062,153.55752470677288,18.58046048951952,0.121
Thailand,2059,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,66.37875098372449,518.6,62.7506,0.121
Thailand,2059,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,74.65863852438136,353.5,42.7735,0.121
Thailand,2060,BAS,Large,High_eff,100.0,0.0211432771541045,336.9882109395899,245.89631330223548,29.75345390957049,0.121
Thailand,2060,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,320.9409537748593,760.1,91.9721,0.121
Thailand,2060,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,311.2100958927042,605.0,73.205,0.121
Thailand,2060,BAS,Medium,High_eff,100.0,0.0192862979294207,230.9486729505264,224.29964491916368,27.14025703521881,0.121
Thailand,2060,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,219.95118359605297,663.8,80.31979999999999,0.121
Thailand,2060,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,205.0337002583406,501.4,60.6694,0.121
Thailand,2060,BAS,Small,High_eff,100.0,0.0129394990724537,84.56685274279263,150.4863742126374,18.208851279729124,0.121
Thailand,2060,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,66.7111195508819,518.6,62.7506,0.121
Thailand,2060,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,74.82482280796006,353.5,42.7735,0.121
Viet Nam,2014,BAS,Large,High_eff,49.3074620618078,0.0211432771541045,280.4464523384573,498.7,43.28716,0.0868
Viet Nam,2014,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,266.85844326937456,760.1,65.97668,0.0868
Viet Nam,2014,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,258.61905441967383,605.0,52.514,0.0868
Viet Nam,2014,BAS,Medium,High_eff,49.30746206180781,0.0192862979294207,195.18972534282528,454.9,39.48532,0.0868
Viet Nam,2014,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,182.886502331662,663.8,57.61784,0.0868
Viet Nam,2014,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,166.19824864455632,501.4,43.52152,0.0868
Viet Nam,2014,BAS,Small,High_eff,49.3074620618078,0.0129394990724537,93.17491933085286,305.2,26.49136,0.0868
Viet Nam,2014,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,55.469241544086856,518.6,45.014480000000006,0.0868
Viet Nam,2014,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,72.60437733829495,353.5,30.6838,0.0868
Viet Nam,2015,BAS,Large,High_eff,49.3074620618078,0.0211432771541045,280.4464523384573,498.7,43.28716,0.0868
Viet Nam,2015,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,266.85844326937456,760.1,65.97668,0.0868
Viet Nam,2015,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,258.61905441967383,605.0,52.514,0.0868
Viet Nam,2015,BAS,Medium,High_eff,49.30746206180781,0.0192862979294207,195.18972534282528,454.9,39.48532,0.0868
Viet Nam,2015,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,182.886502331662,663.8,57.61784,0.0868
Viet Nam,2015,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,166.19824864455632,501.4,43.52152,0.0868
Viet Nam,2015,BAS,Small,High_eff,49.3074620618078,0.0129394990724537,93.17491933085286,305.2,26.49136,0.0868
Viet Nam,2015,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,55.469241544086856,518.6,45.014480000000006,0.0868
Viet Nam,2015,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,72.60437733829495,353.5,30.6838,0.0868
Viet Nam,2016,BAS,Large,High_eff,49.3074620618078,0.0211432771541045,280.4464523384573,498.7,43.28716,0.0868
Viet Nam,2016,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,266.85844326937456,760.1,65.97668,0.0868
Viet Nam,2016,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,258.61905441967383,605.0,52.514,0.0868
Viet Nam,2016,BAS,Medium,High_eff,49.30746206180781,0.0192862979294207,195.18972534282528,454.9,39.48532,0.0868
Viet Nam,2016,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,182.886502331662,663.8,57.61784,0.0868
Viet Nam,2016,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,166.19824864455632,501.4,43.52152,0.0868
Viet Nam,2016,BAS,Small,High_eff,49.3074620618078,0.0129394990724537,93.17491933085286,305.2,26.49136,0.0868
Viet Nam,2016,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,55.469241544086856,518.6,45.014480000000006,0.0868
Viet Nam,2016,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,72.60437733829495,353.5,30.6838,0.0868
Viet Nam,2017,BAS,Large,High_eff,49.3074620618078,0.0211432771541045,280.4464523384573,498.7,43.28716,0.0868
Viet Nam,2017,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,266.85844326937456,760.1,65.97668,0.0868
Viet Nam,2017,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,258.61905441967383,605.0,52.514,0.0868
Viet Nam,2017,BAS,Medium,High_eff,49.30746206180781,0.0192862979294207,195.18972534282528,454.9,39.48532,0.0868
Viet Nam,2017,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,182.886502331662,663.8,57.61784,0.0868
Viet Nam,2017,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,166.19824864455632,501.4,43.52152,0.0868
Viet Nam,2017,BAS,Small,High_eff,49.3074620618078,0.0129394990724537,93.17491933085286,305.2,26.49136,0.0868
Viet Nam,2017,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,55.469241544086856,518.6,45.014480000000006,0.0868
Viet Nam,2017,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,72.60437733829495,353.5,30.6838,0.0868
Viet Nam,2018,BAS,Large,High_eff,49.3074620618078,0.0211432771541045,280.4464523384573,498.7,43.28716,0.0868
Viet Nam,2018,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,266.85844326937456,760.1,65.97668,0.0868
Viet Nam,2018,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,258.61905441967383,605.0,52.514,0.0868
Viet Nam,2018,BAS,Medium,High_eff,49.30746206180781,0.0192862979294207,195.18972534282528,454.9,39.48532,0.0868
Viet Nam,2018,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,182.886502331662,663.8,57.61784,0.0868
Viet Nam,2018,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,166.19824864455632,501.4,43.52152,0.0868
Viet Nam,2018,BAS,Small,High_eff,49.3074620618078,0.0129394990724537,93.17491933085286,305.2,26.49136,0.0868
Viet Nam,2018,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,55.469241544086856,518.6,45.014480000000006,0.0868
Viet Nam,2018,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,72.60437733829495,353.5,30.6838,0.0868
Viet Nam,2019,BAS,Large,High_eff,49.3074620618078,0.0211432771541045,280.4464523384573,498.7,43.28716,0.0868
Viet Nam,2019,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,266.85844326937456,760.1,65.97668,0.0868
Viet Nam,2019,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,258.61905441967383,605.0,52.514,0.0868
Viet Nam,2019,BAS,Medium,High_eff,49.30746206180781,0.0192862979294207,195.18972534282528,454.9,39.48532,0.0868
Viet Nam,2019,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,182.886502331662,663.8,57.61784,0.0868
Viet Nam,2019,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,166.19824864455632,501.4,43.52152,0.0868
Viet Nam,2019,BAS,Small,High_eff,49.3074620618078,0.0129394990724537,93.17491933085286,305.2,26.49136,0.0868
Viet Nam,2019,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,55.469241544086856,518.6,45.014480000000006,0.0868
Viet Nam,2019,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,72.60437733829495,353.5,30.6838,0.0868
Viet Nam,2020,BAS,Large,High_eff,49.3074620618078,0.0211432771541045,280.4464523384573,498.7,43.28716,0.0868
Viet Nam,2020,BAS,Large,Low_eff,32.350521418528544,0.0211432771541045,266.85844326937456,760.1,65.97668,0.0868
Viet Nam,2020,BAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,258.61905441967383,605.0,52.514,0.0868
Viet Nam,2020,BAS,Medium,High_eff,49.30746206180781,0.0192862979294207,195.18972534282528,454.9,39.48532,0.0868
Viet Nam,2020,BAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,182.886502331662,663.8,57.61784,0.0868
Viet Nam,2020,BAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,166.19824864455632,501.4,43.52152,0.0868
Viet Nam,2020,BAS,Small,High_eff,49.3074620618078,0.0129394990724537,93.17491933085286,305.2,26.49136,0.0868
Viet Nam,2020,BAS,Small,Low_eff,29.01781222765858,0.0129394990724537,55.469241544086856,518.6,45.014480000000006,0.0868
Viet Nam,2020,BAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,72.60437733829495,353.5,30.6838,0.0868
Viet Nam,2021,BAS,Large,High_eff,49.3074620618078,0.0211432771541045,280.4464523384573,498.7,43.28716,0.0868
