Country,Year,Scenario,Size_group,Efficiency_level,efficiency_pct,useful_energy_intensity_toe,demand_cost_usd_per_unit,kwh_unit,om_electricity_usd,tariff_usd_per_kwh
Malaysia,2042,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,43.87342384928214,955.2,58.2672,0.061
Malaysia,2043,BAS,Large,High_eff,91.8316468354365,0.13453555733087,155.79934777639184,1703.8227949476825,103.93319049180865,0.061
Malaysia,2043,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,148.38062659390332,3522.6,214.8786,0.061
Malaysia,2043,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,152.0899871851476,2578.2,157.2702,0.061
Malaysia,2043,BAS,Medium,High_eff,91.83164683543647,0.08200413710638,87.38955811653139,1038.5397054419134,63.35092203195671,0.061
Malaysia,2043,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,72.37347096053787,2225.1,135.7311,0.061
Malaysia,2043,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,68.51399912128672,1514.6,92.3906,0.061
Malaysia,2043,BAS,Small,High_eff,91.83164683543647,0.0564635207631999,62.9859353103889,715.0810957934555,43.61994684340078,0.061
Malaysia,2043,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,42.47900200829266,1213.9,74.0479,0.061
Malaysia,2043,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,44.052068640298586,955.2,58.2672,0.061
Malaysia,2044,BAS,Large,High_eff,92.2931123974236,0.13453555733087,156.57843755943583,1695.303680972944,103.41352453934958,0.061
Malaysia,2044,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,149.12249871215218,3522.6,214.8786,0.061
Malaysia,2044,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,152.850468135794,2578.2,157.2702,0.061
Malaysia,2044,BAS,Medium,High_eff,92.2931123974236,0.08200413710638,87.45158755785654,1033.3470069147038,63.03416742179693,0.061
Malaysia,2044,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,72.73572289787677,2225.1,135.7311,0.061
Malaysia,2044,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,68.95316756586881,1514.6,92.3906,0.061
Malaysia,2044,BAS,Small,High_eff,92.2931123974236,0.0564635207631999,62.78744109814841,711.5056903144881,43.40184710918378,0.061
Malaysia,2044,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,42.69114269762469,1213.9,74.0479,0.061
Malaysia,2044,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,44.23319460896805,955.2,58.2672,0.061
Malaysia,2045,BAS,Large,High_eff,92.7568968818328,0.13453555733087,157.36124910895927,1686.8271625680793,102.89645691665284,0.061
Malaysia,2045,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,149.86809259688053,3522.6,214.8786,0.061
Malaysia,2045,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,153.61467085291991,2578.2,157.2702,0.061
Malaysia,2045,BAS,Medium,High_eff,92.75689688183276,0.08200413710638,87.52106053214072,1028.1802718801302,62.71899658468794,0.061
Malaysia,2045,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,73.09921542404219,2225.1,135.7311,0.061
Malaysia,2045,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,69.39233601045092,1514.6,92.3906,0.061
Malaysia,2045,BAS,Small,High_eff,92.75689688183276,0.0564635207631999,62.59887159651994,707.9481618629158,43.18483787363786,0.061
Malaysia,2045,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,42.90452397578322,1213.9,74.0479,0.061
Malaysia,2045,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,44.415561166464,955.2,58.2672,0.061
Malaysia,2046,BAS,Large,High_eff,93.22301194154048,0.13453555733087,158.14778242496223,1678.393026755239,102.38197463206956,0.061
Malaysia,2046,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,150.6174082480884,3522.6,214.8786,0.061
Malaysia,2046,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,154.38259533652533,2578.2,157.2702,0.061
Malaysia,2046,BAS,Medium,High_eff,93.22301194154048,0.08200413710638,87.59797703938392,1023.0393705207296,62.4054016017645,0.061
Malaysia,2046,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,73.4651891278606,2225.1,135.7311,0.061
Malaysia,2046,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,69.83274504385952,1514.6,92.3906,0.061
Malaysia,2046,BAS,Small,High_eff,93.22301194154048,0.0564635207631999,62.42022680550349,704.4084210536012,42.96891368426967,0.061
Malaysia,2046,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,43.11914584276826,1213.9,74.0479,0.061
Malaysia,2046,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,44.60040890161296,955.2,58.2672,0.061
Malaysia,2047,BAS,Large,High_eff,93.69146928798038,0.13453555733087,158.9392780962712,1670.001061621463,101.87006475890924,0.061
Malaysia,2047,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,151.3704456657758,3522.6,214.8786,0.061
Malaysia,2047,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,155.15424158661023,2578.2,157.2702,0.061
Malaysia,2047,BAS,Medium,High_eff,93.69146928798038,0.08200413710638,87.68233707958612,1017.924173668126,62.09337459375568,0.061
Malaysia,2047,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,73.83240342050551,2225.1,135.7311,0.061
Malaysia,2047,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,70.27191348844163,1514.6,92.3906,0.061
Malaysia,2047,BAS,Small,High_eff,93.69146928798038,0.0564635207631999,62.24902554744607,700.8863789483331,42.75406911584832,0.061
Malaysia,2047,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,43.3350082985798,1213.9,74.0479,0.061
Malaysia,2047,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,44.78649722558843,955.2,58.2672,0.061
Malaysia,2048,BAS,Large,High_eff,94.16228069143756,0.13453555733087,159.7332549452332,1661.6510563133554,101.36071443511467,0.061
Malaysia,2048,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,152.12720484994267,3522.6,214.8786,0.061
Malaysia,2048,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,155.9308501920012,2578.2,157.2702,0.061
Malaysia,2048,BAS,Medium,High_eff,94.16228069143756,0.08200413710638,87.77414065274735,1012.8345527997852,61.782907720786895,0.061
Malaysia,2048,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,74.20209889080344,2225.1,135.7311,0.061
Malaysia,2048,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,70.71232252185023,1514.6,92.3906,0.061
Malaysia,2048,BAS,Small,High_eff,94.16228069143756,0.0564635207631999,62.08774900000067,697.3819470535915,42.54029877026908,0.061
Malaysia,2048,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,43.55087075439134,1213.9,74.0479,0.061
Malaysia,2048,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,44.97382613839039,955.2,58.2672,0.061
Malaysia,2049,BAS,Large,High_eff,94.6354579813443,0.13453555733087,160.53219414950118,1653.342801031789,100.8539108629391,0.061
Malaysia,2049,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,152.8876858005891,3522.6,214.8786,0.061
Malaysia,2049,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,156.70993997504513,2578.2,157.2702,0.061
Malaysia,2049,BAS,Medium,High_eff,94.63545798134427,0.08200413710638,87.87462834769411,1007.7703800357864,61.473993182182966,0.061
Malaysia,2049,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,74.57303494992787,2225.1,135.7311,0.061
Malaysia,2049,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,71.15397214408532,1514.6,92.3906,0.061
Malaysia,2049,BAS,Small,High_eff,94.6354579813443,0.0564635207631999,61.93515657434079,693.8950373183235,42.32759727641773,0.061
Malaysia,2049,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,43.76921438785588,1213.9,74.0479,0.061
Malaysia,2049,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,45.16363622884537,955.2,58.2672,0.061
Malaysia,2050,BAS,Large,High_eff,95.11101304657716,0.13453555733087,161.3348551202487,1645.0760870266297,100.3496413086244,0.061
Malaysia,2050,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,153.65188851771498,3522.6,214.8786,0.061
Malaysia,2050,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,157.49399211339508,2578.2,157.2702,0.061
Malaysia,2050,BAS,Medium,High_eff,95.11101304657716,0.08200413710638,87.98131898677339,1002.7315281356074,61.16662321627205,0.061
Malaysia,2050,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,74.9452115978788,2225.1,135.7311,0.061
Malaysia,2050,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,71.59438117749393,1514.6,92.3906,0.061
Malaysia,2050,BAS,Small,High_eff,95.11101304657718,0.0564635207631999,61.79000768163992,690.4255621317318,42.11595929003564,0.061
Malaysia,2050,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,43.98755802132043,1213.9,74.0479,0.061
Malaysia,2050,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,45.35344631930034,955.2,58.2672,0.061
Malaysia,2051,BAS,Large,High_eff,95.58895783575596,0.13453555733087,162.14123785747572,1636.8507065914966,99.84789310208129,0.061
Malaysia,2051,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,154.42105359014693,3522.6,214.8786,0.061
Malaysia,2051,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,158.28176601822454,2578.2,157.2702,0.061
Malaysia,2051,BAS,Medium,High_eff,95.58895783575596,0.08200413710638,88.09545315881167,997.7178704949292,60.86079010019069,0.061
Malaysia,2051,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,75.31986942348273,2225.1,135.7311,0.061
Malaysia,2051,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,72.03727138855552,1514.6,92.3906,0.061
Malaysia,2051,BAS,Small,High_eff,95.58895783575596,0.0564635207631999,61.65478349955109,686.9734343210732,41.90537949358546,0.061
Malaysia,2051,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,44.208382832437984,1213.9,74.0479,0.061
Malaysia,2051,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,45.54697817623482,955.2,58.2672,0.061
Malaysia,2052,BAS,Large,High_eff,96.06930435754369,0.13453555733087,162.95258295000875,1628.666453058539,99.34865363657087,0.061
Malaysia,2052,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,155.19269984023185,3522.6,214.8786,0.061
Malaysia,2052,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,159.07202110070705,2578.2,157.2702,0.061
Malaysia,2052,BAS,Medium,High_eff,96.06930435754369,0.08200413710638,88.21579027498247,992.7292811424549,60.55648614968974,0.061
Malaysia,2052,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,75.69700842673967,2225.1,135.7311,0.061
Malaysia,2052,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,72.47892101079063,1514.6,92.3906,0.061
Malaysia,2052,BAS,Small,High_eff,96.06930435754369,0.0564635207631999,61.52700285042126,683.5385671494679,41.69585259611754,0.061
Malaysia,2052,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,44.429207643555536,1213.9,74.0479,0.061
Malaysia,2052,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,45.74051003316931,955.2,58.2672,0.061
Malaysia,2053,BAS,Large,High_eff,96.5520646809484,0.13453555733087,163.76764980902126,1620.5231207932466,98.85191036838803,0.061
Malaysia,2053,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,155.9693084456228,3522.6,214.8786,0.061
Malaysia,2053,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,159.86847912732205,2578.2,157.2702,0.061
Malaysia,2053,BAS,Medium,High_eff,96.55206468094842,0.08200413710638,88.34481151293879,987.7656347367424,60.253703718941296,0.061
Malaysia,2053,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,76.07538801882312,2225.1,135.7311,0.061
Malaysia,2053,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,72.92181122185224,1514.6,92.3906,0.061
Malaysia,2053,BAS,Small,High_eff,96.55206468094842,0.0564635207631999,61.40666573425047,680.1208743137205,41.48737333313695,0.061
Malaysia,2053,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,44.65127304349959,1213.9,74.0479,0.061
Malaysia,2053,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,45.9365230677568,955.2,58.2672,0.061
Malaysia,2054,BAS,Large,High_eff,97.03725093562656,0.13453555733087,164.58643843451333,1612.4205051892802,98.3576508165461,0.061
Malaysia,2054,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,156.74839822866673,3522.6,214.8786,0.061
Malaysia,2054,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,160.66741833159003,2578.2,157.2702,0.061
Malaysia,2054,BAS,Medium,High_eff,97.03725093562656,0.08200413710638,88.47879510620112,982.8268065630588,59.952435200346585,0.061
Malaysia,2054,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,76.45624878855956,2225.1,135.7311,0.061
Malaysia,2054,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,73.36470143291385,1514.6,92.3906,0.061
Malaysia,2054,BAS,Small,High_eff,97.03725093562656,0.0564635207631999,61.29501273986518,676.7202699421518,41.27993646647126,0.061
Malaysia,2054,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,44.87457903227015,1213.9,74.0479,0.061
Malaysia,2054,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,46.1337766911708,955.2,58.2672,0.061
Malaysia,2055,BAS,Large,High_eff,97.52487531218748,0.13453555733087,165.40894882648487,1604.358402663334,97.86586256246336,0.061
Malaysia,2055,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,157.53245036701668,3522.6,214.8786,0.061
Malaysia,2055,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,161.47007930233752,2578.2,157.2702,0.061
Malaysia,2055,BAS,Medium,High_eff,97.52487531218748,0.08200413710638,88.62146282124898,977.9126725302434,59.65267302434485,0.061
Malaysia,2055,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,76.83835014712253,2225.1,135.7311,0.061
Malaysia,2055,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,73.80883223280196,1514.6,92.3906,0.061
Malaysia,2055,BAS,Small,High_eff,97.52487531218748,0.0564635207631999,61.19080327843892,673.3366685924411,41.07353678413891,0.061
Malaysia,2055,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,45.0991256098672,1213.9,74.0479,0.061
Malaysia,2055,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,46.3335114922378,955.2,58.2672,0.061
Malaysia,2056,BAS,Large,High_eff,98.01495006249998,0.13453555733087,166.23642157376244,1596.336610650017,97.37653324965105,0.061
Malaysia,2056,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,158.32022427184617,3522.6,214.8786,0.061
Malaysia,2056,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,162.27770262839104,2578.2,157.2702,0.061
Malaysia,2056,BAS,Medium,High_eff,98.01495006249998,0.08200413710638,88.76909289160284,973.0231091675922,59.35440965922312,0.061
Malaysia,2056,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,77.221692094512,2225.1,135.7311,0.061
Malaysia,2056,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,74.25420362151657,1514.6,92.3906,0.061
Malaysia,2056,BAS,Small,High_eff,98.0149500625,0.0564635207631999,61.09403734997168,669.9699852494789,40.86816910021821,0.061
Malaysia,2056,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,45.32367218746427,1213.9,74.0479,0.061
Malaysia,2056,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,46.5344868821313,955.2,58.2672,0.061
Malaysia,2057,BAS,Large,High_eff,98.5074875,0.13453555733087,167.06761608751953,1588.3549275967669,96.88965058340276,0.061
Malaysia,2057,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,159.11171994315512,3522.6,214.8786,0.061
Malaysia,2057,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,163.08904772092407,2578.2,157.2702,0.061
Malaysia,2057,BAS,Medium,High_eff,98.5074875,0.08200413710638,88.92416649491572,968.1579936217544,59.05763761092701,0.061
Malaysia,2057,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,77.60875580838096,2225.1,135.7311,0.061
Malaysia,2057,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,74.69957501023119,1514.6,92.3906,0.061
Malaysia,2057,BAS,Small,High_eff,98.50748749999998,0.0564635207631999,61.00595554328997,666.6201353232316,40.66382825471712,0.061
Malaysia,2057,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,45.55069994271434,1213.9,74.0479,0.061
Malaysia,2057,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,46.7367028608513,955.2,58.2672,0.061
Malaysia,2058,BAS,Large,High_eff,99.00249999999998,0.13453555733087,167.90253236775612,1580.4131529587833,96.40520233048578,0.061
Malaysia,2058,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,159.90693738094362,3522.6,214.8786,0.061
Malaysia,2058,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,163.90535516876312,2578.2,157.2702,0.061
Malaysia,2058,BAS,Medium,High_eff,99.00249999999998,0.08200413710638,89.08668363118764,963.3172036536456,58.762349422872376,0.061
Malaysia,2058,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,77.99581952224993,2225.1,135.7311,0.061
Malaysia,2058,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,75.1461869877723,1514.6,92.3906,0.061
Malaysia,2058,BAS,Small,High_eff,99.00249999999998,0.0564635207631999,60.924076680740754,663.2870346466154,40.46050911344354,0.061
Malaysia,2058,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,45.77896828679091,1213.9,74.0479,0.061
Malaysia,2058,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,46.94015942839781,955.2,58.2672,0.061
Malaysia,2059,BAS,Large,High_eff,99.5,0.13453555733087,168.7424110032987,1572.5110871939892,95.92317631883334,0.061
Malaysia,2059,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,160.70711717403813,3522.6,214.8786,0.061
Malaysia,2059,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,164.72414379425516,2578.2,157.2702,0.061
Malaysia,2059,BAS,Medium,High_eff,99.5,0.08200413710638,89.25416312276556,958.5006176353772,58.46853767575801,0.061
Malaysia,2059,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,78.3866050025984,2225.1,135.7311,0.061
Malaysia,2059,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,75.59279896531342,1514.6,92.3906,0.061
Malaysia,2059,BAS,Small,High_eff,99.5,0.0564635207631999,60.849641351150574,659.9705994733823,40.25820656787632,0.061
Malaysia,2059,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,46.00723663086748,1213.9,74.0479,0.061
Malaysia,2059,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,47.14609717359732,955.2,58.2672,0.061
Malaysia,2060,BAS,Large,High_eff,100.0,0.13453555733087,169.58601140532082,1564.648531758019,95.44356043723916,0.061
Malaysia,2060,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,161.50977814478566,3522.6,214.8786,0.061
Malaysia,2060,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,165.54789477505324,2578.2,157.2702,0.061
Malaysia,2060,BAS,Medium,High_eff,100.0,0.08200413710638,89.4290861473025,953.7081145472002,58.17619498737921,0.061
Malaysia,2060,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,78.77863107177338,2225.1,135.7311,0.061
Malaysia,2060,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,76.04065153168104,1514.6,92.3906,0.061
Malaysia,2060,BAS,Small,High_eff,100.0,0.0564635207631999,60.7838901433459,656.6707464760153,40.056915535036936,0.061
Malaysia,2060,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,46.23798615259705,1213.9,74.0479,0.061
Malaysia,2060,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,47.35327550762334,955.2,58.2672,0.061
Myanmar,2014,BAS,Large,High_eff,83.90886103705793,0.13453555733087,141.0078071979954,1864.7,162.04243000000002,0.0869
Myanmar,2014,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,134.2937404689606,3522.6,306.11394,0.0869
Myanmar,2014,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,137.65077383347798,2578.2,224.04558,0.0869
Myanmar,2014,BAS,Medium,High_eff,83.90886103705793,0.08200413710638,87.9949654638649,1136.6,98.77054,0.0869
Myanmar,2014,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,65.5030900393637,2225.1,193.36119,0.0869
Myanmar,2014,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,59.721946107859246,1514.6,131.61874,0.0869
Myanmar,2014,BAS,Small,High_eff,83.90886103705793,0.0564635207631999,69.16282707754785,782.6,68.00794,0.0869
Myanmar,2014,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,38.44584773333108,1213.9,105.48791,0.0869
Myanmar,2014,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,40.80296650368697,955.2,83.00688000000001,0.0869
Myanmar,2015,BAS,Large,High_eff,83.90886103705793,0.13453555733087,141.0078071979954,1864.7,162.04243000000002,0.0869
Myanmar,2015,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,134.2937404689606,3522.6,306.11394,0.0869
Myanmar,2015,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,137.65077383347798,2578.2,224.04558,0.0869
Myanmar,2015,BAS,Medium,High_eff,83.90886103705793,0.08200413710638,87.9949654638649,1136.6,98.77054,0.0869
Myanmar,2015,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,65.5030900393637,2225.1,193.36119,0.0869
Myanmar,2015,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,59.721946107859246,1514.6,131.61874,0.0869
Myanmar,2015,BAS,Small,High_eff,83.90886103705793,0.0564635207631999,69.16282707754785,782.6,68.00794,0.0869
Myanmar,2015,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,38.44584773333108,1213.9,105.48791,0.0869
Myanmar,2015,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,40.80296650368697,955.2,83.00688000000001,0.0869
Myanmar,2016,BAS,Large,High_eff,83.90886103705793,0.13453555733087,141.0078071979954,1864.7,162.04243000000002,0.0869
Myanmar,2016,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,134.2937404689606,3522.6,306.11394,0.0869
Myanmar,2016,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,137.65077383347798,2578.2,224.04558,0.0869
Myanmar,2016,BAS,Medium,High_eff,83.90886103705793,0.08200413710638,87.9949654638649,1136.6,98.77054,0.0869
Myanmar,2016,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,65.5030900393637,2225.1,193.36119,0.0869
Myanmar,2016,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,59.721946107859246,1514.6,131.61874,0.0869
Myanmar,2016,BAS,Small,High_eff,83.90886103705793,0.0564635207631999,69.16282707754785,782.6,68.00794,0.0869
Myanmar,2016,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,38.44584773333108,1213.9,105.48791,0.0869
Myanmar,2016,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,40.80296650368697,955.2,83.00688000000001,0.0869
Myanmar,2017,BAS,Large,High_eff,83.90886103705793,0.13453555733087,141.0078071979954,1864.7,162.04243000000002,0.0869
Myanmar,2017,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,134.2937404689606,3522.6,306.11394,0.0869
Myanmar,2017,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,137.65077383347798,2578.2,224.04558,0.0869
Myanmar,2017,BAS,Medium,High_eff,83.90886103705793,0.08200413710638,87.9949654638649,1136.6,98.77054,0.0869
Myanmar,2017,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,65.5030900393637,2225.1,193.36119,0.0869
Myanmar,2017,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,59.721946107859246,1514.6,131.61874,0.0869
Myanmar,2017,BAS,Small,High_eff,83.90886103705793,0.0564635207631999,69.16282707754785,782.6,68.00794,0.0869
Myanmar,2017,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,38.44584773333108,1213.9,105.48791,0.0869
Myanmar,2017,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,40.80296650368697,955.2,83.00688000000001,0.0869
Myanmar,2018,BAS,Large,High_eff,83.90886103705793,0.13453555733087,141.0078071979954,1864.7,162.04243000000002,0.0869
Myanmar,2018,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,134.2937404689606,3522.6,306.11394,0.0869
Myanmar,2018,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,137.65077383347798,2578.2,224.04558,0.0869
Myanmar,2018,BAS,Medium,High_eff,83.90886103705793,0.08200413710638,87.9949654638649,1136.6,98.77054,0.0869
Myanmar,2018,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,65.5030900393637,2225.1,193.36119,0.0869
Myanmar,2018,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,59.721946107859246,1514.6,131.61874,0.0869
Myanmar,2018,BAS,Small,High_eff,83.90886103705793,0.0564635207631999,69.16282707754785,782.6,68.00794,0.0869
Myanmar,2018,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,38.44584773333108,1213.9,105.48791,0.0869
Myanmar,2018,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,40.80296650368697,955.2,83.00688000000001,0.0869
Myanmar,2019,BAS,Large,High_eff,83.90886103705793,0.13453555733087,141.0078071979954,1864.7,162.04243000000002,0.0869
Myanmar,2019,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,134.2937404689606,3522.6,306.11394,0.0869
Myanmar,2019,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,137.65077383347798,2578.2,224.04558,0.0869
Myanmar,2019,BAS,Medium,High_eff,83.90886103705793,0.08200413710638,87.9949654638649,1136.6,98.77054,0.0869
Myanmar,2019,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,65.5030900393637,2225.1,193.36119,0.0869
Myanmar,2019,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,59.721946107859246,1514.6,131.61874,0.0869
Myanmar,2019,BAS,Small,High_eff,83.90886103705793,0.0564635207631999,69.16282707754785,782.6,68.00794,0.0869
Myanmar,2019,BAS,Small,Low_eff,54.09595077650674,0.0564635207631999,38.44584773333108,1213.9,105.48791,0.0869
Myanmar,2019,BAS,Small,Mid_eff,68.74693744514397,0.0564635207631999,40.80296650368697,955.2,83.00688000000001,0.0869
Myanmar,2020,BAS,Large,High_eff,83.90886103705793,0.13453555733087,141.0078071979954,1864.7,162.04243000000002,0.0869
Myanmar,2020,BAS,Large,Low_eff,44.417434047522256,0.13453555733087,134.2937404689606,3522.6,306.11394,0.0869
Myanmar,2020,BAS,Large,Mid_eff,60.68763213707312,0.13453555733087,137.65077383347798,2578.2,224.04558,0.0869
Myanmar,2020,BAS,Medium,High_eff,83.90886103705793,0.08200413710638,87.9949654638649,1136.6,98.77054,0.0869
Myanmar,2020,BAS,Medium,Low_eff,42.86135969382052,0.08200413710638,65.5030900393637,2225.1,193.36119,0.0869
Myanmar,2020,BAS,Medium,Mid_eff,62.96765578682162,0.08200413710638,59.721946107859246,1514.6,131.61874,0.0869
