Country,Year,Size_group,Efficiency_level,device_thousand
Malaysia,2029,Small,Mid_eff,0.0
Malaysia,2030,Small,Mid_eff,0.0
Malaysia,2031,Small,Mid_eff,0.0
Malaysia,2032,Small,Mid_eff,0.0
Malaysia,2033,Small,Mid_eff,0.0
Malaysia,2034,Small,Mid_eff,0.0
Malaysia,2035,Small,Mid_eff,0.0
Malaysia,2036,Small,Mid_eff,0.0
Malaysia,2037,Small,Mid_eff,0.0
Malaysia,2038,Small,Mid_eff,0.0
Malaysia,2039,Small,Mid_eff,0.0
Malaysia,2040,Small,Mid_eff,0.0
Malaysia,2041,Small,Mid_eff,0.0
Malaysia,2042,Small,Mid_eff,0.0
Malaysia,2043,Small,Mid_eff,0.0
Malaysia,2044,Small,Mid_eff,0.0
Malaysia,2045,Small,Mid_eff,0.0
Malaysia,2046,Small,Mid_eff,0.0
Malaysia,2047,Small,Mid_eff,0.0
Malaysia,2048,Small,Mid_eff,0.0
Malaysia,2049,Small,Mid_eff,0.0
Malaysia,2050,Small,Mid_eff,0.0
Malaysia,2051,Small,Mid_eff,0.0
Malaysia,2052,Small,Mid_eff,0.0
Malaysia,2053,Small,Mid_eff,0.0
Malaysia,2054,Small,Mid_eff,0.0
Malaysia,2055,Small,Mid_eff,0.0
Malaysia,2056,Small,Mid_eff,0.0
Malaysia,2057,Small,Mid_eff,0.0
Malaysia,2058,Small,Mid_eff,0.0
Malaysia,2059,Small,Mid_eff,0.0
Malaysia,2060,Small,Mid_eff,0.0
Myanmar,2005,Large,High_eff,70.885
Myanmar,2006,Large,High_eff,73.0925
Myanmar,2007,Large,High_eff,75.3345
Myanmar,2008,Large,High_eff,77.5035
Myanmar,2009,Large,High_eff,79.7157
Myanmar,2010,Large,High_eff,82.1147
Myanmar,2011,Large,High_eff,84.6077
Myanmar,2012,Large,High_eff,87.1837
Myanmar,2013,Large,High_eff,89.821
Myanmar,2014,Large,High_eff,92.4976
Myanmar,2015,Large,High_eff,95.2011
Myanmar,2016,Large,High_eff,97.9479
Myanmar,2017,Large,High_eff,100.7199
Myanmar,2018,Large,High_eff,103.5041
Myanmar,2019,Large,High_eff,106.3283
Myanmar,2020,Large,High_eff,109.2169
Myanmar,2021,Large,High_eff,112.136
Myanmar,2022,Large,High_eff,115.1153
Myanmar,2023,Large,High_eff,118.1794
Myanmar,2024,Large,High_eff,121.2657
Myanmar,2025,Large,High_eff,124.3667
Myanmar,2026,Large,High_eff,115.6021
Myanmar,2027,Large,High_eff,106.62
Myanmar,2028,Large,High_eff,97.446
Myanmar,2029,Large,High_eff,88.1336
Myanmar,2030,Large,High_eff,78.7635
Myanmar,2031,Large,High_eff,69.4424
Myanmar,2032,Large,High_eff,60.2985
Myanmar,2033,Large,High_eff,51.4747
Myanmar,2034,Large,High_eff,43.1192
Myanmar,2035,Large,High_eff,35.3737
Myanmar,2036,Large,High_eff,28.3618
Myanmar,2037,Large,High_eff,22.1772
Myanmar,2038,Large,High_eff,16.8752
Myanmar,2039,Large,High_eff,12.4675
Myanmar,2040,Large,High_eff,8.9228
Myanmar,2041,Large,High_eff,6.1714
Myanmar,2042,Large,High_eff,4.1152
Myanmar,2043,Large,High_eff,2.6392
Myanmar,2044,Large,High_eff,1.6239
Myanmar,2045,Large,High_eff,0.9562
Myanmar,2046,Large,High_eff,0.5375
Myanmar,2047,Large,High_eff,0.2877
Myanmar,2048,Large,High_eff,0.1463
Myanmar,2049,Large,High_eff,0.0705
Myanmar,2050,Large,High_eff,0.0321
Myanmar,2051,Large,High_eff,0.0138
Myanmar,2052,Large,High_eff,0.0055
Myanmar,2053,Large,High_eff,0.0021
Myanmar,2054,Large,High_eff,0.0007
Myanmar,2055,Large,High_eff,0.0002
Myanmar,2056,Large,High_eff,0.0001
Myanmar,2057,Large,High_eff,0.0
Myanmar,2058,Large,High_eff,0.0
Myanmar,2059,Large,High_eff,0.0
Myanmar,2060,Large,High_eff,0.0
Myanmar,2005,Large,Low_eff,9.2248
Myanmar,2006,Large,Low_eff,9.512
Myanmar,2007,Large,Low_eff,9.8038
Myanmar,2008,Large,Low_eff,10.0861
Myanmar,2009,Large,Low_eff,10.374
Myanmar,2010,Large,Low_eff,10.6862
Myanmar,2011,Large,Low_eff,11.0106
Myanmar,2012,Large,Low_eff,11.3458
Myanmar,2013,Large,Low_eff,11.689
Myanmar,2014,Large,Low_eff,12.0374
Myanmar,2015,Large,Low_eff,12.3892
Myanmar,2016,Large,Low_eff,12.7466
Myanmar,2017,Large,Low_eff,13.1074
Myanmar,2018,Large,Low_eff,13.4697
Myanmar,2019,Large,Low_eff,13.8372
Myanmar,2020,Large,Low_eff,14.2132
Myanmar,2021,Large,Low_eff,14.593
Myanmar,2022,Large,Low_eff,14.9808
Myanmar,2023,Large,Low_eff,15.3795
Myanmar,2024,Large,Low_eff,15.7812
Myanmar,2025,Large,Low_eff,16.1847
Myanmar,2026,Large,Low_eff,15.0441
Myanmar,2027,Large,Low_eff,13.8752
Myanmar,2028,Large,Low_eff,12.6813
Myanmar,2029,Large,Low_eff,11.4694
Myanmar,2030,Large,Low_eff,10.25
Myanmar,2031,Large,Low_eff,9.037
Myanmar,2032,Large,Low_eff,7.8471
Myanmar,2033,Large,Low_eff,6.6988
Myanmar,2034,Large,Low_eff,5.6114
Myanmar,2035,Large,Low_eff,4.6034
Myanmar,2036,Large,Low_eff,3.6909
Myanmar,2037,Large,Low_eff,2.8861
Myanmar,2038,Large,Low_eff,2.1961
Myanmar,2039,Large,Low_eff,1.6225
Myanmar,2040,Large,Low_eff,1.1612
Myanmar,2041,Large,Low_eff,0.8031
Myanmar,2042,Large,Low_eff,0.5355
Myanmar,2043,Large,Low_eff,0.3435
Myanmar,2044,Large,Low_eff,0.2113
Myanmar,2045,Large,Low_eff,0.1244
Myanmar,2046,Large,Low_eff,0.0699
Myanmar,2047,Large,Low_eff,0.0374
Myanmar,2048,Large,Low_eff,0.019
Myanmar,2049,Large,Low_eff,0.0092
Myanmar,2050,Large,Low_eff,0.0042
Myanmar,2051,Large,Low_eff,0.0018
Myanmar,2052,Large,Low_eff,0.0007
Myanmar,2053,Large,Low_eff,0.0003
Myanmar,2054,Large,Low_eff,0.0001
Myanmar,2055,Large,Low_eff,0.0
Myanmar,2056,Large,Low_eff,0.0
Myanmar,2057,Large,Low_eff,0.0
Myanmar,2058,Large,Low_eff,0.0
Myanmar,2059,Large,Low_eff,0.0
Myanmar,2060,Large,Low_eff,0.0
Myanmar,2005,Large,Mid_eff,38.8411
Myanmar,2006,Large,Mid_eff,40.0507
Myanmar,2007,Large,Mid_eff,41.2792
Myanmar,2008,Large,Mid_eff,42.4677
Myanmar,2009,Large,Mid_eff,43.6798
Myanmar,2010,Large,Mid_eff,44.9943
Myanmar,2011,Large,Mid_eff,46.3604
Myanmar,2012,Large,Mid_eff,47.7719
Myanmar,2013,Large,Mid_eff,49.217
Myanmar,2014,Large,Mid_eff,50.6836
Myanmar,2015,Large,Mid_eff,52.165
Myanmar,2016,Large,Mid_eff,53.6701
Myanmar,2017,Large,Mid_eff,55.189
Myanmar,2018,Large,Mid_eff,56.7146
Myanmar,2019,Large,Mid_eff,58.2621
Myanmar,2020,Large,Mid_eff,59.8449
Myanmar,2021,Large,Mid_eff,61.4444
Myanmar,2022,Large,Mid_eff,63.0769
Myanmar,2023,Large,Mid_eff,64.7559
Myanmar,2024,Large,Mid_eff,66.447
Myanmar,2025,Large,Mid_eff,68.1462
Myanmar,2026,Large,Mid_eff,63.3437
Myanmar,2027,Large,Mid_eff,58.422
Myanmar,2028,Large,Mid_eff,53.3951
Myanmar,2029,Large,Mid_eff,48.2924
Myanmar,2030,Large,Mid_eff,43.1581
Myanmar,2031,Large,Mid_eff,38.0507
Myanmar,2032,Large,Mid_eff,33.0403
Myanmar,2033,Large,Mid_eff,28.2054
Myanmar,2034,Large,Mid_eff,23.627
Myanmar,2035,Large,Mid_eff,19.3829
Myanmar,2036,Large,Mid_eff,15.5407
Myanmar,2037,Large,Mid_eff,12.1519
Myanmar,2038,Large,Mid_eff,9.2467
Myanmar,2039,Large,Mid_eff,6.8315
Myanmar,2040,Large,Mid_eff,4.8892
Myanmar,2041,Large,Mid_eff,3.3816
Myanmar,2042,Large,Mid_eff,2.2549
Myanmar,2043,Large,Mid_eff,1.4461
Myanmar,2044,Large,Mid_eff,0.8898
Myanmar,2045,Large,Mid_eff,0.524
Myanmar,2046,Large,Mid_eff,0.2945
Myanmar,2047,Large,Mid_eff,0.1577
Myanmar,2048,Large,Mid_eff,0.0802
Myanmar,2049,Large,Mid_eff,0.0386
Myanmar,2050,Large,Mid_eff,0.0176
Myanmar,2051,Large,Mid_eff,0.0075
Myanmar,2052,Large,Mid_eff,0.003
Myanmar,2053,Large,Mid_eff,0.0012
Myanmar,2054,Large,Mid_eff,0.0004
Myanmar,2055,Large,Mid_eff,0.0001
Myanmar,2056,Large,Mid_eff,0.0
Myanmar,2057,Large,Mid_eff,0.0
Myanmar,2058,Large,Mid_eff,0.0
Myanmar,2059,Large,Mid_eff,0.0
Myanmar,2060,Large,Mid_eff,0.0
Myanmar,2005,Medium,High_eff,305.1453
Myanmar,2006,Medium,High_eff,314.6484
Myanmar,2007,Medium,High_eff,324.2994
Myanmar,2008,Medium,High_eff,333.6368
Myanmar,2009,Medium,High_eff,343.1595
Myanmar,2010,Medium,High_eff,353.4868
Myanmar,2011,Medium,High_eff,364.2187
Myanmar,2012,Medium,High_eff,375.3081
Myanmar,2013,Medium,High_eff,386.6608
Myanmar,2014,Medium,High_eff,398.1833
Myanmar,2015,Medium,High_eff,409.8211
Myanmar,2016,Medium,High_eff,421.6456
Myanmar,2017,Medium,High_eff,433.5785
Myanmar,2018,Medium,High_eff,445.564
Myanmar,2019,Medium,High_eff,457.7213
Myanmar,2020,Medium,High_eff,470.1565
Myanmar,2021,Medium,High_eff,482.7225
Myanmar,2022,Medium,High_eff,495.5475
Myanmar,2023,Medium,High_eff,508.7382
Myanmar,2024,Medium,High_eff,522.024
Myanmar,2025,Medium,High_eff,535.3732
Myanmar,2026,Medium,High_eff,497.6435
Myanmar,2027,Medium,High_eff,458.9773
Myanmar,2028,Medium,High_eff,419.4853
Myanmar,2029,Medium,High_eff,379.3971
Myanmar,2030,Medium,High_eff,339.0607
Myanmar,2031,Medium,High_eff,298.9353
Myanmar,2032,Medium,High_eff,259.5727
Myanmar,2033,Medium,High_eff,221.5882
Myanmar,2034,Medium,High_eff,185.6192
Myanmar,2035,Medium,High_eff,152.2764
Myanmar,2036,Medium,High_eff,122.0916
Myanmar,2037,Medium,High_eff,95.4683
Myanmar,2038,Medium,High_eff,72.6442
Myanmar,2039,Medium,High_eff,53.6701
Myanmar,2040,Medium,High_eff,38.4106
Myanmar,2041,Medium,High_eff,26.5666
Myanmar,2042,Medium,High_eff,17.7151
Myanmar,2043,Medium,High_eff,11.3612
Myanmar,2044,Medium,High_eff,6.9904
Myanmar,2045,Medium,High_eff,4.1163
Myanmar,2046,Medium,High_eff,2.3139
Myanmar,2047,Medium,High_eff,1.2386
Myanmar,2048,Medium,High_eff,0.6297
Myanmar,2049,Medium,High_eff,0.3033
Myanmar,2050,Medium,High_eff,0.1381
Myanmar,2051,Medium,High_eff,0.0592
Myanmar,2052,Medium,High_eff,0.0239
Myanmar,2053,Medium,High_eff,0.009
Myanmar,2054,Medium,High_eff,0.0032
Myanmar,2055,Medium,High_eff,0.0011
Myanmar,2056,Medium,High_eff,0.0003
Myanmar,2057,Medium,High_eff,0.0001
Myanmar,2058,Medium,High_eff,0.0
Myanmar,2059,Medium,High_eff,0.0
Myanmar,2060,Medium,High_eff,0.0
Myanmar,2005,Medium,Low_eff,0.0
Myanmar,2006,Medium,Low_eff,0.0
Myanmar,2007,Medium,Low_eff,0.0
Myanmar,2008,Medium,Low_eff,0.0
Myanmar,2009,Medium,Low_eff,0.0
Myanmar,2010,Medium,Low_eff,0.0
Myanmar,2011,Medium,Low_eff,0.0
Myanmar,2012,Medium,Low_eff,0.0
Myanmar,2013,Medium,Low_eff,0.0
Myanmar,2014,Medium,Low_eff,0.0
Myanmar,2015,Medium,Low_eff,0.0
Myanmar,2016,Medium,Low_eff,0.0
Myanmar,2017,Medium,Low_eff,0.0
Myanmar,2018,Medium,Low_eff,0.0
Myanmar,2019,Medium,Low_eff,0.0
Myanmar,2020,Medium,Low_eff,0.0
Myanmar,2021,Medium,Low_eff,0.0
Myanmar,2022,Medium,Low_eff,0.0
Myanmar,2023,Medium,Low_eff,0.0
Myanmar,2024,Medium,Low_eff,0.0
Myanmar,2025,Medium,Low_eff,0.0
Myanmar,2026,Medium,Low_eff,0.0
Myanmar,2027,Medium,Low_eff,0.0
Myanmar,2028,Medium,Low_eff,0.0
Myanmar,2029,Medium,Low_eff,0.0
Myanmar,2030,Medium,Low_eff,0.0
Myanmar,2031,Medium,Low_eff,0.0
Myanmar,2032,Medium,Low_eff,0.0
Myanmar,2033,Medium,Low_eff,0.0
Myanmar,2034,Medium,Low_eff,0.0
Myanmar,2035,Medium,Low_eff,0.0
Myanmar,2036,Medium,Low_eff,0.0
Myanmar,2037,Medium,Low_eff,0.0
Myanmar,2038,Medium,Low_eff,0.0
Myanmar,2039,Medium,Low_eff,0.0
Myanmar,2040,Medium,Low_eff,0.0
Myanmar,2041,Medium,Low_eff,0.0
Myanmar,2042,Medium,Low_eff,0.0
Myanmar,2043,Medium,Low_eff,0.0
Myanmar,2044,Medium,Low_eff,0.0
Myanmar,2045,Medium,Low_eff,0.0
Myanmar,2046,Medium,Low_eff,0.0
Myanmar,2047,Medium,Low_eff,0.0
Myanmar,2048,Medium,Low_eff,0.0
Myanmar,2049,Medium,Low_eff,0.0
Myanmar,2050,Medium,Low_eff,0.0
Myanmar,2051,Medium,Low_eff,0.0
Myanmar,2052,Medium,Low_eff,0.0
Myanmar,2053,Medium,Low_eff,0.0
Myanmar,2054,Medium,Low_eff,0.0
Myanmar,2055,Medium,Low_eff,0.0
Myanmar,2056,Medium,Low_eff,0.0
Myanmar,2057,Medium,Low_eff,0.0
Myanmar,2058,Medium,Low_eff,0.0
Myanmar,2059,Medium,Low_eff,0.0
Myanmar,2060,Medium,Low_eff,0.0
Myanmar,2005,Medium,Mid_eff,0.0
Myanmar,2006,Medium,Mid_eff,0.0
Myanmar,2007,Medium,Mid_eff,0.0
Myanmar,2008,Medium,Mid_eff,0.0
Myanmar,2009,Medium,Mid_eff,0.0
Myanmar,2010,Medium,Mid_eff,0.0
Myanmar,2011,Medium,Mid_eff,0.0
Myanmar,2012,Medium,Mid_eff,0.0
Myanmar,2013,Medium,Mid_eff,0.0
Myanmar,2014,Medium,Mid_eff,0.0
Myanmar,2015,Medium,Mid_eff,0.0
Myanmar,2016,Medium,Mid_eff,0.0
Myanmar,2017,Medium,Mid_eff,0.0
Myanmar,2018,Medium,Mid_eff,0.0
Myanmar,2019,Medium,Mid_eff,0.0
Myanmar,2020,Medium,Mid_eff,0.0
Myanmar,2021,Medium,Mid_eff,0.0
Myanmar,2022,Medium,Mid_eff,0.0
Myanmar,2023,Medium,Mid_eff,0.0
Myanmar,2024,Medium,Mid_eff,0.0
Myanmar,2025,Medium,Mid_eff,0.0
Myanmar,2026,Medium,Mid_eff,0.0
Myanmar,2027,Medium,Mid_eff,0.0
Myanmar,2028,Medium,Mid_eff,0.0
Myanmar,2029,Medium,Mid_eff,0.0
Myanmar,2030,Medium,Mid_eff,0.0
Myanmar,2031,Medium,Mid_eff,0.0
Myanmar,2032,Medium,Mid_eff,0.0
Myanmar,2033,Medium,Mid_eff,0.0
Myanmar,2034,Medium,Mid_eff,0.0
Myanmar,2035,Medium,Mid_eff,0.0
Myanmar,2036,Medium,Mid_eff,0.0
Myanmar,2037,Medium,Mid_eff,0.0
Myanmar,2038,Medium,Mid_eff,0.0
Myanmar,2039,Medium,Mid_eff,0.0
Myanmar,2040,Medium,Mid_eff,0.0
Myanmar,2041,Medium,Mid_eff,0.0
Myanmar,2042,Medium,Mid_eff,0.0
Myanmar,2043,Medium,Mid_eff,0.0
Myanmar,2044,Medium,Mid_eff,0.0
Myanmar,2045,Medium,Mid_eff,0.0
Myanmar,2046,Medium,Mid_eff,0.0
Myanmar,2047,Medium,Mid_eff,0.0
Myanmar,2048,Medium,Mid_eff,0.0
Myanmar,2049,Medium,Mid_eff,0.0
Myanmar,2050,Medium,Mid_eff,0.0
Myanmar,2051,Medium,Mid_eff,0.0
Myanmar,2052,Medium,Mid_eff,0.0
Myanmar,2053,Medium,Mid_eff,0.0
Myanmar,2054,Medium,Mid_eff,0.0
Myanmar,2055,Medium,Mid_eff,0.0
Myanmar,2056,Medium,Mid_eff,0.0
Myanmar,2057,Medium,Mid_eff,0.0
Myanmar,2058,Medium,Mid_eff,0.0
Myanmar,2059,Medium,Mid_eff,0.0
Myanmar,2060,Medium,Mid_eff,0.0
Myanmar,2005,Small,High_eff,2003.4716
Myanmar,2006,Small,High_eff,2065.8655
Myanmar,2007,Small,High_eff,2129.2308
Myanmar,2008,Small,High_eff,2190.5364
Myanmar,2009,Small,High_eff,2253.0593
Myanmar,2010,Small,High_eff,2320.8641
Myanmar,2011,Small,High_eff,2391.3263
Myanmar,2012,Small,High_eff,2464.1348
Myanmar,2013,Small,High_eff,2538.6726
Myanmar,2014,Small,High_eff,2614.3253
Myanmar,2015,Small,High_eff,2690.7347
Myanmar,2016,Small,High_eff,2768.3697
Myanmar,2017,Small,High_eff,2846.717
Myanmar,2018,Small,High_eff,2925.4097
Myanmar,2019,Small,High_eff,3005.2297
Myanmar,2020,Small,High_eff,3086.8746
Myanmar,2021,Small,High_eff,3169.3787
Myanmar,2022,Small,High_eff,3253.5828
Myanmar,2023,Small,High_eff,3340.1883
Myanmar,2024,Small,High_eff,3427.4178
Myanmar,2025,Small,High_eff,3515.0636
Myanmar,2026,Small,High_eff,3267.3441
Myanmar,2027,Small,High_eff,3013.476
Myanmar,2028,Small,High_eff,2754.1862
Myanmar,2029,Small,High_eff,2490.9816
Myanmar,2030,Small,High_eff,2226.1479
Myanmar,2031,Small,High_eff,1962.6992
Myanmar,2032,Small,High_eff,1704.2591
Myanmar,2033,Small,High_eff,1454.8665
Myanmar,2034,Small,High_eff,1218.7071
Myanmar,2035,Small,High_eff,999.7908
Myanmar,2036,Small,High_eff,801.6083
Myanmar,2037,Small,High_eff,626.8098
Myanmar,2038,Small,High_eff,476.9552
Myanmar,2039,Small,High_eff,352.3781
Myanmar,2040,Small,High_eff,252.1901
Myanmar,2041,Small,High_eff,174.4264
Myanmar,2042,Small,High_eff,116.3111
Myanmar,2043,Small,High_eff,74.5933
Myanmar,2044,Small,High_eff,45.8965
Myanmar,2045,Small,High_eff,27.026
Myanmar,2046,Small,High_eff,15.1922
Myanmar,2047,Small,High_eff,8.132
Myanmar,2048,Small,High_eff,4.1344
Myanmar,2049,Small,High_eff,1.9914
Myanmar,2050,Small,High_eff,0.9064
Myanmar,2051,Small,High_eff,0.3889
Myanmar,2052,Small,High_eff,0.1569
Myanmar,2053,Small,High_eff,0.0593
Myanmar,2054,Small,High_eff,0.021
Myanmar,2055,Small,High_eff,0.0069
Myanmar,2056,Small,High_eff,0.0021
Myanmar,2057,Small,High_eff,0.0006
Myanmar,2058,Small,High_eff,0.0002
Myanmar,2059,Small,High_eff,0.0
Myanmar,2060,Small,High_eff,0.0
Myanmar,2005,Small,Low_eff,0.0
Myanmar,2006,Small,Low_eff,0.0
Myanmar,2007,Small,Low_eff,0.0
Myanmar,2008,Small,Low_eff,0.0
Myanmar,2009,Small,Low_eff,0.0
Myanmar,2010,Small,Low_eff,0.0
Myanmar,2011,Small,Low_eff,0.0
Myanmar,2012,Small,Low_eff,0.0
Myanmar,2013,Small,Low_eff,0.0
Myanmar,2014,Small,Low_eff,0.0
Myanmar,2015,Small,Low_eff,0.0
Myanmar,2016,Small,Low_eff,0.0
Myanmar,2017,Small,Low_eff,0.0
Myanmar,2018,Small,Low_eff,0.0
Myanmar,2019,Small,Low_eff,0.0
Myanmar,2020,Small,Low_eff,0.0
Myanmar,2021,Small,Low_eff,0.0
Myanmar,2022,Small,Low_eff,0.0
Myanmar,2023,Small,Low_eff,0.0
Myanmar,2024,Small,Low_eff,0.0
Myanmar,2025,Small,Low_eff,0.0
Myanmar,2026,Small,Low_eff,0.0
Myanmar,2027,Small,Low_eff,0.0
Myanmar,2028,Small,Low_eff,0.0
Myanmar,2029,Small,Low_eff,0.0
Myanmar,2030,Small,Low_eff,0.0
Myanmar,2031,Small,Low_eff,0.0
Myanmar,2032,Small,Low_eff,0.0
Myanmar,2033,Small,Low_eff,0.0
Myanmar,2034,Small,Low_eff,0.0
Myanmar,2035,Small,Low_eff,0.0
Myanmar,2036,Small,Low_eff,0.0
Myanmar,2037,Small,Low_eff,0.0
Myanmar,2038,Small,Low_eff,0.0
Myanmar,2039,Small,Low_eff,0.0
Myanmar,2040,Small,Low_eff,0.0
Myanmar,2041,Small,Low_eff,0.0
Myanmar,2042,Small,Low_eff,0.0
Myanmar,2043,Small,Low_eff,0.0
Myanmar,2044,Small,Low_eff,0.0
Myanmar,2045,Small,Low_eff,0.0
Myanmar,2046,Small,Low_eff,0.0
Myanmar,2047,Small,Low_eff,0.0
Myanmar,2048,Small,Low_eff,0.0
Myanmar,2049,Small,Low_eff,0.0
Myanmar,2050,Small,Low_eff,0.0
Myanmar,2051,Small,Low_eff,0.0
Myanmar,2052,Small,Low_eff,0.0
Myanmar,2053,Small,Low_eff,0.0
Myanmar,2054,Small,Low_eff,0.0
Myanmar,2055,Small,Low_eff,0.0
Myanmar,2056,Small,Low_eff,0.0
Myanmar,2057,Small,Low_eff,0.0
Myanmar,2058,Small,Low_eff,0.0
Myanmar,2059,Small,Low_eff,0.0
Myanmar,2060,Small,Low_eff,0.0
Myanmar,2005,Small,Mid_eff,0.0
Myanmar,2006,Small,Mid_eff,0.0
Myanmar,2007,Small,Mid_eff,0.0
Myanmar,2008,Small,Mid_eff,0.0
Myanmar,2009,Small,Mid_eff,0.0
Myanmar,2010,Small,Mid_eff,0.0
Myanmar,2011,Small,Mid_eff,0.0
Myanmar,2012,Small,Mid_eff,0.0
Myanmar,2013,Small,Mid_eff,0.0
Myanmar,2014,Small,Mid_eff,0.0
Myanmar,2015,Small,Mid_eff,0.0
Myanmar,2016,Small,Mid_eff,0.0
Myanmar,2017,Small,Mid_eff,0.0
Myanmar,2018,Small,Mid_eff,0.0
Myanmar,2019,Small,Mid_eff,0.0
Myanmar,2020,Small,Mid_eff,0.0
Myanmar,2021,Small,Mid_eff,0.0
Myanmar,2022,Small,Mid_eff,0.0
Myanmar,2023,Small,Mid_eff,0.0
Myanmar,2024,Small,Mid_eff,0.0
Myanmar,2025,Small,Mid_eff,0.0
Myanmar,2026,Small,Mid_eff,0.0
Myanmar,2027,Small,Mid_eff,0.0
Myanmar,2028,Small,Mid_eff,0.0
Myanmar,2029,Small,Mid_eff,0.0
Myanmar,2030,Small,Mid_eff,0.0
Myanmar,2031,Small,Mid_eff,0.0
Myanmar,2032,Small,Mid_eff,0.0
Myanmar,2033,Small,Mid_eff,0.0
Myanmar,2034,Small,Mid_eff,0.0
Myanmar,2035,Small,Mid_eff,0.0
Myanmar,2036,Small,Mid_eff,0.0
Myanmar,2037,Small,Mid_eff,0.0
Myanmar,2038,Small,Mid_eff,0.0
Myanmar,2039,Small,Mid_eff,0.0
Myanmar,2040,Small,Mid_eff,0.0
Myanmar,2041,Small,Mid_eff,0.0
Myanmar,2042,Small,Mid_eff,0.0
Myanmar,2043,Small,Mid_eff,0.0
Myanmar,2044,Small,Mid_eff,0.0
Myanmar,2045,Small,Mid_eff,0.0
Myanmar,2046,Small,Mid_eff,0.0
Myanmar,2047,Small,Mid_eff,0.0
Myanmar,2048,Small,Mid_eff,0.0
Myanmar,2049,Small,Mid_eff,0.0
Myanmar,2050,Small,Mid_eff,0.0
Myanmar,2051,Small,Mid_eff,0.0
Myanmar,2052,Small,Mid_eff,0.0
Myanmar,2053,Small,Mid_eff,0.0
Myanmar,2054,Small,Mid_eff,0.0
Myanmar,2055,Small,Mid_eff,0.0
Myanmar,2056,Small,Mid_eff,0.0
Myanmar,2057,Small,Mid_eff,0.0
Myanmar,2058,Small,Mid_eff,0.0
Myanmar,2059,Small,Mid_eff,0.0
Myanmar,2060,Small,Mid_eff,0.0
Philippines,2005,Large,High_eff,134.572
Philippines,2006,Large,High_eff,141.2017
Philippines,2007,Large,High_eff,148.0543
Philippines,2008,Large,High_eff,155.1539
Philippines,2009,Large,High_eff,162.4566
Philippines,2010,Large,High_eff,169.9473
Philippines,2011,Large,High_eff,177.6553
Philippines,2012,Large,High_eff,185.5473
Philippines,2013,Large,High_eff,193.5832
Philippines,2014,Large,High_eff,201.7264
Philippines,2015,Large,High_eff,210.2222
Philippines,2016,Large,High_eff,219.2001
Philippines,2017,Large,High_eff,228.4263
Philippines,2018,Large,High_eff,237.7879
Philippines,2019,Large,High_eff,247.3114
Philippines,2020,Large,High_eff,257.0305
Philippines,2021,Large,High_eff,266.6644
Philippines,2022,Large,High_eff,276.4567
Philippines,2023,Large,High_eff,286.6735
Philippines,2024,Large,High_eff,297.0556
Philippines,2025,Large,High_eff,307.5964
Philippines,2026,Large,High_eff,287.0005
Philippines,2027,Large,High_eff,265.6699
Philippines,2028,Large,High_eff,243.664
Philippines,2029,Large,High_eff,221.1154
Philippines,2030,Large,High_eff,198.2312
Philippines,2031,Large,High_eff,175.2892
Philippines,2032,Large,High_eff,152.6269
Philippines,2033,Large,High_eff,130.6241
Philippines,2034,Large,High_eff,109.6774
Philippines,2035,Large,High_eff,90.1699
Philippines,2036,Large,High_eff,72.4389
Philippines,2037,Large,High_eff,56.7455
Philippines,2038,Large,High_eff,43.2508
Philippines,2039,Large,High_eff,32.0028
Philippines,2040,Large,High_eff,22.936
Philippines,2041,Large,High_eff,15.8841
Philippines,2042,Large,High_eff,10.6045
Philippines,2043,Large,High_eff,6.8085
Philippines,2044,Large,High_eff,4.1935
Philippines,2045,Large,High_eff,2.4716
Philippines,2046,Large,High_eff,1.3906
Philippines,2047,Large,High_eff,0.745
Philippines,2048,Large,High_eff,0.379
Philippines,2049,Large,High_eff,0.1827
Philippines,2050,Large,High_eff,0.0832
Philippines,2051,Large,High_eff,0.0357
Philippines,2052,Large,High_eff,0.0144
Philippines,2053,Large,High_eff,0.0055
Philippines,2054,Large,High_eff,0.0019
Philippines,2055,Large,High_eff,0.0006
Philippines,2056,Large,High_eff,0.0002
Philippines,2057,Large,High_eff,0.0001
Philippines,2058,Large,High_eff,0.0
Philippines,2059,Large,High_eff,0.0
Philippines,2060,Large,High_eff,0.0
Philippines,2005,Large,Low_eff,18.6905
Philippines,2006,Large,Low_eff,19.6113
Philippines,2007,Large,Low_eff,20.5631
Philippines,2008,Large,Low_eff,21.5492
Philippines,2009,Large,Low_eff,22.5634
Philippines,2010,Large,Low_eff,23.6038
Philippines,2011,Large,Low_eff,24.6744
Philippines,2012,Large,Low_eff,25.7705
Philippines,2013,Large,Low_eff,26.8866
Philippines,2014,Large,Low_eff,28.0176
Philippines,2015,Large,Low_eff,29.1975
Philippines,2016,Large,Low_eff,30.4445
Philippines,2017,Large,Low_eff,31.7259
Philippines,2018,Large,Low_eff,33.0261
Philippines,2019,Large,Low_eff,34.3488
Philippines,2020,Large,Low_eff,35.6987
Philippines,2021,Large,Low_eff,37.0367
Philippines,2022,Large,Low_eff,38.3968
Philippines,2023,Large,Low_eff,39.8158
Philippines,2024,Large,Low_eff,41.2577
Philippines,2025,Large,Low_eff,42.7217
Philippines,2026,Large,Low_eff,39.8612
Philippines,2027,Large,Low_eff,36.8986
Philippines,2028,Large,Low_eff,33.8422
Philippines,2029,Large,Low_eff,30.7105
