ams,branch,branch_type,variable,year,value,unit,unit_source
Myanmar,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2060,1256470.6182331315,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2025,1403699.3549755183,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2030,2114259.5431260415,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2035,2280799.436896132,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2040,3186736.33551246,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2045,3535073.5242766202,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2050,3461656.0145509294,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2055,1646317.0,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2060,1646319.4267739393,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW,Transformation Process,Curtailed Energy Production,2060,4342151.4652080005,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Power Generation,2025,1535347.1656306074,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Power Generation,2030,1775964.8097376353,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Power Generation,2035,2064893.0790546588,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Power Generation,2040,2403697.554570496,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Power Generation,2045,2798092.5465125465,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Curtailed Energy Production,2025,107660034.68123442,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Curtailed Energy Production,2030,124486694.14552988,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Curtailed Energy Production,2035,144566319.81161883,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Curtailed Energy Production,2040,168286537.80052584,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Curtailed Energy Production,2045,195898733.68332008,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Energy Generation,2025,54347.148629844305,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Energy Generation,2030,62795.204987018995,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Energy Generation,2035,7855739.85880821,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Energy Generation,2040,6089524.540669559,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Energy Generation,2045,5152514.506801329,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Energy Generation,2050,1370354.8985600001,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Energy Generation,2055,1517034.380552441,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Energy Generation,2060,1710562.873630892,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Power Generation,2025,104601145.6541542,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Power Generation,2030,120905348.1403532,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Power Generation,2035,140239603.87083635,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Power Generation,2040,163249900.43580243,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Power Generation,2045,190035692.6185562,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Curtailed Energy Production,2025,45329.91615121864,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Curtailed Energy Production,2030,52342.638262887165,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Curtailed Energy Production,2035,33814878.508441135,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Curtailed Energy Production,2040,31725601.243111216,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Curtailed Energy Production,2045,58385190.38645712,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Curtailed Energy Production,2050,15677446.275609367,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Curtailed Energy Production,2055,5641233.437845412,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Curtailed Energy Production,2060,6252493.535461798,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Energy Generation,2035,6088864.338066007,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Energy Generation,2040,11703729.820729401,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Energy Generation,2045,9588615.250072403,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Energy Generation,2050,4572133.511854218,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Energy Generation,2055,1966305.80741603,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Energy Generation,2060,2142459.4841397856,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Power Generation,2025,44054.12026802799,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Power Generation,2030,50855.45310254389,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Power Generation,2035,11071073.71798504,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Power Generation,2040,14812527.477615789,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Power Generation,2045,7094270.033190146,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Power Generation,2050,4812656.4019399835,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Power Generation,2055,2006005.517078924,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Power Generation,2060,2204504.5857538255,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Energy Generation,2025,571147.6975959403,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Energy Generation,2030,658961.4980776135,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Energy Generation,2035,761394.5421897178,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Energy Generation,2040,882096.1085658084,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Energy Generation,2045,1026829.0454267804,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Energy Generation,2050,1195309.5734062335,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDJW,Transformation Process,Energy Generation,2025,258001.32138163003,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDJW,Transformation Process,Power Generation,2025,37932.774367212616,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDSA,Transformation Process,Power Generation,2030,768994.2642516389,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDSA,Transformation Process,Power Generation,2035,837885.4644487323,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDSA,Transformation Process,Power Generation,2045,937271.6863009924,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDSA,Transformation Process,Power Generation,2055,937271.6863009923,Megawatt,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Energy Generation,2060,100.0,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Curtailed Energy Production,2025,100.0,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Curtailed Energy Production,2030,99.99999999999999,Gigajoule,inferred
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Curtailed Energy Production,2035,100.0,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2025,11550017944.700003,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2030,13329402630.576532,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2035,6608936598.162128,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2040,3731741639.965263,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2045,2430646936.671452,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2050,1738497430.0915933,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2055,1056603722.3071711,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2060,2384972009.484164,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2025,336143800.91998553,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2030,358993057.3361194,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2035,162635501.5721778,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2040,202867970.72603068,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2045,253801829.7317063,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2050,290753371.03247386,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2055,254970837.67454004,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2060,252926391.0106143,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2025,482991777.1183852,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2030,348085614.1009244,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2035,209710639.28197482,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2040,270276361.16169316,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2045,353394816.8291935,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2050,243001809.16976434,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2055,224747453.98233837,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2060,201805574.8602853,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2025,439002741.7900909,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2030,483561547.2660224,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2035,303890506.77381754,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2040,184283717.7581458,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2045,234515084.07671118,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2050,277071933.2065249,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2055,245206094.2664725,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2060,245783789.2371689,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2025,16309835180.371683,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2030,9370389343.189354,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2035,7023277756.953407,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2040,7754017303.657161,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2045,9413855520.689686,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2050,4347527190.607952,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2055,11100698683.563267,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2060,16774355598.956537,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Capacity Additions,2030,270.0,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Capacity Additions,2035,270.0,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Capacity Additions,2040,270.0,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Capacity Additions,2045,270.0,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Capacity Additions,2050,270.0,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Capacity Additions,2055,270.0,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Capacity Additions,2060,270.0,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2025,9724058218.887934,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2030,5391657992.994829,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2035,1928652526.037115,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2040,618658602.4488007,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2045,287290587.83332074,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2050,311587272.67731214,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2055,266671875.63403043,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2025,10660597.61473109,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2030,10444188.911785489,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2035,3939361.1647220408,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2040,3063089.5266174613,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2045,2022263.9760843867,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2050,1692469.0655464977,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2055,1462784.6138111374,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2060,826605.2289475339,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2025,16477234.957420185,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2030,10712707.75151612,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2035,2578498.027067315,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2040,1475396.4475731805,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2045,1468101.274799661,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2050,1266267.466571318,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2055,1272856.5273012824,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2060,1020443.3217201957,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2025,10452712.37198274,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2030,10324779.736785745,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2035,4003755.9251115,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2040,4664485.289019594,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2045,3063157.467873287,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2050,1625396.9928628274,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2055,1645640.1857132367,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2060,1956536.1803643762,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2025,10106304.117488645,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2030,9392925.21536702,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2035,15646281.651977777,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2040,16518026.854178071,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2045,19898035.486595273,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2050,21223163.845189963,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2055,47.32579957504852,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2060,37.13252785598424,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2025,8716632.91743595,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2030,9796062.25918388,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2035,4106523.6331319017,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2040,4823728.322909534,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2045,3678155.1251581917,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2050,1619402.2890773043,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2055,1512944.20054388,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2060,2544423.703388317,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2025,15914795.743767573,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2030,10716436.459540684,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2035,2664189.3579933685,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2040,3434053.0535216257,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2045,2567268.8353423756,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2050,1260570.772137421,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2055,1351357.9221116737,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2060,1317265.9067279603,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2025,8605326.766739877,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2030,9752502.334106274,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2035,4210834.625697499,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2040,4893826.4228121815,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2045,3866050.945249845,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2050,1650381.48199621,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2055,1104940.8127331838,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2060,2544041.338651189,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2025,9699211082.2214,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2030,2150918564.2569604,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2035,161720017.602876,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2040,681268259.3794894,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2045,3019890863.847037,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2050,952100.8399265641,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2055,10395565681.61052,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2060,17382451618.398716,Metric Tonne CO2 Equivalent,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Costs of Production,2035,531330.8448924,Thousand U.S. Dollar,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Costs of Production,2040,5254271.688380402,Thousand U.S. Dollar,inferred
