domain,scenario,sector,layer,fuel,carrier,region,year,value,unit,value_pj,confident_carrier,branch_leaf,branch_path
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Cambodia,2040,577.2046659768864,GWh,2.077936797516791,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Cambodia,2050,556.1335225967309,GWh,2.0020806813482315,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Cambodia,2060,609.1364322437398,GWh,2.1928911560774633,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2030,26518.782419344036,GWh,95.46761670963853,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2040,25733.296157438355,GWh,92.63986616677808,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2050,23885.602185579806,GWh,85.9881678680873,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2060,25249.281149176375,GWh,90.89741213703495,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2030,252.61051755249525,GWh,0.909397863188983,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2040,255.21316438134696,GWh,0.918767391772849,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2050,245.07920183244295,GWh,0.8822851265967946,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2060,266.42321699389294,GWh,0.9591235811780146,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2030,3357.2116853307193,GWh,12.08596206719059,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2040,3019.8606865450192,GWh,10.87149847156207,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2050,2446.0962615262188,GWh,8.805946541494388,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2060,2661.7712476428633,GWh,9.582376491514308,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2030,334.3345808750092,GWh,1.203604491150033,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2040,292.02345285117804,GWh,1.051284430264241,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2050,223.41915266066965,GWh,0.8043089495784108,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2060,232.08910672634318,GWh,0.8355207842148354,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2030,4770.404492985698,GWh,17.173456174748512,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2040,4687.192564887914,GWh,16.87389323359649,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2050,4387.262235111696,GWh,15.794144046402106,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2060,4634.244020504135,GWh,16.683278473814887,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Singapore,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Singapore,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Singapore,2030,1331.8084916510593,GWh,4.794510569943814,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Singapore,2040,1252.8953297822031,GWh,4.510423187215931,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Singapore,2050,1107.2796689873821,GWh,3.986206808354576,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Singapore,2060,1118.067404539444,GWh,4.0250426563419985,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Thailand,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Thailand,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Thailand,2030,1991.7859692896175,GWh,7.170429489442623,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Thailand,2040,1790.8357752389554,GWh,6.44700879086024,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Thailand,2050,1542.7777252501012,GWh,5.553999810900365,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Thailand,2060,1514.0479000555076,GWh,5.450572440199828,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Vietnam,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Vietnam,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Vietnam,2030,39.026997557618245,GWh,0.14049719120742568,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Vietnam,2040,37.37927383424345,GWh,0.13456538580327643,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Vietnam,2050,34.21950497193953,GWh,0.12319021789898231,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Vietnam,2060,35.442421499686425,GWh,0.12759271739887112,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Brunei,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Brunei,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Brunei,2030,1.3623584826167294,GWh,0.0049044905374202264,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Brunei,2040,4.004993264162179,GWh,0.014417975750983844,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Brunei,2050,7.024408687209768,GWh,0.025287871273955168,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Brunei,2060,7.39188060420453,GWh,0.02661077017513631,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Cambodia,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Cambodia,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Cambodia,2030,29.91431136010425,GWh,0.1076915208963753,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Cambodia,2040,91.48149423029898,GWh,0.32933337922907635,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Cambodia,2050,166.84005677901928,GWh,0.6006242044044694,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Cambodia,2060,182.74092967312188,GWh,0.6578673468232388,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2030,1380.7299937344417,GWh,4.97062797744399,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2040,4078.484674009098,GWh,14.682544826432753,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2050,7165.680655673941,GWh,25.79645036042619,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2060,7574.78434475291,GWh,27.26922364111048,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2030,13.152448434551403,GWh,0.04734881436438505,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2040,40.4488788830814,GWh,0.14561596397909304,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2050,73.52376054973286,GWh,0.26468553797903827,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2060,79.92696509816786,GWh,0.2877370743534043,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2030,306.52802344323953,GWh,1.1035008843956624,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2040,939.512213591784,GWh,3.3822439689304225,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2050,1712.267383068353,GWh,6.164162579046071,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2060,1863.2398733500047,GWh,6.707663544060017,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2030,30.526200862500826,GWh,0.10989432310500298,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2040,90.85174088703316,GWh,0.3270662671933194,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2050,156.39340686246877,GWh,0.5630162647048875,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2060,162.4623747084402,GWh,0.5848645489503848,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2030,248.37643227942067,GWh,0.8941551562059145,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2040,742.8758027369523,GWh,2.6743528898530284,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2050,1316.1786705335087,GWh,4.738243213920631,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2060,1390.2732061512404,GWh,5.0049835421444655,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Singapore,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Singapore,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Singapore,2030,69.34209501984854,GWh,0.24963154207145474,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Singapore,2040,198.5720900032171,GWh,0.7148595240115816,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Singapore,2050,332.1839006962146,GWh,1.1958620425063726,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Singapore,2060,335.4202213618333,GWh,1.2075127969025998,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Thailand,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Thailand,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Thailand,2030,103.70455873160819,GWh,0.3733364114337895,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Thailand,2040,283.8305756982496,GWh,1.0217900725136986,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Thailand,2050,462.8333175750303,GWh,1.6661999432701091,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Thailand,2060,454.2143700166522,GWh,1.635171732059948,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Vietnam,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Vietnam,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Vietnam,2030,2.03198417035533,GWh,0.007315143013279187,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Vietnam,2040,5.924262268068773,GWh,0.021327344165047585,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Vietnam,2050,10.265851491581856,GWh,0.03695706536969468,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Vietnam,2060,10.632726449905922,GWh,0.038277815219661324,True,Efficient,Demand\Residential\Projections\Clothes Dryer\Efficient
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Brunei,2010,0.0,GWh,0.0,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Brunei,2020,0.0,GWh,0.0,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Brunei,2030,13.094221127414754,GWh,0.047139196058693114,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Brunei,2040,13.732851085188763,GWh,0.04943826390667955,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Brunei,2050,14.101155739969608,GWh,0.05076416066389059,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Brunei,2060,14.116897574882861,GWh,0.0508208312695783,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Cambodia,2010,0.0,GWh,0.0,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Cambodia,2020,0.0,GWh,0.0,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Cambodia,2030,1219.995859162806,GWh,4.3919850929861015,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Cambodia,2040,1399.0842394065296,GWh,5.036703261863507,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Cambodia,2050,1570.2094196472985,GWh,5.652753910730275,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Cambodia,2060,1719.8599345233772,GWh,6.191495764284158,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2010,0.0,GWh,0.0,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2020,0.0,GWh,0.0,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2030,18726.742891516322,GWh,67.41627440945877,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2040,15408.232327699885,GWh,55.46963637971959,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2050,16881.672325456842,GWh,60.77402037164463,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Indonesia,2060,20049.033275193782,GWh,72.17651979069761,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2010,0.0,GWh,0.0,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2020,0.0,GWh,0.0,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2030,596.4535523587501,GWh,2.1472327884915003,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2040,687.8722320827789,GWh,2.476340035498004,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2050,769.4415526955785,GWh,2.7699895897040827,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Laos,2060,836.4524293582675,GWh,3.0112287456897633,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2010,0.0,GWh,0.0,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2020,0.0,GWh,0.0,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2030,3265.492661624395,GWh,11.755773581847823,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2040,3752.5710838753585,GWh,13.50925590195129,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2050,4235.689738137677,GWh,15.248483057295637,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Malaysia,2060,4502.109587932072,GWh,16.20759451655546,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2010,0.0,GWh,0.0,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2020,0.0,GWh,0.0,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2030,1436.4496707945812,GWh,5.1712188148604925,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2040,1886.1906707540995,GWh,6.790286414714759,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2050,2444.776542937984,GWh,8.801195554576742,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Myanmar,2060,2784.155062233473,GWh,10.022958224040503,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2010,0.0,GWh,0.0,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2020,0.0,GWh,0.0,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2030,1641.804412414091,GWh,5.910495884690728,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2040,2206.572599396737,GWh,7.943661357828255,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2050,2884.601446678848,GWh,10.384565208043853,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Philippines,2060,2964.373777006968,GWh,10.671745597225085,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Singapore,2010,0.0,GWh,0.0,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Singapore,2020,0.0,GWh,0.0,True,High,Demand\Residential\Projections\Refrigeration\High
demand,Regional Aspiration Scenario,Residential,Projection,Electricity,electricity,Singapore,2030,47.932590707387746,GWh,0.1725573265465959,True,High,Demand\Residential\Projections\Refrigeration\High
