ams,branch,variable,expression,unit,fuel,source,note,src_csv,domain,data_confidence
Myanmar,Resources\Primary\Corn,Production Cost,"Interp(2025, 141.743, 2030, 143.262, 2035, 146.587, 2040, 150.213, 2045, 154.154, 2050, 158.536, 2055, 163.051, 2060, 167.699)",2020 USD/Metric Tonne,,"USDA FAS (2023) Indonesia + Philippines Grain & Feed GAIN ID2023-0012, RP2023-0018","[2026-04-29 §12.1 author-action applied] ASEAN import-parity proxy; per-AMS panel value /1000 to convert USD/t grain to 2020 USD/Kilogramme (canonical guide §12.1, dated 2026-04-29 author-action). DDGS co-product credit applied per item #18.; per-AMS scaling ratio 0.844 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv; energy-basis co-product credit 30.0% subtracted (RFS2 / CORSIA SARPs Vol IV / EU RED II Annex V, item #18 closed 2026-04-28); canonical guide §12.1 author-action /1000 to convert USD/t grain → 2020 USD/Kilogramme",Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,Medium
Philippines,Resources\Primary\Corn,Production Cost,"Interp(2025, 163.975, 2030, 171.094, 2035, 176.834, 2040, 182.364, 2045, 187.705, 2050, 192.696, 2055, 197.862, 2060, 203.161)",2020 USD/Metric Tonne,,"USDA FAS (2023) Indonesia + Philippines Grain & Feed GAIN ID2023-0012, RP2023-0018","[2026-04-29 §12.1 author-action applied] ASEAN import-parity proxy; per-AMS panel value /1000 to convert USD/t grain to 2020 USD/Kilogramme (canonical guide §12.1, dated 2026-04-29 author-action). DDGS co-product credit applied per item #18.; per-AMS scaling ratio 0.976 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv; energy-basis co-product credit 30.0% subtracted (RFS2 / CORSIA SARPs Vol IV / EU RED II Annex V, item #18 closed 2026-04-28); canonical guide §12.1 author-action /1000 to convert USD/t grain → 2020 USD/Kilogramme",Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,Medium
Singapore,Resources\Primary\Corn,Production Cost,"Interp(2025, 168, 2030, 168, 2035, 168, 2040, 168, 2045, 168, 2050, 168, 2055, 168, 2060, 168)",2020 USD/Metric Tonne,,"USDA FAS (2023) Indonesia + Philippines Grain & Feed GAIN ID2023-0012, RP2023-0018","[2026-04-29 §12.1 author-action applied] ASEAN import-parity proxy; per-AMS panel value /1000 to convert USD/t grain to 2020 USD/Kilogramme (canonical guide §12.1, dated 2026-04-29 author-action). DDGS co-product credit applied per item #18.; per-AMS scaling ratio 1.000 (scalar_anchor_no_wage_data); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv; energy-basis co-product credit 30.0% subtracted (RFS2 / CORSIA SARPs Vol IV / EU RED II Annex V, item #18 closed 2026-04-28); canonical guide §12.1 author-action /1000 to convert USD/t grain → 2020 USD/Kilogramme",Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,Medium
Thailand,Resources\Primary\Corn,Production Cost,"Interp(2025, 170.478, 2030, 175.497, 2035, 182.084, 2040, 188.762, 2045, 195.727, 2050, 202.755, 2055, 210.119, 2060, 217.742)",2020 USD/Metric Tonne,,"USDA FAS (2023) Indonesia + Philippines Grain & Feed GAIN ID2023-0012, RP2023-0018","[2026-04-29 §12.1 author-action applied] ASEAN import-parity proxy; per-AMS panel value /1000 to convert USD/t grain to 2020 USD/Kilogramme (canonical guide §12.1, dated 2026-04-29 author-action). DDGS co-product credit applied per item #18.; per-AMS scaling ratio 1.015 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv; energy-basis co-product credit 30.0% subtracted (RFS2 / CORSIA SARPs Vol IV / EU RED II Annex V, item #18 closed 2026-04-28); canonical guide §12.1 author-action /1000 to convert USD/t grain → 2020 USD/Kilogramme",Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,Medium
Vietnam,Resources\Primary\Corn,Production Cost,"Interp(2025, 173.432, 2030, 182.693, 2035, 190.484, 2040, 198.338, 2045, 206.031, 2050, 213.248, 2055, 220.738, 2060, 228.487)",2020 USD/Metric Tonne,,"USDA FAS (2023) Indonesia + Philippines Grain & Feed GAIN ID2023-0012, RP2023-0018","[2026-04-29 §12.1 author-action applied] ASEAN import-parity proxy; per-AMS panel value /1000 to convert USD/t grain to 2020 USD/Kilogramme (canonical guide §12.1, dated 2026-04-29 author-action). DDGS co-product credit applied per item #18.; per-AMS scaling ratio 1.032 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv; energy-basis co-product credit 30.0% subtracted (RFS2 / CORSIA SARPs Vol IV / EU RED II Annex V, item #18 closed 2026-04-28); canonical guide §12.1 author-action /1000 to convert USD/t grain → 2020 USD/Kilogramme",Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,Medium
Brunei,Resources\Primary\Palm Oil,Production Cost,"Interp(2025, 100.510000, 2030, 102.370000, 2035, 102.460000, 2040, 102.440000, 2045, 102.570000, 2050, 102.760000, 2055, 103.030000, 2060, 103.290000)",USD/t FFB,,RSB (2024) Annex 6 + MPOB (2023) Costs of Production 2022,Thailand-anchored production cost; per-AMS scaled by ag-wage ratio; per-AMS scaling ratio 1.183 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Cambodia,Resources\Primary\Palm Oil,Production Cost,"Interp(2025, 79.510000, 2030, 82.440000, 2035, 83.970000, 2040, 85.660000, 2045, 87.440000, 2050, 89.230000, 2055, 91.070000, 2060, 92.940000)",USD/t FFB,,RSB (2024) Annex 6 + MPOB (2023) Costs of Production 2022,Thailand-anchored production cost; per-AMS scaled by ag-wage ratio; per-AMS scaling ratio 0.935 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Indonesia,Resources\Primary\Palm Oil,Production Cost,"Interp(2025, 73.950000, 2030, 76.840000, 2035, 79.250000, 2040, 81.660000, 2045, 84.040000, 2050, 86.360000, 2055, 88.730000, 2060, 91.160000)",USD/t FFB,,RSB (2024) Annex 6 + MPOB (2023) Costs of Production 2022,Thailand-anchored production cost; per-AMS scaled by ag-wage ratio; per-AMS scaling ratio 0.870 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Laos,Resources\Primary\Palm Oil,Production Cost,"Interp(2025, 89.870000, 2030, 91.800000, 2035, 93.200000, 2040, 94.940000, 2045, 97.100000, 2050, 99.610000, 2055, 102.190000, 2060, 104.840000)",USD/t FFB,,RSB (2024) Annex 6 + MPOB (2023) Costs of Production 2022,Thailand-anchored production cost; per-AMS scaled by ag-wage ratio; per-AMS scaling ratio 1.057 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Malaysia,Resources\Primary\Palm Oil,Production Cost,"Interp(2025, 110.010000, 2030, 113.280000, 2035, 116.840000, 2040, 120.320000, 2045, 123.780000, 2050, 127.090000, 2055, 130.390000, 2060, 133.780000)",USD/t FFB,,RSB (2024) Annex 6 + MPOB (2023) Costs of Production 2022,Thailand-anchored production cost; per-AMS scaled by ag-wage ratio; per-AMS scaling ratio 1.294 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Myanmar,Resources\Primary\Palm Oil,Production Cost,"Interp(2025, 71.710000, 2030, 72.490000, 2035, 74.160000, 2040, 76.000000, 2045, 78.000000, 2050, 80.210000, 2055, 82.500000, 2060, 84.850000)",USD/t FFB,,RSB (2024) Annex 6 + MPOB (2023) Costs of Production 2022,Thailand-anchored production cost; per-AMS scaled by ag-wage ratio; per-AMS scaling ratio 0.844 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Philippines,Resources\Primary\Palm Oil,Production Cost,"Interp(2025, 82.960000, 2030, 86.560000, 2035, 89.470000, 2040, 92.270000, 2045, 94.970000, 2050, 97.500000, 2055, 100.110000, 2060, 102.790000)",USD/t FFB,,RSB (2024) Annex 6 + MPOB (2023) Costs of Production 2022,Thailand-anchored production cost; per-AMS scaled by ag-wage ratio; per-AMS scaling ratio 0.976 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Singapore,Resources\Primary\Palm Oil,Production Cost,"Interp(2025, 85.000000, 2030, 85.000000, 2035, 85.000000, 2040, 85.000000, 2045, 85.000000, 2050, 85.000000, 2055, 85.000000, 2060, 85.000000)",USD/t FFB,,RSB (2024) Annex 6 + MPOB (2023) Costs of Production 2022,Thailand-anchored production cost; per-AMS scaled by ag-wage ratio; per-AMS scaling ratio 1.000 (scalar_anchor_no_wage_data); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Thailand,Resources\Primary\Palm Oil,Production Cost,"Interp(2025, 86.250000, 2030, 88.790000, 2035, 92.120000, 2040, 95.500000, 2045, 99.030000, 2050, 102.590000, 2055, 106.310000, 2060, 110.170000)",USD/t FFB,,RSB (2024) Annex 6 + MPOB (2023) Costs of Production 2022,Thailand-anchored production cost; per-AMS scaled by ag-wage ratio; per-AMS scaling ratio 1.015 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Vietnam,Resources\Primary\Palm Oil,Production Cost,"Interp(2025, 87.750000, 2030, 92.430000, 2035, 96.370000, 2040, 100.350000, 2045, 104.240000, 2050, 107.890000, 2055, 111.680000, 2060, 115.600000)",USD/t FFB,,RSB (2024) Annex 6 + MPOB (2023) Costs of Production 2022,Thailand-anchored production cost; per-AMS scaled by ag-wage ratio; per-AMS scaling ratio 1.032 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Brunei,Resources\Primary\Sugarcane,Production Cost,"Interp(2025, 25.868750, 2030, 26.343750, 2035, 26.368750, 2040, 26.362500, 2045, 26.393750, 2050, 26.443750, 2055, 26.512500, 2060, 26.581250)",USD/t cane,,USDA FAS (2023) Thailand Sugar Annual GAIN TH2023-0041,"TH-anchored; sugar + bagasse-power co-product credit deferred; per-AMS scaling ratio 1.183 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv; energy-basis co-product credit 37.5% subtracted (RFS2 / CORSIA SARPs Vol IV / EU RED II Annex V, item #18 closed 2026-04-28)",Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Cambodia,Resources\Primary\Sugarcane,Production Cost,"Interp(2025, 20.462500, 2030, 21.218750, 2035, 21.612500, 2040, 22.043750, 2045, 22.506250, 2050, 22.962500, 2055, 23.437500, 2060, 23.918750)",USD/t cane,,USDA FAS (2023) Thailand Sugar Annual GAIN TH2023-0041,"TH-anchored; sugar + bagasse-power co-product credit deferred; per-AMS scaling ratio 0.935 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv; energy-basis co-product credit 37.5% subtracted (RFS2 / CORSIA SARPs Vol IV / EU RED II Annex V, item #18 closed 2026-04-28)",Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Indonesia,Resources\Primary\Sugarcane,Production Cost,"Interp(2025, 19.031250, 2030, 19.775000, 2035, 20.393750, 2040, 21.012500, 2045, 21.631250, 2050, 22.225000, 2055, 22.837500, 2060, 23.462500)",USD/t cane,,USDA FAS (2023) Thailand Sugar Annual GAIN TH2023-0041,"TH-anchored; sugar + bagasse-power co-product credit deferred; per-AMS scaling ratio 0.870 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv; energy-basis co-product credit 37.5% subtracted (RFS2 / CORSIA SARPs Vol IV / EU RED II Annex V, item #18 closed 2026-04-28)",Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Laos,Resources\Primary\Sugarcane,Production Cost,"Interp(2025, 23.131250, 2030, 23.625000, 2035, 23.987500, 2040, 24.431250, 2045, 24.987500, 2050, 25.637500, 2055, 26.300000, 2060, 26.981250)",USD/t cane,,USDA FAS (2023) Thailand Sugar Annual GAIN TH2023-0041,"TH-anchored; sugar + bagasse-power co-product credit deferred; per-AMS scaling ratio 1.057 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv; energy-basis co-product credit 37.5% subtracted (RFS2 / CORSIA SARPs Vol IV / EU RED II Annex V, item #18 closed 2026-04-28)",Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Malaysia,Resources\Primary\Sugarcane,Production Cost,"Interp(2025, 28.312500, 2030, 29.156250, 2035, 30.068750, 2040, 30.962500, 2045, 31.856250, 2050, 32.706250, 2055, 33.556250, 2060, 34.431250)",USD/t cane,,USDA FAS (2023) Thailand Sugar Annual GAIN TH2023-0041,"TH-anchored; sugar + bagasse-power co-product credit deferred; per-AMS scaling ratio 1.294 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv; energy-basis co-product credit 37.5% subtracted (RFS2 / CORSIA SARPs Vol IV / EU RED II Annex V, item #18 closed 2026-04-28)",Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Myanmar,Resources\Primary\Sugarcane,Production Cost,"Interp(2025, 18.456250, 2030, 18.656250, 2035, 19.087500, 2040, 19.556250, 2045, 20.075000, 2050, 20.643750, 2055, 21.231250, 2060, 21.837500)",USD/t cane,,USDA FAS (2023) Thailand Sugar Annual GAIN TH2023-0041,"TH-anchored; sugar + bagasse-power co-product credit deferred; per-AMS scaling ratio 0.844 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv; energy-basis co-product credit 37.5% subtracted (RFS2 / CORSIA SARPs Vol IV / EU RED II Annex V, item #18 closed 2026-04-28)",Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Philippines,Resources\Primary\Sugarcane,Production Cost,"Interp(2025, 21.350000, 2030, 22.275000, 2035, 23.025000, 2040, 23.743750, 2045, 24.437500, 2050, 25.093750, 2055, 25.762500, 2060, 26.456250)",USD/t cane,,USDA FAS (2023) Thailand Sugar Annual GAIN TH2023-0041,"TH-anchored; sugar + bagasse-power co-product credit deferred; per-AMS scaling ratio 0.976 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv; energy-basis co-product credit 37.5% subtracted (RFS2 / CORSIA SARPs Vol IV / EU RED II Annex V, item #18 closed 2026-04-28)",Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Singapore,Resources\Primary\Sugarcane,Production Cost,"Interp(2025, 21.875000, 2030, 21.875000, 2035, 21.875000, 2040, 21.875000, 2045, 21.875000, 2050, 21.875000, 2055, 21.875000, 2060, 21.875000)",USD/t cane,,USDA FAS (2023) Thailand Sugar Annual GAIN TH2023-0041,"TH-anchored; sugar + bagasse-power co-product credit deferred; per-AMS scaling ratio 1.000 (scalar_anchor_no_wage_data); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv; energy-basis co-product credit 37.5% subtracted (RFS2 / CORSIA SARPs Vol IV / EU RED II Annex V, item #18 closed 2026-04-28)",Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Thailand,Resources\Primary\Sugarcane,Production Cost,"Interp(2025, 22.200000, 2030, 22.850000, 2035, 23.706250, 2040, 24.575000, 2045, 25.487500, 2050, 26.400000, 2055, 27.356250, 2060, 28.350000)",USD/t cane,,USDA FAS (2023) Thailand Sugar Annual GAIN TH2023-0041,"TH-anchored; sugar + bagasse-power co-product credit deferred; per-AMS scaling ratio 1.015 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv; energy-basis co-product credit 37.5% subtracted (RFS2 / CORSIA SARPs Vol IV / EU RED II Annex V, item #18 closed 2026-04-28)",Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Vietnam,Resources\Primary\Sugarcane,Production Cost,"Interp(2025, 22.581250, 2030, 23.787500, 2035, 24.800000, 2040, 25.825000, 2045, 26.825000, 2050, 27.768750, 2055, 28.743750, 2060, 29.750000)",USD/t cane,,USDA FAS (2023) Thailand Sugar Annual GAIN TH2023-0041,"TH-anchored; sugar + bagasse-power co-product credit deferred; per-AMS scaling ratio 1.032 (wage_scaled); source-of-truth: Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv; energy-basis co-product credit 37.5% subtracted (RFS2 / CORSIA SARPs Vol IV / EU RED II Annex V, item #18 closed 2026-04-28)",Bioenergy/Analysis/per_ams_feedstock_cost_panel.csv,crop_production_cost,High
Brunei,Resources\Primary\Cassava,Import Cost,"Interp(2025, 92.7, 2030, 92.7, 2035, 92.7, 2040, 92.7, 2045, 92.7, 2050, 92.7, 2055, 92.7, 2060, 92.7)",USD/t fresh root,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,World ref x LPI uplift 1.03; sugarcane held high to suppress non-tradable artifact; source-of-truth: Bioenergy/Analysis/crop_import_cost_panel.csv,Bioenergy/Analysis/crop_import_cost_panel.csv,crop_import_cost,Medium
Cambodia,Resources\Primary\Cassava,Import Cost,"Interp(2025, 94.5, 2030, 94.5, 2035, 94.5, 2040, 94.5, 2045, 94.5, 2050, 94.5, 2055, 94.5, 2060, 94.5)",USD/t fresh root,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,World ref x LPI uplift 1.05; sugarcane held high to suppress non-tradable artifact; source-of-truth: Bioenergy/Analysis/crop_import_cost_panel.csv,Bioenergy/Analysis/crop_import_cost_panel.csv,crop_import_cost,Medium
Indonesia,Resources\Primary\Cassava,Import Cost,"Interp(2025, 91.8, 2030, 91.8, 2035, 91.8, 2040, 91.8, 2045, 91.8, 2050, 91.8, 2055, 91.8, 2060, 91.8)",USD/t fresh root,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,World ref x LPI uplift 1.02; sugarcane held high to suppress non-tradable artifact; source-of-truth: Bioenergy/Analysis/crop_import_cost_panel.csv,Bioenergy/Analysis/crop_import_cost_panel.csv,crop_import_cost,Medium
Laos,Resources\Primary\Cassava,Import Cost,"Interp(2025, 99.0, 2030, 99.0, 2035, 99.0, 2040, 99.0, 2045, 99.0, 2050, 99.0, 2055, 99.0, 2060, 99.0)",USD/t fresh root,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,World ref x LPI uplift 1.10; sugarcane held high to suppress non-tradable artifact; source-of-truth: Bioenergy/Analysis/crop_import_cost_panel.csv,Bioenergy/Analysis/crop_import_cost_panel.csv,crop_import_cost,Medium
Malaysia,Resources\Primary\Cassava,Import Cost,"Interp(2025, 90.0, 2030, 90.0, 2035, 90.0, 2040, 90.0, 2045, 90.0, 2050, 90.0, 2055, 90.0, 2060, 90.0)",USD/t fresh root,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,World ref x LPI uplift 1.00; sugarcane held high to suppress non-tradable artifact; source-of-truth: Bioenergy/Analysis/crop_import_cost_panel.csv,Bioenergy/Analysis/crop_import_cost_panel.csv,crop_import_cost,Medium
Myanmar,Resources\Primary\Cassava,Import Cost,"Interp(2025, 96.3, 2030, 96.3, 2035, 96.3, 2040, 96.3, 2045, 96.3, 2050, 96.3, 2055, 96.3, 2060, 96.3)",USD/t fresh root,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,World ref x LPI uplift 1.07; sugarcane held high to suppress non-tradable artifact; source-of-truth: Bioenergy/Analysis/crop_import_cost_panel.csv,Bioenergy/Analysis/crop_import_cost_panel.csv,crop_import_cost,Medium
Philippines,Resources\Primary\Cassava,Import Cost,"Interp(2025, 91.8, 2030, 91.8, 2035, 91.8, 2040, 91.8, 2045, 91.8, 2050, 91.8, 2055, 91.8, 2060, 91.8)",USD/t fresh root,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,World ref x LPI uplift 1.02; sugarcane held high to suppress non-tradable artifact; source-of-truth: Bioenergy/Analysis/crop_import_cost_panel.csv,Bioenergy/Analysis/crop_import_cost_panel.csv,crop_import_cost,Medium
Singapore,Resources\Primary\Cassava,Import Cost,"Interp(2025, 90.0, 2030, 90.0, 2035, 90.0, 2040, 90.0, 2045, 90.0, 2050, 90.0, 2055, 90.0, 2060, 90.0)",USD/t fresh root,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,World ref x LPI uplift 1.00; sugarcane held high to suppress non-tradable artifact; source-of-truth: Bioenergy/Analysis/crop_import_cost_panel.csv,Bioenergy/Analysis/crop_import_cost_panel.csv,crop_import_cost,Medium
Thailand,Resources\Primary\Cassava,Import Cost,"Interp(2025, 91.8, 2030, 91.8, 2035, 91.8, 2040, 91.8, 2045, 91.8, 2050, 91.8, 2055, 91.8, 2060, 91.8)",USD/t fresh root,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,World ref x LPI uplift 1.02; sugarcane held high to suppress non-tradable artifact; source-of-truth: Bioenergy/Analysis/crop_import_cost_panel.csv,Bioenergy/Analysis/crop_import_cost_panel.csv,crop_import_cost,Medium
Vietnam,Resources\Primary\Cassava,Import Cost,"Interp(2025, 91.8, 2030, 91.8, 2035, 91.8, 2040, 91.8, 2045, 91.8, 2050, 91.8, 2055, 91.8, 2060, 91.8)",USD/t fresh root,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,World ref x LPI uplift 1.02; sugarcane held high to suppress non-tradable artifact; source-of-truth: Bioenergy/Analysis/crop_import_cost_panel.csv,Bioenergy/Analysis/crop_import_cost_panel.csv,crop_import_cost,Medium
Brunei,Resources\Primary\Coconut Oil,Import Cost,"Interp(2025, 206.0, 2030, 206.0, 2035, 206.0, 2040, 206.0, 2045, 206.0, 2050, 206.0, 2055, 206.0, 2060, 206.0)",USD/t nuts-in-shell,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,World ref x LPI uplift 1.03; sugarcane held high to suppress non-tradable artifact; source-of-truth: Bioenergy/Analysis/crop_import_cost_panel.csv,Bioenergy/Analysis/crop_import_cost_panel.csv,crop_import_cost,Medium
Cambodia,Resources\Primary\Coconut Oil,Import Cost,"Interp(2025, 210.0, 2030, 210.0, 2035, 210.0, 2040, 210.0, 2045, 210.0, 2050, 210.0, 2055, 210.0, 2060, 210.0)",USD/t nuts-in-shell,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,World ref x LPI uplift 1.05; sugarcane held high to suppress non-tradable artifact; source-of-truth: Bioenergy/Analysis/crop_import_cost_panel.csv,Bioenergy/Analysis/crop_import_cost_panel.csv,crop_import_cost,Medium
Indonesia,Resources\Primary\Coconut Oil,Import Cost,"Interp(2025, 204.0, 2030, 204.0, 2035, 204.0, 2040, 204.0, 2045, 204.0, 2050, 204.0, 2055, 204.0, 2060, 204.0)",USD/t nuts-in-shell,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,World ref x LPI uplift 1.02; sugarcane held high to suppress non-tradable artifact; source-of-truth: Bioenergy/Analysis/crop_import_cost_panel.csv,Bioenergy/Analysis/crop_import_cost_panel.csv,crop_import_cost,Medium
Laos,Resources\Primary\Coconut Oil,Import Cost,"Interp(2025, 220.0, 2030, 220.0, 2035, 220.0, 2040, 220.0, 2045, 220.0, 2050, 220.0, 2055, 220.0, 2060, 220.0)",USD/t nuts-in-shell,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,World ref x LPI uplift 1.10; sugarcane held high to suppress non-tradable artifact; source-of-truth: Bioenergy/Analysis/crop_import_cost_panel.csv,Bioenergy/Analysis/crop_import_cost_panel.csv,crop_import_cost,Medium
Malaysia,Resources\Primary\Coconut Oil,Import Cost,"Interp(2025, 200.0, 2030, 200.0, 2035, 200.0, 2040, 200.0, 2045, 200.0, 2050, 200.0, 2055, 200.0, 2060, 200.0)",USD/t nuts-in-shell,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,World ref x LPI uplift 1.00; sugarcane held high to suppress non-tradable artifact; source-of-truth: Bioenergy/Analysis/crop_import_cost_panel.csv,Bioenergy/Analysis/crop_import_cost_panel.csv,crop_import_cost,Medium
Myanmar,Resources\Primary\Coconut Oil,Import Cost,"Interp(2025, 214.0, 2030, 214.0, 2035, 214.0, 2040, 214.0, 2045, 214.0, 2050, 214.0, 2055, 214.0, 2060, 214.0)",USD/t nuts-in-shell,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,World ref x LPI uplift 1.07; sugarcane held high to suppress non-tradable artifact; source-of-truth: Bioenergy/Analysis/crop_import_cost_panel.csv,Bioenergy/Analysis/crop_import_cost_panel.csv,crop_import_cost,Medium
Philippines,Resources\Primary\Coconut Oil,Import Cost,"Interp(2025, 204.0, 2030, 204.0, 2035, 204.0, 2040, 204.0, 2045, 204.0, 2050, 204.0, 2055, 204.0, 2060, 204.0)",USD/t nuts-in-shell,,WB Pink Sheet 2018-2022 mean (palm/coconut/sugar/corn) + FAO Food Outlook 2018-2022 (cassava); per-AMS WB-LPI 2023 transport uplift,World ref x LPI uplift 1.02; sugarcane held high to suppress non-tradable artifact; source-of-truth: Bioenergy/Analysis/crop_import_cost_panel.csv,Bioenergy/Analysis/crop_import_cost_panel.csv,crop_import_cost,Medium
